source	step	kind	edge_index	value	v0	v1	v2	v3	v4
178	56	ASSIGN	183	1	4	9	15	26	41
178	57	ASSIGN	430	0	4	11	33	34	35
178	58	ASSIGN	879	0	4	17	33	35	40
178	59	ASSIGN	280	0	5	7	15	17	27
178	60	ASSIGN	291	0	5	7	26	27	28
178	61	ASSIGN	332	1	5	8	14	33	42
178	62	ASSIGN	610	0	5	18	26	28	38
178	63	ASSIGN	769	0	6	8	26	29	39
178	64	ASSIGN	714	1	6	14	17	23	25
178	65	ASSIGN	331	0	7	8	9	30	32
178	66	ASSIGN	339	0	7	8	9	30	40
178	67	ASSIGN	855	0	7	9	19	32	40
178	68	ASSIGN	390	1	7	10	15	18	26
178	69	ASSIGN	733	1	7	15	18	24	26
178	70	ASSIGN	773	1	7	18	22	26	33
178	71	ASSIGN	802	0	8	10	26	28	33
178	72	ASSIGN	750	1	17	21	22	25	26
178	73	ASSIGN	713	1	20	23	24	28	29
178	74	ASSIGN	732	1	20	24	25	28	29
178	75	CONFLICT	-1	-1	24	28	29	32	33
179	0	ASSIGN	31	0	0	1	2	14	32
179	1	ASSIGN	2	0	0	1	3	13	23
179	2	ASSIGN	7	0	0	1	8	21	31
179	3	ASSIGN	10	0	0	1	11	13	23
179	4	ASSIGN	613	0	0	2	16	18	29
179	5	ASSIGN	718	0	0	2	16	23	29
179	6	ASSIGN	658	0	0	2	20	22	29
179	7	ASSIGN	652	0	0	2	20	23	33
179	8	ASSIGN	145	1	0	3	9	26	37
179	9	ASSIGN	181	1	0	4	5	9	24
179	10	ASSIGN	327	1	0	4	8	19	28
179	11	ASSIGN	238	1	0	6	8	17	34
179	12	ASSIGN	256	1	0	6	9	17	26
179	13	ASSIGN	258	1	0	6	9	17	28
179	14	ASSIGN	275	0	0	7	10	20	30
179	15	ASSIGN	283	0	0	7	18	20	30
179	16	ASSIGN	39	0	0	7	20	27	40
179	17	ASSIGN	325	1	0	8	17	26	34
179	18	ASSIGN	768	1	0	9	17	26	28
179	19	ASSIGN	382	0	0	10	18	20	30
179	20	ASSIGN	385	0	0	10	20	21	41
179	21	ASSIGN	393	0	0	10	29	31	41
179	22	ASSIGN	34	0	0	13	23	25	35
179	23	ASSIGN	605	0	0	18	20	21	41
179	24	ASSIGN	679	0	0	21	29	31	41
179	25	ASSIGN	127	0	1	3	8	15	28
179	26	ASSIGN	130	0	1	3	11	13	23
179	27	ASSIGN	535	0	1	3	13	15	26
179	28	ASSIGN	530	0	1	3	15	21	28
179	29	ASSIGN	676	0	1	3	19	21	26
179	30	ASSIGN	717	0	1	3	21	23	28
179	31	ASSIGN	721	0	1	3	23	30	32
179	32	ASSIGN	801	0	1	3	28	30	32
179	33	ASSIGN	376	1	1	4	7	10	12
179	34	ASSIGN	182	1	1	4	10	25	36
179	35	ASSIGN	263	1	1	5	6	9	33
179	36	ASSIGN	397	1	1	5	10	16	33
179	37	ASSIGN	399	1	1	7	10	16	35
179	38	ASSIGN	458	1	1	7	12	16	33
179	39	ASSIGN	460	1	1	7	12	16	35
179	40	ASSIGN	859	1	1	7	16	33	35
179	41	ASSIGN	310	0	1	8	11	21	31
179	42	ASSIGN	739	0	1	11	24	32	34
179	43	ASSIGN	83	1	2	3	7	41	42
179	44	ASSIGN	154	0	2	3	15	33	35
179	45	ASSIGN	84	1	2	4	5	8	13
179	46	ASSIGN	104	1	2	5	13	24	39
179	47	ASSIGN	105	1	2	6	10	21	25
179	48	ASSIGN	814	0	2	9	16	29	32
179	49	ASSIGN	392	1	2	10	13	19	28
179	50	ASSIGN	850	0	2	12	14	32	35
179	51	ASSIGN	527	0	2	15	18	25	38
179	52	ASSIGN	653	0	2	20	22	24	38
179	53	ASSIGN	123	1	3	4	7	41	42
179	54	ASSIGN	159	0	3	4	17	33	40
179	55	ASSIGN	144	1	3	6	14	25	40
179	56	ASSIGN	143	1	3	7	18	24	35
179	57	ASSIGN	379	0	3	10	15	17	33
179	58	ASSIGN	736	0	4	6	22	24	29
179	59	ASSIGN	453	1	4	9	12	13	28
179	60	ASSIGN	183	1	4	9	15	26	41
179	61	ASSIGN	430	0	4	11	33	34	35
179	62	ASSIGN	879	0	4	17	33	35	40
179	63	ASSIGN	280	0	5	7	15	17	27
179	64	ASSIGN	291	0	5	7	26	27	28
179	65	ASSIGN	332	1	5	8	14	33	42
179	66	ASSIGN	610	0	5	18	26	28	38
179	67	ASSIGN	657	0	6	7	8	20	28
179	68	ASSIGN	798	0	6	7	8	28	29
179	69	ASSIGN	769	0	6	8	26	29	39
179	70	ASSIGN	331	0	7	8	9	30	32
179	71	ASSIGN	339	0	7	8	9	30	40
179	72	ASSIGN	855	0	7	9	19	32	40
179	73	ASSIGN	390	1	7	10	15	18	26
179	74	ASSIGN	733	1	7	15	18	24	26
179	75	ASSIGN	773	1	7	18	22	26	33
179	76	ASSIGN	735	0	8	10	24	26	28
179	77	ASSIGN	802	0	8	10	26	28	33
179	78	ASSIGN	804	1	9	20	24	28	35
179	79	ASSIGN	750	1	17	21	22	25	26
179	80	ASSIGN	713	1	20	23	24	28	29
179	81	ASSIGN	732	1	20	24	25	28	29
179	82	CONFLICT	-1	-1	24	28	29	32	33
180	0	ASSIGN	52	0	0	1	12	14	30
180	1	ASSIGN	73	0	0	1	13	31	33
180	2	ASSIGN	81	0	0	1	14	21	41
180	3	ASSIGN	613	0	0	2	18	29	31
180	4	ASSIGN	343	1	0	3	6	9	11
180	5	ASSIGN	433	1	0	3	6	11	38
180	6	ASSIGN	143	1	0	3	9	24	35
180	7	ASSIGN	145	1	0	3	9	26	35
180	8	ASSIGN	181	1	0	4	5	24	39
180	9	ASSIGN	364	1	0	6	9	15	32
180	10	ASSIGN	366	1	0	6	9	17	34
180	11	ASSIGN	427	1	0	6	11	15	32
180	12	ASSIGN	429	1	0	6	11	17	34
180	13	ASSIGN	849	1	0	6	17	32	34
180	14	ASSIGN	718	0	0	7	23	29	36
180	15	ASSIGN	733	1	0	9	24	26	35
180	16	ASSIGN	865	0	0	10	12	33	41
180	17	ASSIGN	860	0	0	13	20	33	36
180	18	ASSIGN	42	1	1	2	5	6	10
180	19	ASSIGN	49	0	1	2	9	22	32
180	20	ASSIGN	43	1	1	3	6	12	38
180	21	ASSIGN	535	0	1	3	13	15	26
180	22	ASSIGN	543	0	1	3	13	15	34
180	23	ASSIGN	76	0	1	3	13	15	36
180	24	ASSIGN	774	0	1	3	13	26	34
180	25	ASSIGN	348	1	1	5	9	16	20
180	26	ASSIGN	64	1	1	5	9	20	24
180	27	ASSIGN	63	1	1	6	12	23	38
180	28	ASSIGN	553	1	1	7	10	16	18
180	29	ASSIGN	777	0	1	8	24	26	37
180	30	ASSIGN	571	1	1	10	16	25	36
180	31	ASSIGN	573	1	1	10	16	27	38
180	32	ASSIGN	620	1	1	10	18	27	36
180	33	ASSIGN	622	1	1	10	18	27	38
180	34	ASSIGN	883	1	1	10	27	36	38
180	35	ASSIGN	723	0	1	11	13	23	34
180	36	ASSIGN	869	0	1	14	21	34	37
180	37	ASSIGN	83	1	2	3	6	40	41
180	38	ASSIGN	84	1	2	4	5	8	13
180	39	ASSIGN	166	0	2	4	9	16	29
180	40	ASSIGN	169	0	2	4	12	14	35
180	41	ASSIGN	104	1	2	5	13	24	39
180	42	ASSIGN	105	1	2	6	10	21	25
180	43	ASSIGN	103	1	2	6	17	23	34
180	44	ASSIGN	431	1	2	8	11	17	36
180	45	ASSIGN	344	0	2	9	12	22	32
180	46	ASSIGN	527	0	2	15	18	25	38
180	47	ASSIGN	532	0	2	15	23	33	35
180	48	ASSIGN	142	1	3	6	12	23	38
180	49	ASSIGN	144	1	3	6	14	25	40
180	50	ASSIGN	413	1	3	7	11	12	18
180	51	ASSIGN	715	0	3	10	23	26	33
180	52	ASSIGN	193	0	4	6	16	18	36
180	53	ASSIGN	621	0	4	6	16	18	37
180	54	ASSIGN	819	0	4	6	16	29	37
180	55	ASSIGN	182	1	4	8	19	25	36
180	56	ASSIGN	198	0	4	11	18	25	41
180	57	ASSIGN	816	0	4	11	27	29	34
180	58	ASSIGN	183	1	4	15	21	26	30
180	59	ASSIGN	461	0	5	12	34	35	36
180	60	ASSIGN	610	0	5	18	26	28	38
180	61	ASSIGN	769	0	6	8	26	29	39
180	62	ASSIGN	714	1	6	14	17	23	25
180	63	ASSIGN	411	1	7	11	12	15	16
180	64	ASSIGN	365	0	8	9	10	31	33
180	65	ASSIGN	373	0	8	9	10	31	41
180	66	ASSIGN	569	1	8	16	19	25	34
180	67	ASSIGN	368	0	9	11	16	23	36
180	68	ASSIGN	567	0	9	11	16	32	34
180	69	ASSIGN	607	0	11	16	18	23	36
180	70	ASSIGN	618	0	11	16	18	34	36
180	71	CONFLICT	-1	-1	11	16	18	36	38
181	0	ASSIGN	52	0	0	1	2	12	14
181	1	ASSIGN	73	0	0	1	2	23	33
181	2	ASSIGN	76	0	0	1	13	23	36
181	3	ASSIGN	81	0	0	1	14	21	41
181	4	ASSIGN	718	0	0	2	16	23	29
181	5	ASSIGN	613	0	0	2	18	29	31
181	6	ASSIGN	238	1	0	3	6	8	11
181	7	ASSIGN	343	1	0	3	6	9	11
181	8	ASSIGN	433	1	0	3	6	11	38
181	9	ASSIGN	143	1	0	3	9	24	35
181	10	ASSIGN	145	1	0	3	9	26	35
181	11	ASSIGN	181	1	0	4	5	24	39
181	12	ASSIGN	327	1	0	4	8	19	28
181	13	ASSIGN	364	1	0	6	9	15	32
181	14	ASSIGN	258	1	0	6	9	17	28
181	15	ASSIGN	366	1	0	6	9	17	34
181	16	ASSIGN	427	1	0	6	11	15	32
181	17	ASSIGN	429	1	0	6	11	17	34
181	18	ASSIGN	849	1	0	6	17	32	34
181	19	ASSIGN	733	1	0	9	24	26	35
181	20	ASSIGN	865	0	0	10	12	33	41
181	21	ASSIGN	860	0	0	13	20	33	36
181	22	ASSIGN	607	0	0	18	23	25	41
181	23	ASSIGN	49	0	1	2	9	22	32
181	24	ASSIGN	532	0	1	3	13	15	23
181	25	ASSIGN	535	0	1	3	13	15	26
181	26	ASSIGN	543	0	1	3	13	15	34
181	27	ASSIGN	715	0	1	3	13	23	26
181	28	ASSIGN	723	0	1	3	13	23	34
181	29	ASSIGN	774	0	1	3	13	26	34
181	30	ASSIGN	44	0	1	4	11	24	31
181	31	ASSIGN	259	1	1	5	6	10	29
181	32	ASSIGN	348	1	1	5	9	16	20
181	33	ASSIGN	257	1	1	6	10	27	38
181	34	ASSIGN	553	1	1	7	10	16	18
181	35	ASSIGN	292	1	1	7	10	16	27
181	36	ASSIGN	294	1	1	7	10	18	29
181	37	ASSIGN	777	0	1	8	24	26	37
181	38	ASSIGN	571	1	1	10	16	25	36
181	39	ASSIGN	573	1	1	10	16	27	38
181	40	ASSIGN	784	1	1	10	18	27	29
181	41	ASSIGN	620	1	1	10	18	27	36
181	42	ASSIGN	622	1	1	10	18	27	38
181	43	ASSIGN	883	1	1	10	27	36	38
181	44	ASSIGN	869	0	1	14	21	34	37
181	45	ASSIGN	83	1	2	3	6	40	41
181	46	ASSIGN	84	1	2	4	5	8	13
181	47	ASSIGN	166	0	2	4	9	16	29
181	48	ASSIGN	169	0	2	4	12	14	35
181	49	ASSIGN	104	1	2	5	13	24	39
181	50	ASSIGN	105	1	2	6	10	21	25
181	51	ASSIGN	293	1	2	7	11	28	39
181	52	ASSIGN	431	1	2	8	11	17	36
181	53	ASSIGN	344	0	2	9	12	22	32
181	54	ASSIGN	527	0	2	15	18	25	38
181	55	ASSIGN	237	1	3	6	7	11	12
181	56	ASSIGN	144	1	3	6	14	25	40
181	57	ASSIGN	273	1	3	7	8	11	12
181	58	ASSIGN	413	1	3	7	11	12	18
181	59	ASSIGN	328	1	3	8	12	29	40
181	60	ASSIGN	193	0	4	6	16	18	36
181	61	ASSIGN	621	0	4	6	16	18	37
181	62	ASSIGN	819	0	4	6	16	29	37
181	63	ASSIGN	182	1	4	8	19	25	36
181	64	ASSIGN	198	0	4	11	18	25	41
181	65	ASSIGN	816	0	4	11	27	29	34
181	66	ASSIGN	183	1	4	15	21	26	30
181	67	ASSIGN	461	0	5	12	34	35	36
181	68	ASSIGN	610	0	5	18	26	28	38
181	69	ASSIGN	798	0	6	7	8	28	29
181	70	ASSIGN	769	0	6	8	26	29	39
181	71	ASSIGN	411	1	7	11	12	15	16
181	72	ASSIGN	365	0	8	9	10	31	33
181	73	ASSIGN	373	0	8	9	10	31	41
181	74	ASSIGN	569	1	8	16	19	25	34
181	75	ASSIGN	368	0	9	11	16	23	36
181	76	ASSIGN	567	0	9	11	16	32	34
181	77	ASSIGN	618	0	11	16	18	34	36
181	78	CONFLICT	-1	-1	11	16	18	36	38
182	0	ASSIGN	52	0	0	1	2	12	14
182	1	ASSIGN	73	0	0	1	2	23	33
182	2	ASSIGN	76	0	0	1	13	23	36
182	3	ASSIGN	81	0	0	1	14	21	41
182	4	ASSIGN	718	0	0	2	16	23	29
182	5	ASSIGN	613	0	0	2	18	29	31
182	6	ASSIGN	238	1	0	3	6	8	11
182	7	ASSIGN	343	1	0	3	6	9	11
182	8	ASSIGN	433	1	0	3	6	11	38
182	9	ASSIGN	143	1	0	3	9	24	35
182	10	ASSIGN	145	1	0	3	9	26	35
182	11	ASSIGN	181	1	0	4	5	24	39
182	12	ASSIGN	327	1	0	4	8	19	28
182	13	ASSIGN	364	1	0	6	9	15	32
182	14	ASSIGN	258	1	0	6	9	17	28
182	15	ASSIGN	366	1	0	6	9	17	34
182	16	ASSIGN	427	1	0	6	11	15	32
182	17	ASSIGN	429	1	0	6	11	17	34
182	18	ASSIGN	849	1	0	6	17	32	34
182	19	ASSIGN	733	1	0	9	24	26	35
182	20	ASSIGN	865	0	0	10	12	33	41
182	21	ASSIGN	860	0	0	13	20	33	36
182	22	ASSIGN	607	0	0	18	23	25	41
182	23	ASSIGN	49	0	1	2	9	22	32
182	24	ASSIGN	532	0	1	3	13	15	23
182	25	ASSIGN	535	0	1	3	13	15	26
182	26	ASSIGN	543	0	1	3	13	15	34
182	27	ASSIGN	715	0	1	3	13	23	26
182	28	ASSIGN	723	0	1	3	13	23	34
182	29	ASSIGN	774	0	1	3	13	26	34
182	30	ASSIGN	44	0	1	4	11	24	31
182	31	ASSIGN	259	1	1	5	6	10	29
182	32	ASSIGN	348	1	1	5	9	16	20
182	33	ASSIGN	257	1	1	6	10	27	38
182	34	ASSIGN	553	1	1	7	10	16	18
182	35	ASSIGN	292	1	1	7	10	16	27
182	36	ASSIGN	294	1	1	7	10	18	29
182	37	ASSIGN	777	0	1	8	24	26	37
182	38	ASSIGN	571	1	1	10	16	25	36
182	39	ASSIGN	573	1	1	10	16	27	38
182	40	ASSIGN	784	1	1	10	18	27	29
182	41	ASSIGN	620	1	1	10	18	27	36
182	42	ASSIGN	622	1	1	10	18	27	38
182	43	ASSIGN	883	1	1	10	27	36	38
182	44	ASSIGN	869	0	1	14	21	34	37
182	45	ASSIGN	83	1	2	3	6	40	41
182	46	ASSIGN	84	1	2	4	5	8	13
182	47	ASSIGN	166	0	2	4	9	16	29
182	48	ASSIGN	169	0	2	4	12	14	35
182	49	ASSIGN	104	1	2	5	13	24	39
182	50	ASSIGN	105	1	2	6	10	21	25
182	51	ASSIGN	293	1	2	7	11	28	39
182	52	ASSIGN	431	1	2	8	11	17	36
182	53	ASSIGN	344	0	2	9	12	22	32
182	54	ASSIGN	527	0	2	15	18	25	38
182	55	ASSIGN	237	1	3	6	7	11	12
182	56	ASSIGN	144	1	3	6	14	25	40
182	57	ASSIGN	273	1	3	7	8	11	12
182	58	ASSIGN	413	1	3	7	11	12	18
182	59	ASSIGN	328	1	3	8	12	29	40
182	60	ASSIGN	193	0	4	6	16	18	36
182	61	ASSIGN	621	0	4	6	16	18	37
182	62	ASSIGN	819	0	4	6	16	29	37
182	63	ASSIGN	182	1	4	8	19	25	36
182	64	ASSIGN	198	0	4	11	18	25	41
182	65	ASSIGN	816	0	4	11	27	29	34
182	66	ASSIGN	183	1	4	15	21	26	30
182	67	ASSIGN	461	0	5	12	34	35	36
182	68	ASSIGN	610	0	5	18	26	28	38
182	69	ASSIGN	798	0	6	7	8	28	29
182	70	ASSIGN	769	0	6	8	26	29	39
182	71	ASSIGN	411	1	7	11	12	15	16
182	72	ASSIGN	365	0	8	9	10	31	33
182	73	ASSIGN	373	0	8	9	10	31	41
182	74	ASSIGN	569	1	8	16	19	25	34
182	75	ASSIGN	368	0	9	11	16	23	36
182	76	ASSIGN	567	0	9	11	16	32	34
182	77	ASSIGN	618	0	11	16	18	34	36
182	78	CONFLICT	-1	-1	11	16	18	36	38
183	0	ASSIGN	52	0	0	1	2	12	14
183	1	ASSIGN	73	0	0	1	2	23	33
183	2	ASSIGN	76	0	0	1	13	23	36
183	3	ASSIGN	81	0	0	1	14	21	41
183	4	ASSIGN	718	0	0	2	16	23	29
183	5	ASSIGN	613	0	0	2	18	29	31
183	6	ASSIGN	658	0	0	2	20	22	29
183	7	ASSIGN	652	0	0	2	20	23	33
183	8	ASSIGN	343	1	0	3	6	9	11
183	9	ASSIGN	433	1	0	3	6	11	38
183	10	ASSIGN	143	1	0	3	9	24	35
183	11	ASSIGN	145	1	0	3	9	26	35
183	12	ASSIGN	181	1	0	4	5	24	39
183	13	ASSIGN	364	1	0	6	9	15	32
183	14	ASSIGN	366	1	0	6	9	17	34
183	15	ASSIGN	427	1	0	6	11	15	32
183	16	ASSIGN	429	1	0	6	11	17	34
183	17	ASSIGN	849	1	0	6	17	32	34
183	18	ASSIGN	733	1	0	9	24	26	35
183	19	ASSIGN	865	0	0	10	12	33	41
183	20	ASSIGN	860	0	0	13	20	33	36
183	21	ASSIGN	607	0	0	18	23	25	41
183	22	ASSIGN	49	0	1	2	9	22	32
183	23	ASSIGN	532	0	1	3	13	15	23
183	24	ASSIGN	535	0	1	3	13	15	26
183	25	ASSIGN	543	0	1	3	13	15	34
183	26	ASSIGN	715	0	1	3	13	23	26
183	27	ASSIGN	723	0	1	3	13	23	34
183	28	ASSIGN	774	0	1	3	13	26	34
183	29	ASSIGN	717	0	1	3	21	23	28
183	30	ASSIGN	721	0	1	3	23	30	32
183	31	ASSIGN	735	0	1	3	24	26	28
183	32	ASSIGN	739	0	1	3	24	32	34
183	33	ASSIGN	801	0	1	3	28	30	32
183	34	ASSIGN	44	0	1	4	11	24	31
183	35	ASSIGN	348	1	1	5	9	16	20
183	36	ASSIGN	553	1	1	7	10	16	18
183	37	ASSIGN	777	0	1	8	24	26	37
183	38	ASSIGN	571	1	1	10	16	25	36
183	39	ASSIGN	573	1	1	10	16	27	38
183	40	ASSIGN	620	1	1	10	18	27	36
183	41	ASSIGN	622	1	1	10	18	27	38
183	42	ASSIGN	883	1	1	10	27	36	38
183	43	ASSIGN	869	0	1	14	21	34	37
183	44	ASSIGN	83	1	2	3	6	40	41
183	45	ASSIGN	84	1	2	4	5	8	13
183	46	ASSIGN	166	0	2	4	9	16	29
183	47	ASSIGN	169	0	2	4	12	14	35
183	48	ASSIGN	104	1	2	5	13	24	39
183	49	ASSIGN	105	1	2	6	10	21	25
183	50	ASSIGN	431	1	2	8	11	17	36
183	51	ASSIGN	344	0	2	9	12	22	32
183	52	ASSIGN	814	0	2	9	22	29	32
183	53	ASSIGN	527	0	2	15	18	25	38
183	54	ASSIGN	653	0	2	20	22	24	38
183	55	ASSIGN	144	1	3	6	14	25	40
183	56	ASSIGN	413	1	3	7	11	12	18
183	57	ASSIGN	193	0	4	6	16	18	36
183	58	ASSIGN	621	0	4	6	16	18	37
183	59	ASSIGN	819	0	4	6	16	29	37
183	60	ASSIGN	736	0	4	6	22	24	29
183	61	ASSIGN	182	1	4	8	19	25	36
183	62	ASSIGN	198	0	4	11	18	25	41
183	63	ASSIGN	816	0	4	11	27	29	34
183	64	ASSIGN	183	1	4	15	21	26	30
183	65	ASSIGN	461	0	5	12	34	35	36
183	66	ASSIGN	610	0	5	18	26	28	38
183	67	ASSIGN	657	0	6	7	8	20	28
183	68	ASSIGN	798	0	6	7	8	28	29
183	69	ASSIGN	769	0	6	8	26	29	39
183	70	ASSIGN	411	1	7	11	12	15	16
183	71	ASSIGN	365	0	8	9	10	31	33
183	72	ASSIGN	373	0	8	9	10	31	41
183	73	ASSIGN	569	1	8	16	19	25	34
183	74	ASSIGN	368	0	9	11	16	23	36
183	75	ASSIGN	567	0	9	11	16	32	34
183	76	ASSIGN	618	0	11	16	18	34	36
183	77	CONFLICT	-1	-1	11	16	18	36	38
184	0	ASSIGN	52	0	0	1	12	14	30
184	1	ASSIGN	73	0	0	1	13	31	33
184	2	ASSIGN	81	0	0	1	14	21	41
184	3	ASSIGN	757	0	0	2	12	25	33
184	4	ASSIGN	654	0	0	2	18	20	25
184	5	ASSIGN	613	0	0	2	18	29	31
184	6	ASSIGN	658	0	0	2	20	22	29
184	7	ASSIGN	753	0	0	2	25	27	29
184	8	ASSIGN	815	0	0	2	29	31	33
184	9	ASSIGN	343	1	0	3	6	9	11
184	10	ASSIGN	433	1	0	3	6	11	38
184	11	ASSIGN	143	1	0	3	9	24	35
184	12	ASSIGN	364	1	0	6	9	15	32
184	13	ASSIGN	366	1	0	6	9	17	34
184	14	ASSIGN	427	1	0	6	11	15	32
184	15	ASSIGN	429	1	0	6	11	17	34
184	16	ASSIGN	849	1	0	6	17	32	34
184	17	ASSIGN	865	0	0	10	12	33	41
184	18	ASSIGN	860	0	0	13	20	33	36
184	19	ASSIGN	718	0	0	13	23	29	36
184	20	ASSIGN	607	0	0	18	23	25	41
184	21	ASSIGN	42	1	1	2	5	6	10
184	22	ASSIGN	49	0	1	2	9	22	32
184	23	ASSIGN	43	1	1	3	6	12	38
184	24	ASSIGN	535	0	1	3	13	15	26
184	25	ASSIGN	543	0	1	3	13	15	34
184	26	ASSIGN	76	0	1	3	13	15	36
184	27	ASSIGN	774	0	1	3	13	26	34
184	28	ASSIGN	348	1	1	5	9	16	20
184	29	ASSIGN	361	1	1	5	9	20	29
184	30	ASSIGN	63	1	1	6	12	23	38
184	31	ASSIGN	274	1	1	7	9	18	35
184	32	ASSIGN	553	1	1	7	10	16	18
184	33	ASSIGN	294	1	1	7	10	18	29
184	34	ASSIGN	64	1	1	7	16	24	35
184	35	ASSIGN	735	0	1	8	24	26	28
184	36	ASSIGN	777	0	1	8	24	26	37
184	37	ASSIGN	571	1	1	10	16	25	36
184	38	ASSIGN	573	1	1	10	16	27	38
184	39	ASSIGN	620	1	1	10	18	27	36
184	40	ASSIGN	622	1	1	10	18	27	38
184	41	ASSIGN	883	1	1	10	27	36	38
184	42	ASSIGN	723	0	1	11	13	23	34
184	43	ASSIGN	869	0	1	14	21	34	37
184	44	ASSIGN	83	1	2	3	6	40	41
184	45	ASSIGN	166	0	2	4	9	16	29
184	46	ASSIGN	169	0	2	4	12	14	35
184	47	ASSIGN	104	1	2	5	13	24	39
184	48	ASSIGN	103	1	2	6	17	23	34
184	49	ASSIGN	295	1	2	7	11	26	30
184	50	ASSIGN	431	1	2	8	11	17	36
184	51	ASSIGN	329	1	2	8	11	19	30
184	52	ASSIGN	344	0	2	9	12	22	32
184	53	ASSIGN	527	0	2	15	18	25	38
184	54	ASSIGN	532	0	2	15	23	25	35
184	55	ASSIGN	653	0	2	20	22	24	38
184	56	ASSIGN	193	0	3	4	16	26	36
184	57	ASSIGN	740	0	3	4	17	24	33
184	58	ASSIGN	732	0	3	4	24	25	26
184	59	ASSIGN	752	0	3	5	15	25	28
184	60	ASSIGN	142	1	3	6	12	23	38
184	61	ASSIGN	273	1	3	7	8	11	12
184	62	ASSIGN	413	1	3	7	11	12	18
184	63	ASSIGN	328	1	3	8	12	29	40
184	64	ASSIGN	715	0	3	10	23	26	33
184	65	ASSIGN	802	0	3	10	26	28	33
184	66	ASSIGN	308	1	4	5	8	9	13
184	67	ASSIGN	610	0	4	6	16	18	26
184	68	ASSIGN	621	0	4	6	16	18	37
184	69	ASSIGN	769	0	4	6	16	26	29
184	70	ASSIGN	819	0	4	6	16	29	37
184	71	ASSIGN	736	0	4	6	22	24	29
184	72	ASSIGN	198	0	4	11	18	25	41
184	73	ASSIGN	816	0	4	11	27	29	34
184	74	ASSIGN	461	0	5	12	34	35	36
184	75	ASSIGN	657	0	6	7	8	20	28
184	76	ASSIGN	798	0	6	7	8	28	29
184	77	ASSIGN	411	1	7	11	12	15	16
184	78	ASSIGN	365	0	8	9	10	31	33
184	79	ASSIGN	373	0	8	9	10	31	41
184	80	ASSIGN	569	1	8	16	19	25	34
184	81	ASSIGN	368	0	9	11	16	23	36
184	82	ASSIGN	567	0	9	11	16	32	34
184	83	ASSIGN	362	1	9	13	24	30	41
184	84	ASSIGN	618	0	11	16	18	34	36
184	85	CONFLICT	-1	-1	11	16	18	36	38
185	0	ASSIGN	52	0	0	1	2	12	14
185	1	ASSIGN	73	0	0	1	2	23	33
185	2	ASSIGN	76	0	0	1	13	23	36
185	3	ASSIGN	81	0	0	1	14	21	41
185	4	ASSIGN	718	0	0	2	16	23	29
185	5	ASSIGN	607	0	0	2	18	23	25
185	6	ASSIGN	613	0	0	2	18	29	31
185	7	ASSIGN	238	1	0	3	6	8	11
185	8	ASSIGN	343	1	0	3	6	9	11
185	9	ASSIGN	433	1	0	3	6	11	38
185	10	ASSIGN	327	1	0	4	8	19	28
185	11	ASSIGN	364	1	0	6	9	15	32
185	12	ASSIGN	258	1	0	6	9	17	28
185	13	ASSIGN	366	1	0	6	9	17	34
185	14	ASSIGN	427	1	0	6	11	15	32
185	15	ASSIGN	429	1	0	6	11	17	34
185	16	ASSIGN	849	1	0	6	17	32	34
185	17	ASSIGN	865	0	0	10	12	33	41
185	18	ASSIGN	860	0	0	13	20	33	36
185	19	ASSIGN	44	0	1	2	3	4	24
185	20	ASSIGN	532	0	1	2	3	15	23
185	21	ASSIGN	49	0	1	2	9	22	32
185	22	ASSIGN	535	0	1	3	13	15	26
185	23	ASSIGN	543	0	1	3	13	15	34
185	24	ASSIGN	715	0	1	3	13	23	26
185	25	ASSIGN	723	0	1	3	13	23	34
185	26	ASSIGN	774	0	1	3	13	26	34
185	27	ASSIGN	259	1	1	5	6	10	29
185	28	ASSIGN	348	1	1	5	9	16	20
185	29	ASSIGN	361	1	1	5	9	20	29
185	30	ASSIGN	257	1	1	6	10	27	38
185	31	ASSIGN	274	1	1	7	9	18	35
185	32	ASSIGN	553	1	1	7	10	16	18
185	33	ASSIGN	292	1	1	7	10	16	27
185	34	ASSIGN	294	1	1	7	10	18	29
185	35	ASSIGN	777	0	1	8	24	26	37
185	36	ASSIGN	571	1	1	10	16	25	36
185	37	ASSIGN	573	1	1	10	16	27	38
185	38	ASSIGN	784	1	1	10	18	27	29
185	39	ASSIGN	620	1	1	10	18	27	36
185	40	ASSIGN	622	1	1	10	18	27	38
185	41	ASSIGN	883	1	1	10	27	36	38
185	42	ASSIGN	869	0	1	14	21	34	37
185	43	ASSIGN	166	0	2	4	9	16	29
185	44	ASSIGN	169	0	2	4	12	14	24
185	45	ASSIGN	295	1	2	7	11	26	30
185	46	ASSIGN	293	1	2	7	11	28	39
185	47	ASSIGN	431	1	2	8	11	17	36
185	48	ASSIGN	329	1	2	8	11	19	30
185	49	ASSIGN	344	0	2	9	12	22	32
185	50	ASSIGN	799	1	2	11	19	28	30
185	51	ASSIGN	527	0	2	15	18	25	38
185	52	ASSIGN	193	0	3	4	16	26	36
185	53	ASSIGN	237	1	3	6	7	11	12
185	54	ASSIGN	273	1	3	7	8	11	12
185	55	ASSIGN	413	1	3	7	11	12	18
185	56	ASSIGN	328	1	3	8	12	29	40
185	57	ASSIGN	308	1	4	5	8	9	13
185	58	ASSIGN	610	0	4	6	16	18	26
185	59	ASSIGN	621	0	4	6	16	18	37
185	60	ASSIGN	769	0	4	6	16	26	29
