SoPlex version 9.0.0 [mode: optimized] [precision: 8 byte] [rational: GMP 6.2.1] [PaPILO n/a] [GitHash: 7418b73]
Copyright (c) 1996-2026 Zuse Institute Berlin (ZIB)

External libraries:
  Boost 1.74.0         Boost C++ Libraries (boost.org)
  GMP 6.2.1            GNU Multiple Precision Arithmetic Library developed by T. Granlund (gmplib.org)
  ZLIB 1.2.13          General Purpose Compression Library by J. Gailly and M. Adler (zlib.net)

int:verbosity = 4
int:pricer = 3
int:syncmode = 1
int:readmode = 1
real:timelimit = 9.00000000e+02

Reading (rational) LP file <colored_sevendeck_normalized.lp> . . .
Finished reading 74141 lines
Reading took 9.08 seconds.

LP has 10619 rows 84341 columns and 574669 nonzeros.

Equilibrium scaling LP (persistent)
before scaling: min= 1.29870130e-02 max= 1.00000000e+00 col-ratio= 7.70000000e+01 row-ratio= 7.70000000e+01
after scaling:  min= 1.29870130e-02 max= 1.00000000e+00 col-ratio= 7.70000000e+01 row-ratio= 7.70000000e+01
LP has 10617 equations, 0 ranged rows, 0 boxed columns
Simplifier (rows) removed 0 rows, 0 non-zeros, 2 col bounds, 0 row bounds; kept 1 column bounds, 0 row bounds
Simplifier (columns) removed 0 rows, 6 cols, 8 non-zeros, 0 col bounds
Simplifier removed 4 rows, 6 columns, 12 nonzeros, 2 col bounds, 0 row bounds
Simplifier kept 1 column bounds, 0 row bounds
Reduced LP has 10615 rows 84335 columns 574657 nonzeros
Reduced LP has 10611 equations, 0 ranged rows, 1 boxed columns

Simplifier performed:
0 empty rows
0 free rows
4 singleton rows
0 forcing rows
0 empty columns
2 fixed columns
0 free columns with zero objective
4 singleton columns with zero objective
0 singleton columns combined with a doubleton equation
0 free singleton columns
0 dominated columns
0 weakly dominated columns
0 duplicate rows
0 duplicate columns (fixed)
0 duplicate columns (substituted)
0 variable aggregations
0 multi aggregations

Equilibrium scaling LP
before scaling: min= 1.29870130e-02 max= 1.00000000e+00 col-ratio= 7.70000000e+01 row-ratio= 7.70000000e+01
after scaling:  min= 1.29870130e-02 max= 1.00000000e+00 col-ratio= 7.70000000e+01 row-ratio= 7.70000000e+01
type |   time |   iters | facts |    shift | viol sum | viol num | obj value
  L  |192.3   |24593    | 147   | 2.14e+00 | 9.53e+01 | 4794     | 5.51725588e-05
  L  |193.9   |24793    | 148   | 2.14e+00 | 1.00e+02 | 4819     | 5.56195237e-05
  L  |195.7   |24993    | 149   | 2.14e+00 | 1.01e+02 | 4725     | 5.59443019e-05
  L  |197.2   |25193    | 150   | 2.21e+00 | 1.21e+02 | 4800     | 5.63681163e-05
  L  |198.9   |25393    | 151   | 2.21e+00 | 9.26e+01 | 4712     | 5.69237108e-05
  L  |200.5   |25593    | 152   | 2.24e+00 | 8.47e+01 | 4827     | 5.72736687e-05
  L  |202.2   |25793    | 153   | 2.25e+00 | 8.60e+01 | 4779     | 5.79929002e-05
  L  |203.8   |25993    | 154   | 2.25e+00 | 8.53e+01 | 4894     | 5.87034312e-05
  L  |205.8   |26193    | 155   | 2.25e+00 | 1.00e+02 | 4781     | 5.90823367e-05
  L  |207.5   |26393    | 156   | 2.25e+00 | 7.50e+01 | 4825     | 5.94335052e-05
  L  |209.1   |26593    | 157   | 2.29e+00 | 7.64e+01 | 4714     | 6.00364702e-05
  L  |210.6   |26793    | 158   | 2.29e+00 | 8.32e+01 | 4791     | 6.04918222e-05
  L  |212.5   |26993    | 159   | 2.29e+00 | 1.03e+02 | 4719     | 6.08739986e-05
  L  |214.1   |27193    | 160   | 2.32e+00 | 1.39e+02 | 4847     | 6.12992215e-05
  L  |215.9   |27393    | 161   | 2.32e+00 | 1.02e+02 | 4795     | 6.18229237e-05
  L  |217.5   |27593    | 162   | 2.32e+00 | 9.50e+01 | 4706     | 6.22460652e-05
  L  |219.5   |27793    | 163   | 2.32e+00 | 9.16e+01 | 4765     | 6.26893607e-05
  L  |221.1   |27993    | 164   | 2.32e+00 | 9.29e+01 | 4771     | 6.30604037e-05
  L  |222.7   |28193    | 165   | 2.32e+00 | 8.97e+01 | 4758     | 6.36064856e-05
  L  |224.3   |28393    | 166   | 2.35e+00 | 1.43e+02 | 4702     | 6.39956365e-05
  L  |225.8   |28593    | 167   | 2.35e+00 | 1.03e+02 | 4782     | 6.44792924e-05
  L  |227.4   |28793    | 168   | 2.37e+00 | 1.05e+02 | 4778     | 6.50068190e-05
  L  |229.2   |28993    | 169   | 2.38e+00 | 1.07e+02 | 4773     | 6.56624770e-05
  L  |231.0   |29193    | 170   | 2.38e+00 | 8.53e+01 | 4745     | 6.61201707e-05
  L  |232.6   |29393    | 171   | 2.38e+00 | 8.86e+01 | 4721     | 6.66477547e-05
  L  |234.2   |29593    | 172   | 2.38e+00 | 9.22e+01 | 4789     | 6.70598977e-05
  L  |235.9   |29793    | 173   | 2.40e+00 | 1.12e+02 | 4767     | 6.73967365e-05
type |   time |   iters | facts |    shift | viol sum | viol num | obj value
  L  |237.5   |29993    | 174   | 2.40e+00 | 1.74e+02 | 4904     | 6.78955340e-05
  E  |237.6   |29997    | 174   | 9.59e+01 | 0.00e+00 | 0        | 0.00000000e+00
  L  |237.8   |29997    | 175   | 0.00e+00 | 9.57e+01 | 4701     | 0.00000000e+00
  L  |242.9   |30190    | 175   | 2.16e+00 | 6.45e+02 | 4701     | 1.17047579e-06
  L  |245.0   |30390    | 176   | 2.53e+00 | 1.66e+02 | 5009     | 3.22759708e-06
  L  |247.0   |30590    | 177   | 2.61e+00 | 1.82e+02 | 4974     | 4.77478829e-06
  L  |248.9   |30790    | 178   | 2.68e+00 | 1.76e+02 | 4987     | 6.25397620e-06
  L  |250.9   |30990    | 179   | 2.69e+00 | 1.05e+02 | 4983     | 7.38999123e-06
  L  |252.7   |31190    | 180   | 2.69e+00 | 2.53e+02 | 5035     | 7.72538734e-06
  L  |254.6   |31390    | 181   | 2.73e+00 | 3.02e+02 | 4976     | 8.95539403e-06
  L  |256.5   |31590    | 182   | 2.76e+00 | 1.11e+02 | 4946     | 1.01176989e-05
  L  |258.3   |31790    | 183   | 2.76e+00 | 1.36e+02 | 4883     | 1.08507782e-05
  L  |260.7   |31990    | 185   | 1.93e+00 | 1.78e+02 | 4868     | 1.12332474e-05
  L  |262.6   |32190    | 186   | 1.96e+00 | 2.57e+02 | 4894     | 1.15728494e-05
  L  |264.9   |32390    | 187   | 1.99e+00 | 1.07e+02 | 4765     | 1.20785043e-05
  L  |267.0   |32590    | 188   | 1.99e+00 | 1.19e+02 | 4865     | 1.23211035e-05
  L  |269.3   |32790    | 189   | 2.07e+00 | 9.52e+01 | 4927     | 1.30120013e-05
  L  |271.2   |32990    | 190   | 2.11e+00 | 2.26e+02 | 4870     | 1.35275264e-05
  L  |273.3   |33190    | 191   | 2.11e+00 | 1.17e+02 | 4839     | 1.42065766e-05
  L  |275.2   |33390    | 192   | 2.18e+00 | 1.36e+02 | 4893     | 1.50608023e-05
  L  |277.2   |33590    | 193   | 2.19e+00 | 1.41e+02 | 4792     | 1.58880779e-05
  L  |279.4   |33790    | 194   | 2.21e+00 | 1.14e+02 | 4891     | 1.65275592e-05
  L  |281.3   |33990    | 195   | 2.21e+00 | 1.04e+02 | 4857     | 1.70993961e-05
  L  |285.8   |34190    | 196   | 2.21e+00 | 1.37e+02 | 4740     | 1.77102863e-05
  L  |290.4   |34390    | 197   | 2.21e+00 | 1.66e+02 | 4806     | 1.82670399e-05
  L  |294.0   |34590    | 198   | 2.28e+00 | 1.19e+02 | 4845     | 1.88807995e-05
  L  |296.9   |34790    | 199   | 2.28e+00 | 1.02e+02 | 4837     | 1.92956538e-05
  L  |299.7   |34990    | 200   | 2.28e+00 | 1.90e+02 | 4798     | 1.97961838e-05
  L  |302.8   |35190    | 201   | 2.28e+00 | 1.10e+02 | 4849     | 2.00695090e-05
  L  |306.0   |35390    | 202   | 2.34e+00 | 1.55e+02 | 4839     | 2.06480586e-05
  L  |308.9   |35590    | 203   | 2.34e+00 | 1.94e+02 | 4933     | 2.11642347e-05
  L  |311.9   |35790    | 204   | 2.34e+00 | 9.19e+01 | 4910     | 2.15751626e-05
type |   time |   iters | facts |    shift | viol sum | viol num | obj value
  L  |314.9   |35990    | 205   | 2.34e+00 | 9.04e+01 | 4832     | 2.20496613e-05
  L  |318.0   |36190    | 206   | 2.34e+00 | 8.96e+01 | 4703     | 2.23013849e-05
  L  |321.1   |36390    | 207   | 2.39e+00 | 8.46e+01 | 4767     | 2.28643734e-05
