minority	316	1	663234948
minority	317	1	787937308
minority	318	1	744681306
minority	319	1	663234948
minority	320	11	826193312
minority	321	1	663234948
minority	322	1	787937308
minority	323	1	663234948
minority	324	1	744681306
minority	325	121	913505606
minority	326	11	738293002
minority	327	11	826193312
minority	328	11	826193312
minority	329	11	738293002
minority	330	11	738293002
minority	331	1	663234948
minority	332	1	663234948
minority	333	1	663234948
minority	334	1	588962190
minority	335	11	826193312
minority	336	1	663234948
minority	337	1	787937308
minority	338	1	744681306
minority	339	1	663234948
minority	340	11	826193312
minority	341	1	663234948
minority	342	1	744681306
minority	343	1	787937308
minority	344	1	663234948
minority	345	11	738293002
minority	346	1	588962190
minority	347	1	663234948
minority	348	1	663234948
minority	349	1	663234948
minority	350	121	913505606
minority	351	11	738293002
minority	352	11	826193312
minority	353	11	738293002
minority	354	11	826193312
minority	355	11	738293002
minority	356	1	663234948
minority	357	1	663234948
minority	358	1	588962190
minority	359	1	663234948
minority	360	11	826193312
minority	361	1	663234948
minority	362	1	787937308
minority	363	1	663234948
minority	364	1	744681306
minority	365	11	738293002
minority	366	1	588962190
minority	367	1	663234948
minority	368	1	663234948
minority	369	1	663234948
minority	370	11	826193312
minority	371	1	663234948
minority	372	1	744681306
minority	373	1	663234948
minority	374	1	787937308
minority	375	988	1116884034
minority	376	121	913505606
minority	377	121	913505606
minority	378	72	1016247484
minority	379	121	913505606
minority	380	121	913505606
minority	381	11	826193312
minority	382	11	738293002
minority	383	11	826193312
minority	384	11	738293002
minority	385	121	913505606
minority	386	11	738293002
minority	387	11	826193312
minority	388	11	826193312
minority	389	11	738293002
minority	390	72	1016247484
minority	391	11	826193312
minority	392	11	826193312
minority	393	4	972117104
minority	394	11	826193312
minority	395	121	913505606
minority	396	11	738293002
minority	397	11	738293002
minority	398	11	826193312
minority	399	11	826193312
minority	400	121	913505606
minority	401	11	826193312
minority	402	11	738293002
minority	403	11	826193312
minority	404	11	738293002
minority	405	11	826193312
minority	406	1	787937308
minority	407	1	663234948
minority	408	1	744681306
minority	409	1	663234948
minority	410	11	738293002
minority	411	1	663234948
minority	412	1	663234948
minority	413	1	663234948
minority	414	1	588962190
minority	415	11	826193312
minority	416	1	744681306
minority	417	1	663234948
minority	418	1	787937308
minority	419	1	663234948
minority	420	11	738293002
