0102332032123002320	013312312023123210100212132132132131323102033033233132000000012333112233110000111110300321300320332320231231210021211012223331213333222
0102332032123010302	113312312023123010100202132132132131323102133233233102000000012333112233110000111132320321300301032320231231010021220302213331213331122
0102332032123012020	013312312023123210100212132132132131323102033033233132000000012333112233110000111110300321300320332320231231210021211012223331213333222
0102332032123012320	013312312023123210100212132132132131323102033033233132000000012333112233110000111110300321300320332320231231210021211012223331213333222
0112032020102010302	300013300021320221133303221133221133122112232312012211332002132302211332313213200031310302010302012120000001030302010202303231211332231
0112032020103000302	300013300021320221133303221133221133122112132312002212332002132302202332313213200131310302200302012120000001030311110202303231231232231
0112032020103010302	300013300021320221133303221133221133122112132312012212332002132302212332313213200031310302210302012120000001030301010202303231231232231
0112032020202010302	300013300021320221133303221133221133122112132312012212332002132302212332313213200031310302210302012120000001030301010202303231231232231
0112032020203000302	300013300021320221133303221133221133122112132312002212332002132302202332313213200131310302200302012120000001030311110202303231231232231
0112032020203010302	300013300021320221133303221133221133122112132312012212332002132302212332313213200031310302210302012120000001030301010202303231231232231
0112032022120000302	300013300021320221133303221133221133122112132312002212332002132302202332313213200131310302200302012120000001030311110202303231231232231
0112032022120010302	211023132021330010320103312312213213123302331211010302211000032301232113130021113012120123130102002132213001030023020302233101231112320
0112032022123000302	211023132021130010320103312312233213323102331213010302211000032301232213130021113012120123131002002132213001030023121302233101231013320
0112032022123010302	211023132021130010320103312312233213323102331213010302211000032301232213130021113012120123130102002132213001030023020302233101231113320
0112032030102010302	300013300021320221133303221133221133122112132312012212332002132302212332313213200031310302010302012120000001030301010202303231231332231
