code	zero	orbit_size	support	triples
4631276	0	10080	10	2
4631288	0	10080	10	2
4631647	1	20160	10	3
4631659	1	20160	10	2
4631662	1	20160	10	2
4631663	0	20160	10	3
4631671	1	20160	10	3
4631674	1	20160	10	2
4631675	0	20160	10	3
4631677	1	20160	10	3
4631678	0	20160	10	3
4631707	1	20160	10	2
4631710	1	20160	10	2
4631711	0	20160	10	3
4631719	1	20160	10	2
4631722	1	20160	10	1
4631723	0	20160	10	2
4631725	1	20160	10	2
4631726	0	20160	10	2
4631731	1	20160	9	3
4631734	1	20160	10	2
4631735	0	20160	10	3
4631737	1	20160	10	2
4631738	0	20160	10	2
4631741	0	20160	10	3
4631767	1	20160	10	3
4631770	1	20160	10	2
4631771	0	20160	10	3
4631774	0	20160	10	3
4631782	1	20160	10	2
4631783	0	20160	10	3
4631785	1	20160	10	2
4631786	0	20160	10	2
4631789	0	20160	10	3
4631794	1	10080	9	3
4631795	0	10080	9	4
4631797	1	20160	10	3
4631798	0	20160	10	3
4631801	0	20160	10	3
4631899	1	20160	11	2
4631902	1	20160	11	2
4631903	0	20160	11	3
4631914	1	10080	11	1
4631915	0	10080	11	2
4631917	1	20160	11	2
4631918	0	20160	11	2
4631932	1	10080	10	3
4631933	0	10080	11	3
4631962	1	10080	11	1
4631963	0	10080	11	2
4631965	1	20160	11	2
4631966	0	20160	11	2
4631974	1	10080	11	1
4631975	0	10080	11	2
4631977	1	20160	11	1
4631978	0	20160	11	1
4631980	1	20160	10	2
4631981	0	20160	11	2
4631989	1	20160	11	2
4631990	0	20160	11	2
4631992	1	20160	10	2
4631993	0	20160	11	2
4631996	0	20160	10	3
4632028	1	5040	10	3
4632029	0	10080	11	3
4632040	1	20160	10	2
4632041	0	20160	11	2
4632044	0	20160	10	3
4632052	1	10080	10	3
4632053	0	10080	11	3
4632056	0	20160	10	3
4632232	1	5040	10	1
4632233	0	5040	11	1
4632236	0	20160	10	2
4632991	1	20160	10	3
4633003	1	20160	10	2
4633006	1	20160	10	2
4633007	0	20160	10	3
4633015	1	20160	10	3
4633018	1	20160	10	2
4633019	0	20160	10	3
4633021	1	20160	10	3
4633022	0	20160	10	3
4633054	1	10080	10	3
4633055	0	10080	10	4
4633066	1	20160	10	2
4633067	0	20160	10	3
4633069	1	20160	10	3
4633070	0	20160	10	3
4633078	1	10080	10	3
4633079	0	10080	10	4
4633081	1	20160	10	3
4633082	0	20160	10	3
4633084	1	20160	9	4
4633085	0	20160	10	4
4633258	1	5040	10	1
4633259	0	5040	10	2
4633261	1	20160	10	2
4633262	0	20160	10	2
4633276	1	10080	9	3
4633277	0	10080	10	3
4633324	1	10080	9	3
4633325	0	10080	10	3
4633336	1	10080	9	3
4633337	0	10080	10	3
4633340	0	20160	9	4
4633759	1	20160	10	3
4633771	1	20160	10	2
4633774	1	20160	10	2
4633775	0	20160	10	3
4633783	1	20160	10	3
4633786	1	20160	10	2
4633787	0	20160	10	3
4633789	1	20160	10	3
4633790	0	20160	10	3
4633819	1	20160	10	3
4633822	1	20160	10	3
4633823	0	20160	10	4
4633831	1	20160	10	3
4633834	1	20160	10	2
4633835	0	20160	10	3
4633837	1	20160	10	3
4633838	0	20160	10	3
4633843	1	10080	9	4
4633846	1	20160	10	3
4633847	0	20160	10	4
4633849	1	20160	10	3
4633850	0	20160	10	3
4633853	0	20160	10	4
4633951	1	20160	11	3
4633963	1	10080	11	2
4633966	1	20160	11	2
4633967	0	20160	11	3
4633981	1	10080	11	3
4633982	0	10080	11	3
4634011	1	10080	11	2
4634014	1	20160	11	2
4634015	0	20160	11	3
4634023	1	10080	11	2
4634026	1	20160	11	1
4634027	0	20160	11	2
4634029	1	20160	11	2
4634030	0	20160	11	2
4634038	1	20160	11	2
4634039	0	20160	11	3
4634041	1	20160	11	2
4634042	0	20160	11	2
4634044	1	20160	10	3
4634045	0	20160	11	3
4634077	1	10080	11	3
4634078	0	10080	11	3
4634089	1	20160	11	2
4634090	0	20160	11	2
4634092	1	20160	10	3
4634093	0	20160	11	3
4634101	1	10080	11	3
4634102	0	10080	11	3
4634104	1	20160	10	3
4634105	0	20160	11	3
4634108	0	20160	10	4
4634281	1	5040	11	1
4634282	0	5040	11	1
4634284	1	20160	10	2
4634285	0	20160	11	2
4634300	0	10080	10	3
4634348	0	10080	10	3
4634360	0	10080	10	3
4634719	1	20160	10	3
4634731	1	20160	10	2
4634734	1	20160	10	2
4634735	0	20160	10	3
4634743	1	20160	10	3
4634746	1	20160	10	2
4634747	0	20160	10	3
4634749	1	20160	10	3
4634750	0	20160	10	3
4634779	1	20160	10	2
4634782	1	20160	10	2
4634783	0	20160	10	3
4634791	1	20160	10	2
4634794	1	20160	10	1
4634795	0	20160	10	2
4634797	1	20160	10	2
4634798	0	20160	10	2
4634803	1	20160	9	3
4634806	1	20160	10	2
4634807	0	20160	10	3
4634809	1	20160	10	2
4634810	0	20160	10	2
4634813	0	20160	10	3
4634839	1	20160	10	3
4634842	1	20160	10	2
4634843	0	20160	10	3
4634845	1	20160	10	3
4634846	0	20160	10	3
4634854	1	20160	10	2
4634855	0	20160	10	3
4634857	1	20160	10	2
4634858	0	20160	10	2
4634861	0	20160	10	3
4634866	1	10080	9	3
4634867	0	10080	9	4
4634869	1	20160	10	3
4634870	0	20160	10	3
4634873	0	20160	10	3
4634971	1	20160	11	2
4634974	1	20160	11	2
4634975	0	20160	11	3
4634986	1	10080	11	1
4634987	0	10080	11	2
4634989	1	20160	11	2
4634990	0	20160	11	2
4635004	1	10080	10	3
4635005	0	10080	11	3
4635034	1	10080	11	1
4635035	0	10080	11	2
4635037	1	20160	11	2
4635038	0	20160	11	2
4635046	1	10080	11	1
4635047	0	10080	11	2
4635049	1	20160	11	1
4635050	0	20160	11	1
4635052	1	20160	10	2
4635053	0	20160	11	2
4635061	1	20160	11	2
4635062	0	20160	11	2
4635064	1	20160	10	2
4635065	0	20160	11	2
4635068	0	20160	10	3
4635100	1	10080	10	3
4635101	0	10080	11	3
4635112	1	20160	10	2
4635113	0	20160	11	2
4635116	0	20160	10	3
4635124	1	10080	10	3
4635125	0	10080	11	3
4635128	0	20160	10	3
4635304	1	5040	10	1
4635305	0	5040	11	1
4635308	0	20160	10	2
4635739	1	20160	10	3
4635742	1	20160	10	3
4635743	0	20160	10	4
4635751	1	20160	10	3
4635754	1	20160	10	2
4635755	0	20160	10	3
4635757	1	20160	10	3
4635758	0	20160	10	3
4635766	1	20160	10	3
4635767	0	20160	10	4
4635769	1	20160	10	3
4635770	0	20160	10	3
4635773	0	20160	10	4
4635799	1	20160	10	3
4635802	1	20160	10	2
4635803	0	20160	10	3
4635805	1	20160	10	3
4635806	0	20160	10	3
4635811	1	5040	9	3
4635814	1	20160	10	2
4635815	0	20160	10	3
4635817	1	20160	10	2
4635818	0	20160	10	2
4635821	0	20160	10	3
4635826	1	20160	9	3
4635827	0	20160	9	4
4635829	1	20160	10	3
4635830	0	20160	10	3
4635833	0	20160	10	3
4635862	1	20160	10	3
4635863	0	20160	10	4
4635865	1	20160	10	3
4635866	0	20160	10	3
4635869	0	20160	10	4
4635877	1	20160	10	3
4635878	0	20160	10	3
4635881	0	20160	10	3
4635889	1	10080	9	4
4635890	0	10080	9	4
4635893	0	20160	10	4
4635991	1	5040	11	3
4635994	1	20160	11	2
4635995	0	20160	11	3
4635997	1	20160	11	3
4635998	0	20160	11	3
4636009	1	10080	11	2
4636010	0	10080	11	2
4636012	1	20160	10	3
4636013	0	20160	11	3
4636028	0	10080	10	4
4636057	1	10080	11	2
4636058	0	10080	11	2
4636060	1	20160	10	3
4636061	0	20160	11	3
4636069	1	10080	11	2
4636070	0	10080	11	2
4636072	1	20160	10	2
4636073	0	20160	11	2
4636076	0	20160	10	3
4636084	1	20160	10	3
4636085	0	20160	11	3
4636088	0	20160	10	3
4636124	0	10080	10	4
4636136	0	20160	10	3
4636148	0	10080	10	4
4636328	0	5040	10	2
4638445	1	3360	10	3
4638446	0	3360	10	3
4638457	1	10080	10	3
4638458	0	10080	10	3
4638461	0	10080	10	4
4638653	0	10080	10	4
4639199	0	2520	10	4
4639210	1	10080	10	2
4639211	0	20160	10	3
4639222	1	20160	10	3
4639223	0	20160	10	4
4639226	0	10080	10	3
4639402	1	10080	10	1
4639403	0	10080	10	2
4639405	1	20160	10	2
4639406	0	20160	10	2
4639414	1	20160	10	2
4639415	0	20160	10	3
4639417	1	20160	10	2
4639418	0	20160	10	2
4639421	0	20160	10	3
4639469	0	10080	10	3
4639477	1	20160	10	3
4639478	0	20160	10	3
4639481	0	20160	10	3
4639606	1	5040	10	3
4639607	0	10080	10	4
4639609	1	20160	10	3
4639610	0	20160	10	3
4639613	0	20160	10	4
4639673	0	10080	10	3
4640230	1	20160	10	3
4640231	0	20160	10	4
4640234	0	20160	10	3
4640245	1	10080	10	4
4640246	0	20160	10	4
4640249	0	10080	10	4
4640359	1	10080	10	3
4640362	1	10080	10	2
4640363	0	20160	10	3
4640366	0	10080	10	3
4640375	0	10080	10	4
4640425	1	10080	10	2
4640426	0	10080	10	2
4640429	0	20160	10	3
4640437	1	10080	10	3
4640438	0	20160	10	3
4640441	0	20160	10	3
4640501	0	20160	10	4
4640630	0	5040	10	4
4640633	0	10080	10	4
4641517	1	10080	10	3
4641518	0	10080	10	3
4641532	1	10080	9	4
4641533	0	10080	10	4
4641721	1	3360	10	3
4641722	0	3360	10	3
4641724	1	10080	9	4
4641725	0	10080	10	4
4641788	0	10080	9	5
4642159	1	20160	11	3
4642171	1	20160	11	3
4642174	1	20160	11	3
4642175	0	20160	11	4
4642207	1	20160	11	3
4642219	1	20160	11	2
4642222	1	20160	11	2
4642223	0	20160	11	3
4642231	1	20160	11	3
4642234	1	20160	11	2
4642235	0	20160	11	3
4642237	1	20160	11	3
4642238	0	20160	11	3
4642270	1	10080	11	3
4642271	0	10080	11	4
4642279	1	20160	11	3
4642282	1	20160	11	2
4642283	0	20160	11	3
4642285	1	20160	11	3
4642286	0	20160	11	3
4642294	1	20160	11	3
4642295	0	20160	11	4
4642297	1	20160	11	3
4642298	0	20160	11	3
4642300	1	20160	10	4
4642301	0	20160	11	4
4642411	1	20160	11	2
4642414	1	20160	11	2
4642415	0	20160	11	3
4642423	1	20160	11	3
4642426	1	20160	11	2
4642427	0	20160	11	3
4642429	1	20160	11	3
4642430	0	20160	11	3
4642474	1	10080	11	1
4642475	0	10080	11	2
4642477	1	20160	11	2
4642478	0	20160	11	2
4642486	1	20160	11	2
4642487	0	20160	11	3
4642489	1	20160	11	2
4642490	0	20160	11	2
4642492	1	20160	10	3
4642493	0	20160	11	3
4642540	1	10080	10	3
4642541	0	10080	11	3
4642549	1	20160	11	3
4642550	0	20160	11	3
4642552	1	20160	10	3
4642553	0	20160	11	3
4642556	0	20160	10	4
4642678	1	10080	11	3
4642679	0	10080	11	4
4642681	1	20160	11	3
4642682	0	20160	11	3
4642684	1	20160	10	4
4642685	0	20160	11	4
4642744	1	10080	10	3
4642745	0	10080	11	3
4642748	0	20160	10	4
4643035	1	20160	10	3
4643039	0	20160	10	4
4643047	1	20160	10	3
4643050	1	20160	10	2
4643051	0	20160	10	3
4643054	0	20160	10	3
4643059	1	20160	9	4
4643062	1	20160	10	3
4643063	0	20160	10	4
4643065	1	10080	10	3
4643066	0	20160	10	3
4643069	0	10080	10	4
4643167	1	20160	11	3
4643179	1	20160	11	2
4643182	1	20160	11	2
4643183	0	20160	11	3
4643191	1	20160	11	3
4643194	1	20160	11	2
4643195	0	20160	11	3
4643197	1	20160	11	3
4643198	0	20160	11	3
4643227	1	10080	11	2
4643230	1	20160	11	2
4643231	0	20160	11	3
4643239	1	20160	11	2
4643242	1	20160	11	1
4643243	0	20160	11	2
4643245	1	20160	11	2
4643246	0	20160	11	2
4643251	1	20160	10	3
4643254	1	20160	11	2
4643255	0	20160	11	3
4643257	1	20160	11	2
4643258	0	20160	11	2
4643260	1	20160	10	3
4643261	0	20160	11	3
4643293	1	10080	11	3
4643294	0	10080	11	3
4643302	1	20160	11	2
4643303	0	20160	11	3
4643305	1	20160	11	2
4643306	0	20160	11	2
4643309	0	20160	11	3
4643314	1	20160	10	3
4643315	0	20160	10	4
4643317	1	20160	11	3
4643318	0	20160	11	3
4643320	1	20160	10	3
4643321	0	20160	11	3
4643324	0	20160	10	4
4643431	1	10080	11	2
4643434	1	20160	11	1
4643435	0	20160	11	2
4643437	1	20160	11	2
4643438	0	20160	11	2
4643443	1	20160	10	3
4643446	1	20160	11	2
4643447	0	20160	11	3
4643449	1	20160	11	2
4643450	0	20160	11	2
4643452	1	20160	10	3
4643453	0	20160	11	3
4643497	1	10080	11	1
4643498	0	10080	11	1
4643500	1	20160	10	2
4643501	0	20160	11	2
4643506	1	20160	10	2
4643507	0	20160	10	3
4643509	1	20160	11	2
4643510	0	20160	11	2
4643512	1	20160	10	2
4643513	0	20160	11	2
4643516	0	20160	10	3
4643564	0	10080	10	3
4643569	1	20160	10	3
4643570	0	20160	10	3
4643572	1	20160	10	3
4643573	0	20160	11	3
4643576	0	20160	10	3
4643638	1	20160	10	3
4643639	0	20160	10	4
4643641	1	10080	10	3
4643642	0	20160	10	3
4643645	0	20160	10	4
4643701	1	10080	11	3
4643702	0	10080	11	3
4643704	1	20160	10	3
4643705	0	20160	11	3
4643708	0	20160	10	4
4643768	0	10080	10	3
4644007	1	20160	10	3
4644010	1	20160	10	2
4644011	0	20160	10	3
4644014	0	20160	10	3
4644019	1	20160	9	4
4644022	1	20160	10	3
4644023	0	20160	10	4
4644025	1	10080	10	3
4644026	0	20160	10	3
4644029	0	10080	10	4
4644055	1	10080	10	4
4644059	0	10080	10	4
4644067	1	20160	9	4
4644070	1	20160	10	3
4644071	0	20160	10	4
4644074	0	20160	10	3
4644082	1	20160	9	4
4644083	0	20160	9	5
4644085	1	10080	10	4
4644086	0	20160	10	4
4644089	0	10080	10	4
4644187	1	20160	11	3
4644190	1	20160	11	3
4644191	0	20160	11	4
4644199	1	20160	11	3
4644202	1	20160	11	2
4644203	0	20160	11	3
4644205	1	20160	11	3
4644206	0	20160	11	3
4644211	1	20160	10	4
4644214	1	20160	11	3
4644215	0	20160	11	4
4644217	1	20160	11	3
4644218	0	20160	11	3
4644220	1	20160	10	4
4644221	0	20160	11	4
4644250	1	10080	11	2
4644251	0	10080	11	3
4644253	1	20160	11	3
4644254	0	20160	11	3
4644259	1	20160	10	3
4644262	1	20160	11	2
4644263	0	20160	11	3
4644265	1	20160	11	2
4644266	0	20160	11	2
4644269	0	20160	11	3
4644274	1	20160	10	3
4644275	0	20160	10	4
4644277	1	20160	11	3
4644278	0	20160	11	3
4644280	1	20160	10	3
4644281	0	20160	11	3
4644284	0	20160	10	4
4644317	0	10080	11	4
4644322	1	20160	10	3
4644323	0	20160	10	4
4644325	1	20160	11	3
4644326	0	20160	11	3
4644329	0	20160	11	3
4644337	1	20160	10	4
4644338	0	20160	10	4
4644340	1	20160	10	4
4644341	0	20160	11	4
4644344	0	20160	10	4
4644391	1	20160	10	3
4644394	1	20160	10	2
4644395	0	20160	10	3
4644397	1	20160	10	3
4644398	0	20160	10	3
4644407	0	20160	10	4
4644409	1	10080	10	3
4644410	0	20160	10	3
4644413	0	20160	10	4
4644454	1	10080	11	2
4644455	0	10080	11	3
4644457	1	20160	11	2
4644458	0	20160	11	2
4644460	1	20160	10	3
4644461	0	20160	11	3
4644466	1	10080	10	3
4644467	0	20160	10	4
4644469	1	20160	11	3
4644470	0	20160	11	3
4644472	1	20160	10	3
4644473	0	20160	11	3
4644476	0	20160	10	4
4644520	1	10080	10	2
4644521	0	10080	11	2
4644524	0	20160	10	3
4644529	1	10080	10	3
4644530	0	20160	10	3
4644532	1	20160	10	3
4644533	0	20160	11	3
4644536	0	20160	10	3
4644593	0	20160	10	4
4644596	0	20160	10	4
4644662	0	10080	10	4
4644665	0	10080	10	4
4644725	0	10080	11	4
4644728	0	20160	10	4
4645546	1	10080	10	1
4645547	0	10080	10	2
4645549	1	20160	10	2
4645550	0	20160	10	2
4645561	1	20160	10	2
4645562	0	20160	10	2
4645564	1	20160	9	3
4645565	0	20160	10	3
4645612	1	10080	9	3
4645613	0	10080	10	3
4645624	1	20160	9	3
4645625	0	20160	10	3
4645628	0	20160	9	4
4645816	1	10080	9	3
4645817	0	10080	10	3
4645820	0	20160	9	4
4646107	1	20160	10	3
4646110	1	20160	10	3
4646111	0	20160	10	4
4646119	1	20160	10	3
4646122	1	10080	10	2
4646123	0	20160	10	3
4646126	0	10080	10	3
4646131	1	10080	9	4
4646135	0	10080	10	4
4646239	1	20160	11	3
4646251	1	20160	11	2
4646254	1	20160	11	2
4646255	0	20160	11	3
4646263	1	20160	11	3
4646266	1	20160	11	2
4646267	0	20160	11	3
4646269	1	20160	11	3
4646270	0	20160	11	3
4646299	1	10080	11	2
4646302	1	20160	11	2
4646303	0	20160	11	3
4646311	1	20160	11	2
4646314	1	20160	11	1
4646315	0	20160	11	2
4646317	1	20160	11	2
4646318	0	20160	11	2
4646323	1	20160	10	3
4646326	1	20160	11	2
4646327	0	20160	11	3
4646329	1	20160	11	2
4646330	0	20160	11	2
4646332	1	20160	10	3
4646333	0	20160	11	3
4646365	1	10080	11	3
4646366	0	10080	11	3
4646374	1	20160	11	2
4646375	0	20160	11	3
4646377	1	20160	11	2
4646378	0	20160	11	2
4646380	1	20160	10	3
4646381	0	20160	11	3
4646386	1	20160	10	3
4646387	0	20160	10	4
4646389	1	20160	11	3
4646390	0	20160	11	3
4646392	1	20160	10	3
4646393	0	20160	11	3
4646396	0	20160	10	4
4646503	1	10080	11	2
4646506	1	20160	11	1
4646507	0	20160	11	2
4646509	1	20160	11	2
4646510	0	20160	11	2
4646515	1	20160	10	3
4646518	1	20160	11	2
4646519	0	20160	11	3
4646521	1	20160	11	2
4646522	0	20160	11	2
4646524	1	20160	10	3
4646525	0	20160	11	3
4646569	1	10080	11	1
4646570	0	10080	11	1
4646572	1	20160	10	2
4646573	0	20160	11	2
4646578	1	20160	10	2
4646579	0	20160	10	3
4646581	1	20160	11	2
4646582	0	20160	11	2
4646584	1	20160	10	2
4646585	0	20160	11	2
4646588	0	20160	10	3
4646636	0	10080	10	3
4646641	1	20160	10	3
4646642	0	20160	10	3
4646644	1	20160	10	3
4646645	0	20160	11	3
4646648	0	20160	10	3
4646710	1	20160	10	3
4646711	0	20160	10	4
4646713	1	20160	10	3
4646714	0	20160	10	3
4646717	0	20160	10	4
4646773	1	10080	11	3
4646774	0	10080	11	3
4646776	1	20160	10	3
4646777	0	20160	11	3
4646780	0	20160	10	4
4646840	0	10080	10	3
4647067	1	20160	10	2
4647070	1	20160	10	2
4647071	0	20160	10	3
4647079	1	20160	10	2
4647082	1	20160	10	1
4647083	0	20160	10	2
4647085	1	20160	10	2
4647086	0	20160	10	2
4647091	1	20160	9	3
4647094	1	20160	10	2
4647095	0	20160	10	3
4647097	1	20160	10	2
4647098	0	20160	10	2
4647101	0	20160	10	3
4647127	1	20160	10	3
4647130	1	20160	10	2
4647131	0	20160	10	3
4647134	0	20160	10	3
4647139	1	20160	9	3
4647142	1	20160	10	2
4647143	0	20160	10	3
4647145	1	20160	10	2
4647146	0	20160	10	2
4647149	0	20160	10	3
4647154	1	20160	9	3
4647155	0	20160	9	4
4647157	1	20160	10	3
4647158	0	20160	10	3
4647161	0	20160	10	3
4647259	1	20160	11	2
4647262	1	20160	11	2
4647263	0	20160	11	3
4647271	1	20160	11	2
4647274	1	20160	11	1
4647275	0	20160	11	2
4647277	1	20160	11	2
4647278	0	20160	11	2
4647283	1	20160	10	3
4647286	1	20160	11	2
4647287	0	20160	11	3
4647289	1	20160	11	2
4647290	0	20160	11	2
4647292	1	20160	10	3
4647293	0	20160	11	3
4647322	1	10080	11	1
4647323	0	10080	11	2
4647325	1	20160	11	2
4647326	0	20160	11	2
4647331	1	20160	10	2
4647334	1	20160	11	1
4647335	0	20160	11	2
4647337	1	20160	11	1
4647338	0	20160	11	1
4647340	1	20160	10	2
4647341	0	20160	11	2
4647346	1	20160	10	2
4647347	0	20160	10	3
4647349	1	20160	11	2
4647350	0	20160	11	2
4647352	1	20160	10	2
4647353	0	20160	11	2
4647356	0	20160	10	3
4647389	0	10080	11	3
4647394	1	20160	10	2
4647395	0	20160	10	3
4647397	1	20160	11	2
4647398	0	20160	11	2
4647400	1	20160	10	2
4647401	0	20160	11	2
4647404	0	20160	10	3
4647409	1	20160	10	3
4647410	0	20160	10	3
4647412	1	20160	10	3
4647413	0	20160	11	3
4647416	0	20160	10	3
4647463	1	20160	10	2
4647466	1	20160	10	1
4647467	0	20160	10	2
4647469	1	20160	10	2
4647470	0	20160	10	2
4647478	1	20160	10	2
4647479	0	20160	10	3
4647481	1	20160	10	2
4647482	0	20160	10	2
4647485	0	20160	10	3
4647526	1	10080	11	1
4647527	0	10080	11	2
4647529	1	20160	11	1
4647530	0	20160	11	1
4647532	1	20160	10	2
4647533	0	20160	11	2
4647538	1	20160	10	2
4647539	0	20160	10	3
4647541	1	20160	11	2
4647542	0	20160	11	2
4647544	1	20160	10	2
4647545	0	20160	11	2
4647548	0	20160	10	3
4647592	1	10080	10	1
4647593	0	10080	11	1
4647596	0	20160	10	2
4647601	1	20160	10	2
4647602	0	20160	10	2
4647604	1	20160	10	2
4647605	0	20160	11	2
4647608	0	20160	10	2
4647665	0	20160	10	3
4647668	0	20160	10	3
4647734	0	20160	10	3
4647737	0	20160	10	3
4647796	1	5040	10	3
4647797	0	10080	11	3
4647800	0	20160	10	3
4648027	1	10080	10	3
4648030	1	10080	10	3
4648031	0	10080	10	4
4648039	1	10080	10	3
4648042	1	10080	10	2
4648043	0	10080	10	3
4648045	1	10080	10	3
4648046	0	10080	10	3
4648054	1	10080	10	3
4648055	0	10080	10	4
4648057	1	10080	10	3
4648058	0	10080	10	3
4648061	0	10080	10	4
4648087	1	20160	10	3
4648090	1	20160	10	2
4648091	0	20160	10	3
4648094	0	20160	10	3
4648102	1	20160	10	2
4648103	0	20160	10	3
4648105	1	20160	10	2
4648106	0	20160	10	2
4648109	0	20160	10	3
4648114	1	10080	9	3
4648115	0	20160	9	4
4648117	1	20160	10	3
4648118	0	20160	10	3
4648121	0	20160	10	3
4648150	1	20160	10	3
4648151	0	20160	10	4
4648154	0	20160	10	3
4648162	1	10080	9	3
4648163	0	20160	9	4
4648165	1	20160	10	3
4648166	0	20160	10	3
4648169	0	20160	10	3
4648177	1	20160	9	4
4648178	0	20160	9	4
4648181	0	20160	10	4
4648219	1	20160	10	3
4648222	1	20160	10	3
4648223	0	20160	10	4
4648231	1	20160	10	3
4648234	1	20160	10	2
4648235	0	20160	10	3
4648237	1	20160	10	3
4648238	0	20160	10	3
4648246	1	20160	10	3
4648247	0	20160	10	4
4648249	1	20160	10	3
4648250	0	20160	10	3
4648253	0	20160	10	4
4648279	1	10080	11	3
4648282	1	20160	11	2
4648283	0	20160	11	3
4648285	1	20160	11	3
4648286	0	20160	11	3
4648291	1	20160	10	3
4648294	1	20160	11	2
4648295	0	20160	11	3
4648297	1	20160	11	2
4648298	0	20160	11	2
4648300	1	20160	10	3
4648301	0	20160	11	3
4648306	1	20160	10	3
4648307	0	20160	10	4
4648309	1	20160	11	3
4648310	0	20160	11	3
4648312	1	20160	10	3
4648313	0	20160	11	3
4648316	0	20160	10	4
4648345	1	10080	11	2
4648346	0	10080	11	2
4648349	0	20160	11	3
4648354	1	20160	10	2
4648355	0	20160	10	3
4648357	1	20160	11	2
4648358	0	20160	11	2
4648360	1	20160	10	2
4648361	0	20160	11	2
4648364	0	20160	10	3
4648369	1	20160	10	3
4648370	0	20160	10	3
4648372	1	20160	10	3
4648373	0	20160	11	3
4648376	0	20160	10	3
4648417	1	20160	10	3
4648418	0	20160	10	3
4648420	1	20160	10	3
4648421	0	20160	11	3
4648424	0	20160	10	3
4648433	0	20160	10	4
4648436	0	20160	10	4
4648486	1	20160	10	2
4648487	0	20160	10	3
4648489	1	20160	10	2
4648490	0	20160	10	2
4648493	0	20160	10	3
4648502	0	20160	10	3
4648505	0	20160	10	3
4648549	1	10080	11	2
4648550	0	10080	11	2
4648552	1	20160	10	2
4648553	0	20160	11	2
4648556	0	20160	10	3
4648562	0	20160	10	3
4648564	1	10080	10	3
4648565	0	20160	11	3
4648568	0	20160	10	3
4648616	0	10080	10	2
4648625	0	20160	10	3
4648628	0	20160	10	3
4648820	0	5040	10	4
4649437	1	10080	10	4
4649438	0	10080	10	4
4649449	1	20160	10	3
4649450	0	20160	10	3
4649452	1	10080	9	4
4649453	0	20160	10	4
4649461	1	20160	10	4
4649462	0	20160	10	4
4649465	0	20160	10	4
4649468	0	10080	9	5
4649641	1	10080	10	2
4649642	0	10080	10	2
4649644	1	20160	9	3
4649645	0	20160	10	3
4649653	1	20160	10	3
4649654	0	20160	10	3
4649656	1	20160	9	3
4649657	0	20160	10	3
4649660	0	20160	9	4
4649708	0	10080	9	4
4649717	0	20160	10	4
4649720	0	20160	9	4
4649845	1	10080	10	4
4649846	0	10080	10	4
4649849	0	20160	10	4
4649852	0	20160	9	5
4649912	0	10080	9	4
4650199	1	20160	10	4
4650202	1	20160	10	3
4650203	0	20160	10	4
4650206	0	20160	10	4
4650211	1	5040	9	4
4650214	1	20160	10	3
4650215	0	20160	10	4
4650217	1	20160	10	3
4650218	0	20160	10	3
4650221	0	20160	10	4
4650227	0	10080	9	5
4650229	1	20160	10	4
4650230	0	20160	10	4
4650233	0	20160	10	4
4650331	1	20160	11	3
4650334	1	20160	11	3
4650335	0	20160	11	4
4650343	1	20160	11	3
4650346	1	20160	11	2
4650347	0	20160	11	3
4650349	1	20160	11	3
4650350	0	20160	11	3
4650355	1	20160	10	4
4650358	1	20160	11	3
4650359	0	20160	11	4
4650361	1	20160	11	3
4650362	0	20160	11	3
4650364	1	20160	10	4
4650365	0	20160	11	4
4650394	1	10080	11	2
4650395	0	10080	11	3
4650397	1	20160	11	3
4650398	0	20160	11	3
4650403	1	20160	10	3
4650406	1	20160	11	2
4650407	0	20160	11	3
4650409	1	20160	11	2
4650410	0	20160	11	2
4650412	1	20160	10	3
4650413	0	20160	11	3
4650418	1	20160	10	3
4650419	0	20160	10	4
4650421	1	20160	11	3
4650422	0	20160	11	3
4650424	1	20160	10	3
4650425	0	20160	11	3
4650428	0	20160	10	4
4650460	1	5040	10	4
4650461	0	10080	11	4
4650467	0	10080	10	4
4650469	1	20160	11	3
4650470	0	20160	11	3
4650472	1	20160	10	3
4650473	0	20160	11	3
4650476	0	20160	10	4
4650481	1	20160	10	4
4650482	0	20160	10	4
4650484	1	20160	10	4
4650485	0	20160	11	4
4650488	0	20160	10	4
4650535	1	20160	10	3
4650538	1	10080	10	2
4650539	0	20160	10	3
4650550	1	20160	10	3
4650551	0	20160	10	4
4650554	0	10080	10	3
4650598	1	10080	11	2
4650599	0	10080	11	3
4650601	1	20160	11	2
4650602	0	20160	11	2
4650604	1	20160	10	3
4650605	0	20160	11	3
4650610	1	20160	10	3
4650611	0	20160	10	4
4650613	1	20160	11	3
4650614	0	20160	11	3
4650616	1	20160	10	3
4650617	0	20160	11	3
4650620	0	20160	10	4
4650664	1	10080	10	2
4650665	0	10080	11	2
4650668	0	20160	10	3
4650673	1	20160	10	3
4650674	0	20160	10	3
4650676	1	20160	10	3
4650677	0	20160	11	3
4650680	0	20160	10	3
4650737	0	20160	10	4
4650740	0	20160	10	4
4650805	1	20160	10	4
4650806	0	20160	10	4
4650809	0	20160	10	4
4650868	1	10080	10	4
4650869	0	10080	11	4
4650872	0	20160	10	4
4651159	1	20160	10	3
4651162	1	20160	10	2
4651163	0	20160	10	3
4651166	0	20160	10	3
4651174	1	20160	10	2
4651175	0	20160	10	3
4651177	1	20160	10	2
4651178	0	20160	10	2
