parent	edge_1	edge_2	edge_3	edge_4	edge_5	target_kind	target_index
220	1,8	6,18	17,28	36,37	35,39	base	47
220	1,8	6,18	17,37	36,37	35,39	base	30
220	6,14	4,30	27,34	17,37	19,37	base	284
220	6,18	17,28	17,37	36,37	35,39	base	63
221	0,2	1,8	17,25	17,30	37,39	base	159
221	0,2	1,8	17,25	23,25	17,30	base	100
221	0,2	1,8	17,25	23,25	37,39	base	101
221	0,2	1,8	23,25	17,30	37,39	base	102
221	0,2	1,8	6,18	17,25	17,30	base	133
221	0,2	1,8	6,18	17,25	23,25	base	91
221	0,2	1,8	6,18	17,25	37,39	base	87
221	0,2	1,8	6,18	17,30	37,39	base	141
221	0,2	1,8	6,18	23,25	17,30	base	143
221	0,2	1,8	6,18	23,25	37,39	base	137
221	0,2	17,25	23,25	17,30	37,39	base	180
221	0,2	6,18	17,25	17,30	37,39	base	66
221	0,2	6,18	17,25	23,25	17,30	base	97
221	0,2	6,18	17,25	23,25	37,39	base	109
221	0,2	6,18	23,25	17,30	37,39	base	69
221	1,8	17,25	23,25	17,30	37,39	base	120
221	1,8	6,18	17,25	17,30	37,39	base	44
221	1,8	6,18	17,25	23,25	17,30	base	42
221	1,8	6,18	17,25	23,25	37,39	base	217
221	1,8	6,18	23,25	17,30	37,39	base	48
221	3,23	21,24	18,35	20,38	37,39	base	12
221	6,14	17,25	19,25	4,32	29,36	base	258
221	6,18	17,25	23,25	17,30	37,39	base	75
222	0,2	1,8	29,36	29,37	34,39	base	101
222	0,2	1,8	29,36	35,36	29,37	base	162
222	0,2	1,8	29,36	35,36	34,39	base	159
222	0,2	1,8	35,36	29,37	34,39	base	156
222	0,2	1,8	6,17	29,36	29,37	base	91
222	0,2	1,8	6,17	29,36	34,39	base	90
222	0,2	1,8	6,17	29,36	35,36	base	133
222	0,2	1,8	6,17	29,37	34,39	base	137
222	0,2	1,8	6,17	35,36	29,37	base	139
222	0,2	1,8	6,17	35,36	34,39	base	141
222	0,2	29,36	35,36	29,37	34,39	base	155
222	0,2	6,17	29,36	29,37	34,39	base	109
222	0,2	6,17	29,36	35,36	29,37	base	110
222	0,2	6,17	29,36	35,36	34,39	base	66
222	0,2	6,17	35,36	29,37	34,39	base	71
222	1,8	29,36	35,36	29,37	34,39	base	33
222	1,8	6,17	29,36	29,37	34,39	base	217
222	1,8	6,17	29,36	35,36	29,37	base	29
222	1,8	6,17	29,36	35,36	34,39	base	44
222	1,8	6,17	35,36	29,37	34,39	base	28
222	6,14	4,28	26,33	18,36	29,36	base	283
222	6,17	29,36	35,36	29,37	34,39	base	53
223	0,2	1,8	22,24	24,31	31,37	base	103
223	0,2	1,8	22,24	24,31	36,39	base	105
223	0,2	1,8	22,24	31,37	36,39	base	104
223	0,2	1,8	24,31	31,37	36,39	base	158
223	0,2	1,8	6,17	22,24	24,31	complement	40
223	0,2	1,8	6,17	22,24	31,37	base	140
223	0,2	1,8	6,17	22,24	36,39	base	88
223	0,2	1,8	6,17	24,31	31,37	base	138
223	0,2	1,8	6,17	24,31	36,39	base	134
223	0,2	1,8	6,17	31,37	36,39	base	136
223	0,2	22,24	24,31	31,37	36,39	base	99
223	0,2	6,17	22,24	24,31	31,37	base	108
223	0,2	6,17	22,24	24,31	36,39	base	67
223	0,2	6,17	22,24	31,37	36,39	base	72
223	0,2	6,17	24,31	31,37	36,39	base	70
223	1,8	22,24	24,31	31,37	36,39	base	219
223	1,8	6,17	22,24	24,31	31,37	base	121
223	1,8	6,17	22,24	24,31	36,39	base	43
223	1,8	6,17	22,24	31,37	36,39	base	26
223	1,8	6,17	24,31	31,37	36,39	base	30
223	3,22	20,23	17,34	19,38	36,39	base	0
223	6,14	18,24	4,30	24,31	28,35	base	257
223	6,17	22,24	24,31	31,37	36,39	base	76
224	0,2	1,8	22,37	31,37	36,39	base	104
224	0,2	1,8	28,31	22,37	31,37	base	164
224	0,2	1,8	28,31	22,37	36,39	base	105
224	0,2	1,8	28,31	31,37	36,39	base	157
224	0,2	1,8	6,17	22,37	31,37	base	140
224	0,2	1,8	6,17	22,37	36,39	base	135
224	0,2	1,8	6,17	28,31	22,37	complement	40
224	0,2	1,8	6,17	28,31	31,37	base	142
224	0,2	1,8	6,17	28,31	36,39	base	134
224	0,2	1,8	6,17	31,37	36,39	base	136
224	0,2	28,31	22,37	31,37	36,39	base	185
224	0,2	6,14	4,30	27,35	18,37	base	229
224	0,2	6,17	22,37	31,37	36,39	base	72
224	0,2	6,17	28,31	22,37	31,37	base	107
224	0,2	6,17	28,31	22,37	36,39	base	67
224	0,2	6,17	28,31	31,37	36,39	base	68
224	1,8	28,31	22,37	31,37	36,39	base	36
224	1,8	6,14	4,30	27,35	18,37	base	286
224	1,8	6,17	22,37	31,37	36,39	base	26
224	1,8	6,17	28,31	22,37	31,37	base	45
224	1,8	6,17	28,31	22,37	36,39	base	43
224	1,8	6,17	28,31	31,37	36,39	base	47
224	3,22	20,23	17,34	19,38	36,39	base	15
224	6,14	24,25	4,30	27,35	18,37	base	320
224	6,14	4,30	27,35	18,37	22,37	base	284
224	6,14	4,30	27,35	18,37	36,39	base	315
224	6,14	4,30	28,31	27,35	18,37	base	257
224	6,17	28,31	22,37	31,37	36,39	base	65
226	0,3	1,8	19,27	19,38	37,38	base	159
226	0,3	1,8	19,27	21,35	19,38	base	100
226	0,3	1,8	19,27	21,35	37,38	base	161
226	0,3	1,8	21,35	19,38	37,38	base	162
226	0,3	1,8	6,18	19,27	19,38	base	90
226	0,3	1,8	6,18	19,27	21,35	base	143
226	0,3	1,8	6,18	19,27	37,38	base	141
226	0,3	1,8	6,18	19,38	37,38	base	87
226	0,3	1,8	6,18	21,35	19,38	base	91
226	0,3	1,8	6,18	21,35	37,38	base	139
226	0,3	19,27	21,35	19,38	37,38	base	116
226	0,3	6,18	19,27	19,38	37,38	base	66
226	0,3	6,18	19,27	21,35	19,38	base	97
226	0,3	6,18	19,27	21,35	37,38	base	106
226	0,3	6,18	21,35	19,38	37,38	base	110
226	1,8	19,27	21,35	19,38	37,38	base	31
226	1,8	6,18	19,27	19,38	37,38	base	44
226	1,8	6,18	19,27	21,35	19,38	base	42
226	1,8	6,18	19,27	21,35	37,38	base	46
226	1,8	6,18	21,35	19,38	37,38	base	29
226	22,23	18,36	2,37	37,38	20,39	base	12
226	6,15	4,30	28,34	17,38	19,38	base	317
226	6,18	19,27	21,35	19,38	37,38	base	62
227	0,3	1,8	19,26	19,29	21,37	base	160
227	0,3	1,8	19,26	23,26	19,29	base	105
227	0,3	1,8	19,26	23,26	21,37	base	103
227	0,3	1,8	23,26	19,29	21,37	base	164
227	0,3	1,8	6,18	19,26	19,29	base	134
227	0,3	1,8	6,18	19,26	21,37	base	138
227	0,3	1,8	6,18	19,26	23,26	base	135
227	0,3	1,8	6,18	19,29	21,37	base	142
227	0,3	1,8	6,18	23,26	19,29	base	88
227	0,3	1,8	6,18	23,26	21,37	base	140
227	0,3	19,26	23,26	19,29	21,37	base	179
227	0,3	2,23	22,24	18,38	20,39	base	130
227	0,3	6,18	19,26	19,29	21,37	base	96
227	0,3	6,18	19,26	23,26	19,29	base	67
227	0,3	6,18	19,26	23,26	21,37	base	108
227	0,3	6,18	23,26	19,29	21,37	base	107
227	1,8	19,26	23,26	19,29	21,37	base	119
227	1,8	2,23	22,24	18,38	20,39	base	21
227	1,8	6,18	19,26	19,29	21,37	base	60
227	1,8	6,18	19,26	23,26	19,29	base	43
227	1,8	6,18	19,26	23,26	21,37	base	121
227	1,8	6,18	23,26	19,29	21,37	base	45
227	2,23	22,24	19,26	18,38	20,39	base	15
227	2,23	22,24	19,29	18,38	20,39	base	0
227	2,23	22,24	23,29	18,38	20,39	base	13
227	6,15	17,26	19,26	4,32	30,36	base	315
227	6,18	19,26	23,26	19,29	21,37	base	74
227	6,18	2,23	22,24	18,38	20,39	base	24
228	0,3	1,8	22,35	35,38	34,39	base	102
228	0,3	1,8	22,35	35,38	36,38	base	165
228	0,3	1,8	22,35	36,38	34,39	base	101
228	0,3	1,8	35,38	36,38	34,39	base	156
228	0,3	1,8	7,17	22,35	34,39	base	90
228	0,3	1,8	7,17	22,35	35,38	base	143
228	0,3	1,8	7,17	22,35	36,38	base	91
228	0,3	1,8	7,17	35,38	34,39	base	141
228	0,3	1,8	7,17	35,38	36,38	base	139
228	0,3	1,8	7,17	36,38	34,39	base	87
228	0,3	22,35	35,38	36,38	34,39	base	182
228	0,3	7,14	4,29	25,33	18,35	base	232
228	0,3	7,17	22,35	35,38	34,39	base	69
228	0,3	7,17	22,35	35,38	36,38	base	112
228	0,3	7,17	22,35	36,38	34,39	base	109
228	0,3	7,17	35,38	36,38	34,39	base	71
228	1,8	22,35	35,38	36,38	34,39	base	32
228	1,8	7,14	4,29	25,33	18,35	base	186
228	1,8	7,17	22,35	35,38	34,39	base	48
228	1,8	7,17	22,35	35,38	36,38	base	25
228	1,8	7,17	22,35	36,38	34,39	base	217
228	1,8	7,17	35,38	36,38	34,39	base	28
228	2,22	20,23	17,32	19,37	34,39	base	16
228	7,14	24,27	4,29	25,33	18,35	base	321
228	7,14	4,29	25,33	18,35	22,35	base	283
228	7,14	4,29	25,33	18,35	34,39	base	314
228	7,14	4,29	25,33	18,35	36,38	base	258
228	7,17	22,35	35,38	36,38	34,39	base	56
229	17,18	16,29	16,34	35,36	29,37	base	306
229	17,18	21,22	16,29	16,34	29,37	base	311
229	17,18	21,22	16,29	16,34	35,36	base	313
229	17,18	21,22	16,29	35,36	29,37	base	322
229	17,18	21,22	16,29	35,36	34,37	base	283
229	21,22	16,29	16,34	35,36	29,37	base	238
229	4,5	16,29	16,34	35,36	29,37	base	197
229	4,5	17,18	16,29	16,34	29,37	base	299
229	4,5	17,18	16,29	16,34	35,36	base	301
229	4,5	17,18	16,29	35,36	29,37	base	296
229	4,5	17,18	16,29	35,36	34,37	base	186
229	4,5	17,18	21,22	16,29	16,34	base	148
229	4,5	17,18	21,22	16,29	29,37	base	145
229	4,5	17,18	21,22	16,29	34,37	base	287
229	4,5	17,18	21,22	16,29	35,36	base	147
229	4,5	17,18	21,22	35,36	34,37	base	153
229	4,5	21,22	16,29	16,34	29,37	base	200
229	4,5	21,22	16,29	16,34	35,36	base	203
229	4,5	21,22	16,29	35,36	29,37	base	213
229	4,5	21,22	16,29	35,36	34,37	base	215
229	4,5	8,15	1,22	23,27	25,39	base	162
229	8,15	1,22	21,22	23,27	25,39	base	98
229	8,15	1,22	23,24	23,27	25,39	base	110
229	8,15	1,22	23,27	22,35	25,39	base	114
229	8,15	1,22	23,27	34,37	25,39	base	155
229	8,15	1,22	23,27	35,36	25,39	base	116
229	8,15	17,18	1,22	23,27	25,39	base	224
229	9,14	0,21	24,28	34,37	26,38	base	155
230	16,27	16,32	33,34	35,36	27,37	base	234
230	17,18	16,27	16,32	33,34	27,37	base	310
230	17,18	16,27	16,32	33,34	35,36	base	309
230	17,18	16,27	16,32	35,36	27,37	base	307
230	17,18	16,27	33,34	35,36	27,37	base	318
230	17,18	16,27	33,34	35,36	32,37	base	257
230	4,5	16,27	16,32	33,34	27,37	base	201
230	4,5	16,27	16,32	33,34	35,36	base	198
230	4,5	16,27	16,32	35,36	27,37	base	196
230	4,5	16,27	33,34	35,36	27,37	base	209
230	4,5	16,27	33,34	35,36	32,37	base	216
230	4,5	17,18	16,27	16,32	27,37	base	149
230	4,5	17,18	16,27	16,32	33,34	base	151
230	4,5	17,18	16,27	16,32	35,36	base	302
230	4,5	17,18	16,27	33,34	27,37	base	146
230	4,5	17,18	16,27	33,34	32,37	base	189
230	4,5	17,18	16,27	33,34	35,36	base	298
230	4,5	17,18	16,27	35,36	27,37	base	295
230	4,5	17,18	16,27	35,36	32,37	base	286
230	4,5	17,18	33,34	35,36	32,37	base	304
230	4,5	8,15	21,25	1,36	23,39	base	103
230	8,15	17,18	21,25	1,36	23,39	base	83
230	8,15	21,22	21,25	1,36	23,39	base	108
230	8,15	21,25	1,36	32,37	23,39	base	99
230	8,15	21,25	1,36	33,36	23,39	base	183
230	8,15	21,25	1,36	35,36	23,39	base	181
230	8,15	21,25	33,34	1,36	23,39	base	179
230	9,14	22,26	0,35	32,37	24,38	base	99
231	13,14	16,17	22,26	0,33	24,36	base	84
231	13,14	21,22	22,26	0,33	24,36	base	97
231	13,14	22,26	0,33	24,36	33,38	base	117
231	13,14	22,26	0,33	24,36	37,38	base	98
231	13,14	22,26	0,33	32,35	24,36	base	180
231	13,14	22,26	0,33	33,34	24,36	base	116
231	15,31	15,32	33,34	31,35	37,38	base	233
231	16,17	15,31	15,32	31,35	37,38	base	311
231	16,17	15,31	15,32	33,34	31,35	base	306
231	16,17	15,31	15,32	33,34	37,38	base	308
231	16,17	15,31	33,34	31,35	37,38	base	319
231	16,17	15,31	33,34	32,35	37,38	base	258
231	4,5	13,14	22,26	0,33	24,36	base	100
231	4,5	15,31	15,32	31,35	37,38	base	200
231	4,5	15,31	15,32	33,34	31,35	base	197
231	4,5	15,31	15,32	33,34	37,38	base	199
231	4,5	15,31	33,34	31,35	37,38	base	208
231	4,5	15,31	33,34	32,35	37,38	base	194
231	4,5	16,17	15,31	15,32	31,35	base	150
231	4,5	16,17	15,31	15,32	33,34	base	301
231	4,5	16,17	15,31	15,32	37,38	base	148
231	4,5	16,17	15,31	31,35	37,38	base	145
231	4,5	16,17	15,31	32,35	37,38	base	287
231	4,5	16,17	15,31	33,34	31,35	base	296
231	4,5	16,17	15,31	33,34	32,35	base	186
231	4,5	16,17	15,31	33,34	37,38	base	297
231	4,5	16,17	33,34	32,35	37,38	base	303
231	9,18	21,25	1,34	32,35	23,39	base	180
232	13,14	0,22	21,23	23,28	26,36	base	96
232	13,14	0,22	22,24	23,28	26,36	base	179
232	13,14	0,22	23,28	26,36	22,38	base	115
232	13,14	0,22	23,28	26,36	37,38	base	181
232	13,14	0,22	23,28	34,35	26,36	base	184
232	13,14	16,17	0,22	23,28	26,36	base	228
232	16,17	15,33	15,34	33,35	37,38	base	307
232	16,17	22,24	15,33	15,34	33,35	base	310
232	16,17	22,24	15,33	15,34	37,38	base	312
232	16,17	22,24	15,33	33,35	37,38	base	323
232	16,17	22,24	15,33	34,35	37,38	base	284
232	22,24	15,33	15,34	33,35	37,38	base	237
232	4,5	13,14	0,22	23,28	26,36	base	160
232	4,5	15,33	15,34	33,35	37,38	base	196
232	4,5	16,17	15,33	15,34	33,35	base	300
232	4,5	16,17	15,33	15,34	37,38	base	302
232	4,5	16,17	15,33	33,35	37,38	base	295
232	4,5	16,17	15,33	34,35	37,38	base	286
232	4,5	16,17	22,24	15,33	15,34	base	151
232	4,5	16,17	22,24	15,33	33,35	base	146
232	4,5	16,17	22,24	15,33	34,35	base	189
232	4,5	16,17	22,24	15,33	37,38	base	144
232	4,5	16,17	22,24	34,35	37,38	base	152
232	4,5	22,24	15,33	15,34	33,35	base	201
232	4,5	22,24	15,33	15,34	37,38	base	202
232	4,5	22,24	15,33	33,35	37,38	base	212
232	4,5	22,24	15,33	34,35	37,38	base	195
232	9,18	1,24	21,27	34,35	25,39	base	184
233	16,17	16,30	17,31	30,31	36,37	base	242
233	16,17	18,19	16,30	17,31	30,31	base	315
233	16,17	18,19	16,30	30,31	36,37	base	257
233	16,17	18,19	17,31	30,31	36,37	base	257
233	16,17	18,19	22,23	16,30	30,31	base	284
233	16,17	18,19	22,23	17,31	30,31	base	284
233	16,17	18,19	22,23	30,31	36,37	base	325
233	16,17	22,23	16,30	17,31	30,31	base	243
233	16,17	22,23	16,30	30,31	36,37	base	231
233	16,17	22,23	17,31	30,31	36,37	base	231
233	4,5	16,17	16,30	17,31	30,31	base	204
233	4,5	16,17	16,30	30,31	36,37	base	216
233	4,5	16,17	17,31	30,31	36,37	base	216
233	4,5	16,17	18,19	16,30	30,31	base	286
233	4,5	16,17	18,19	17,31	30,31	base	286
233	4,5	16,17	18,19	22,23	30,31	base	144
233	4,5	16,17	18,19	22,23	36,37	base	146
233	4,5	16,17	18,19	30,31	36,37	base	298
233	4,5	16,17	22,23	16,30	30,31	base	195
233	4,5	16,17	22,23	17,31	30,31	base	195
233	4,5	16,17	22,23	30,31	36,37	complement	23
233	4,5	18,19	22,23	30,31	36,37	base	151
234	16,17	16,30	17,31	30,31	36,37	base	241
234	16,17	18,19	16,30	17,31	30,31	base	314
234	16,17	18,19	16,30	30,31	36,37	base	258
234	16,17	18,19	17,31	30,31	36,37	base	258
234	16,17	18,19	22,23	16,30	30,31	base	283
234	16,17	18,19	22,23	17,31	30,31	base	283
234	16,17	18,19	22,23	30,31	36,37	base	324
234	16,17	22,23	16,30	17,31	30,31	base	244
234	16,17	22,23	16,30	30,31	36,37	base	230
234	16,17	22,23	17,31	30,31	36,37	base	230
234	4,5	16,17	16,30	17,31	30,31	base	205
234	4,5	16,17	16,30	30,31	36,37	base	194
234	4,5	16,17	17,31	30,31	36,37	base	194
234	4,5	16,17	18,19	16,30	30,31	base	186
234	4,5	16,17	18,19	17,31	30,31	base	186
234	4,5	16,17	18,19	22,23	30,31	base	147
234	4,5	16,17	18,19	22,23	36,37	base	145
234	4,5	16,17	18,19	30,31	36,37	base	297
234	4,5	16,17	22,23	16,30	30,31	base	215
234	4,5	16,17	22,23	17,31	30,31	base	215
234	4,5	16,17	22,23	30,31	36,37	base	214
234	4,5	18,19	22,23	30,31	36,37	base	148
235	16,17	18,19	16,34	17,35	36,37	base	315
235	16,17	18,19	22,23	16,34	17,35	base	316
235	16,17	18,19	22,23	16,34	36,37	base	284
235	16,17	18,19	22,23	17,35	36,37	base	284
235	16,17	18,19	22,23	34,35	36,37	base	323
235	16,17	22,23	16,34	17,35	36,37	base	243
235	4,5	16,17	16,34	17,35	36,37	base	204
235	4,5	16,17	18,19	16,34	17,35	base	304
235	4,5	16,17	18,19	16,34	36,37	base	286
235	4,5	16,17	18,19	17,35	36,37	base	286
235	4,5	16,17	18,19	22,23	16,34	base	189
235	4,5	16,17	18,19	22,23	17,35	base	189
235	4,5	16,17	18,19	22,23	34,35	base	146
235	4,5	16,17	18,19	22,23	36,37	base	144
235	4,5	16,17	18,19	34,35	36,37	base	295
235	4,5	16,17	22,23	16,34	17,35	base	207
235	4,5	16,17	22,23	16,34	36,37	base	195
235	4,5	16,17	22,23	17,35	36,37	base	195
235	4,5	16,17	22,23	34,35	36,37	base	212
235	4,5	18,19	22,23	34,35	36,37	base	149
236	16,17	18,19	22,23	16,36	17,37	base	317
236	16,17	18,19	22,23	34,35	16,36	base	283
236	16,17	18,19	22,23	34,35	17,37	base	283
236	16,17	18,19	22,23	34,35	36,37	base	322
236	16,17	18,19	34,35	16,36	17,37	base	314
236	16,17	22,23	34,35	16,36	17,37	base	244
236	4,5	16,17	18,19	16,36	17,37	base	303
236	4,5	16,17	18,19	22,23	16,36	base	287
236	4,5	16,17	18,19	22,23	17,37	base	287
236	4,5	16,17	18,19	22,23	34,35	base	147
236	4,5	16,17	18,19	22,23	36,37	base	145
236	4,5	16,17	18,19	34,35	16,36	base	186
236	4,5	16,17	18,19	34,35	17,37	base	186
236	4,5	16,17	18,19	34,35	36,37	base	296
236	4,5	16,17	22,23	16,36	17,37	base	206
236	4,5	16,17	22,23	34,35	16,36	base	215
236	4,5	16,17	22,23	34,35	17,37	base	215
236	4,5	16,17	22,23	34,35	36,37	base	213
236	4,5	16,17	34,35	16,36	17,37	base	205
236	4,5	18,19	22,23	34,35	36,37	base	150
237	16,17	16,28	17,29	28,29	34,35	base	244
237	16,17	16,28	17,29	28,29	36,37	base	241
237	16,17	16,28	28,29	34,35	36,37	base	232
237	16,17	17,29	28,29	34,35	36,37	base	232
237	16,17	18,19	16,28	17,29	28,29	base	317
237	16,17	18,19	16,28	28,29	34,35	base	283
237	16,17	18,19	16,28	28,29	36,37	base	258
237	16,17	18,19	17,29	28,29	34,35	base	283
237	16,17	18,19	17,29	28,29	36,37	base	258
237	16,17	18,19	28,29	34,35	36,37	base	321
237	4,5	16,17	16,28	17,29	28,29	base	206
237	4,5	16,17	16,28	28,29	34,35	base	215
237	4,5	16,17	16,28	28,29	36,37	base	194
237	4,5	16,17	17,29	28,29	34,35	base	215
237	4,5	16,17	17,29	28,29	36,37	base	194
237	4,5	16,17	18,19	16,28	28,29	base	287
237	4,5	16,17	18,19	17,29	28,29	base	287
237	4,5	16,17	18,19	28,29	34,35	base	147
237	4,5	16,17	18,19	28,29	36,37	base	297
237	4,5	16,17	18,19	34,35	36,37	base	296
237	4,5	16,17	28,29	34,35	36,37	base	211
237	4,5	18,19	28,29	34,35	36,37	base	301
238	16,17	16,28	17,29	28,29	34,35	base	242
238	16,17	16,28	17,29	28,29	36,37	base	243
238	16,17	16,28	28,29	34,35	36,37	base	229
238	16,17	17,29	28,29	34,35	36,37	base	229
238	16,17	18,19	16,28	17,29	28,29	base	316
238	16,17	18,19	16,28	28,29	34,35	base	257
238	16,17	18,19	16,28	28,29	36,37	base	284
238	16,17	18,19	17,29	28,29	34,35	base	257
238	16,17	18,19	17,29	28,29	36,37	base	284
238	16,17	18,19	28,29	34,35	36,37	base	320
238	4,5	16,17	16,28	17,29	28,29	base	207
238	4,5	16,17	16,28	28,29	34,35	base	216
238	4,5	16,17	16,28	28,29	36,37	base	195
238	4,5	16,17	17,29	28,29	34,35	base	216
238	4,5	16,17	17,29	28,29	36,37	base	195
238	4,5	16,17	18,19	16,28	28,29	base	189
238	4,5	16,17	18,19	17,29	28,29	base	189
238	4,5	16,17	18,19	28,29	34,35	base	298
238	4,5	16,17	18,19	28,29	36,37	base	144
238	4,5	16,17	18,19	34,35	36,37	base	295
238	4,5	16,17	28,29	34,35	36,37	base	210
238	4,5	18,19	28,29	34,35	36,37	base	302
239	16,17	18,19	32,33	16,36	17,37	base	316
239	16,17	18,19	32,33	34,35	16,36	base	257
239	16,17	18,19	32,33	34,35	17,37	base	257
239	16,17	18,19	32,33	34,35	36,37	base	318
239	16,17	18,19	34,35	16,36	17,37	base	315
239	16,17	32,33	34,35	16,36	17,37	base	242
239	4,5	16,17	18,19	16,36	17,37	base	152
239	4,5	16,17	18,19	32,33	16,36	base	189
239	4,5	16,17	18,19	32,33	17,37	base	189
239	4,5	16,17	18,19	32,33	34,35	base	298
239	4,5	16,17	18,19	32,33	36,37	base	146
239	4,5	16,17	18,19	34,35	16,36	base	286
239	4,5	16,17	18,19	34,35	17,37	base	286
239	4,5	16,17	18,19	34,35	36,37	base	295
239	4,5	16,17	32,33	16,36	17,37	base	207
239	4,5	16,17	32,33	34,35	16,36	base	216
239	4,5	16,17	32,33	34,35	17,37	base	216
239	4,5	16,17	32,33	34,35	36,37	base	209
239	4,5	16,17	34,35	16,36	17,37	base	204
239	4,5	18,19	32,33	34,35	36,37	base	300
240	16,17	18,19	16,34	17,35	36,37	base	317
240	16,17	18,19	32,33	16,34	17,35	base	314
240	16,17	18,19	32,33	16,34	36,37	base	258
240	16,17	18,19	32,33	17,35	36,37	base	258
240	16,17	18,19	32,33	34,35	36,37	base	319
240	16,17	32,33	16,34	17,35	36,37	base	241
240	4,5	16,17	16,34	17,35	36,37	base	206
240	4,5	16,17	18,19	16,34	17,35	base	153
240	4,5	16,17	18,19	16,34	36,37	base	287
240	4,5	16,17	18,19	17,35	36,37	base	287
240	4,5	16,17	18,19	32,33	16,34	base	186
240	4,5	16,17	18,19	32,33	17,35	base	186
240	4,5	16,17	18,19	32,33	34,35	base	296
240	4,5	16,17	18,19	32,33	36,37	base	297
240	4,5	16,17	18,19	34,35	36,37	base	145
240	4,5	16,17	32,33	16,34	17,35	base	205
240	4,5	16,17	32,33	16,34	36,37	base	194
240	4,5	16,17	32,33	17,35	36,37	base	194
240	4,5	16,17	32,33	34,35	36,37	base	208
240	4,5	18,19	32,33	34,35	36,37	base	299
241	16,17	16,30	17,31	30,31	36,37	base	234
241	16,17	18,19	16,30	17,31	30,31	base	307
241	16,17	18,19	16,30	17,31	36,37	base	309
241	16,17	18,19	22,23	16,30	17,31	base	312
241	16,17	22,23	16,30	17,31	30,31	base	237
241	16,17	22,23	16,30	17,31	36,37	base	240
241	18,19	16,30	17,31	30,31	36,37	base	318
241	18,19	22,23	16,30	17,31	30,31	base	323
241	18,19	22,23	16,30	17,31	36,37	base	325
241	22,23	16,30	17,31	30,31	36,37	base	250
241	4,5	16,17	16,30	17,31	30,31	base	196
241	4,5	16,17	16,30	17,31	36,37	base	198
241	4,5	16,17	18,19	16,30	17,31	base	302
241	4,5	16,17	22,23	16,30	17,31	base	202
241	4,5	16,30	17,31	30,31	36,37	base	209
241	4,5	18,19	16,30	17,31	30,31	base	295
241	4,5	18,19	16,30	17,31	36,37	base	298
241	4,5	18,19	22,23	16,30	17,31	base	144
241	4,5	18,19	22,23	16,30	36,37	base	189
241	4,5	18,19	22,23	17,31	36,37	base	189
241	4,5	22,23	16,30	17,31	30,31	base	212
241	4,5	22,23	16,30	17,31	36,37	complement	23
241	4,5	8,15	1,22	24,29	26,38	base	158
241	4,5	9,14	0,23	25,28	27,39	base	158
241	8,15	1,22	22,23	24,29	26,38	base	99
241	8,15	1,22	24,25	24,29	26,38	base	70
241	8,15	1,22	24,29	16,30	26,38	base	181
241	8,15	1,22	24,29	22,37	26,38	base	113
241	8,15	1,22	24,29	36,37	26,38	base	184
241	8,15	18,19	1,22	24,29	26,38	base	124
241	9,14	0,23	22,23	25,28	27,39	base	99
241	9,14	0,23	24,25	25,28	27,39	base	70
241	9,14	0,23	25,28	17,31	27,39	base	181
241	9,14	0,23	25,28	23,36	27,39	base	113
241	9,14	0,23	25,28	36,37	27,39	base	184
241	9,14	18,19	0,23	25,28	27,39	base	124
242	16,17	16,30	17,31	30,31	36,37	base	233
242	16,17	18,19	16,30	17,31	30,31	base	306
242	16,17	18,19	16,30	17,31	36,37	base	308
242	16,17	18,19	22,23	16,30	17,31	base	313
242	16,17	22,23	16,30	17,31	30,31	base	238
242	16,17	22,23	16,30	17,31	36,37	base	239
242	18,19	16,30	17,31	30,31	36,37	base	319
242	18,19	22,23	16,30	17,31	30,31	base	322
242	18,19	22,23	16,30	17,31	36,37	base	324
242	22,23	16,30	17,31	30,31	36,37	base	249
242	4,5	16,17	16,30	17,31	30,31	base	197
242	4,5	16,17	16,30	17,31	36,37	base	199
242	4,5	16,17	18,19	16,30	17,31	base	301
242	4,5	16,17	22,23	16,30	17,31	base	203
242	4,5	16,30	17,31	30,31	36,37	base	208
242	4,5	18,19	16,30	17,31	30,31	base	296
242	4,5	18,19	16,30	17,31	36,37	base	297
242	4,5	18,19	22,23	16,30	17,31	base	147
242	4,5	18,19	22,23	16,30	36,37	base	287
242	4,5	18,19	22,23	17,31	36,37	base	287
242	4,5	22,23	16,30	17,31	30,31	base	213
242	4,5	22,23	16,30	17,31	36,37	base	214
242	4,5	8,15	1,22	24,29	26,38	base	159
242	4,5	9,14	0,23	25,28	27,39	base	159
242	8,15	1,22	22,23	24,29	26,38	base	180
242	8,15	1,22	24,25	24,29	26,38	base	66
242	8,15	1,22	24,29	16,30	26,38	base	116
242	8,15	1,22	24,29	22,37	26,38	base	154
242	8,15	1,22	24,29	36,37	26,38	base	155
242	8,15	18,19	1,22	24,29	26,38	base	125
242	9,14	0,23	22,23	25,28	27,39	base	180
242	9,14	0,23	24,25	25,28	27,39	base	66
242	9,14	0,23	25,28	17,31	27,39	base	116
242	9,14	0,23	25,28	23,36	27,39	base	154
242	9,14	0,23	25,28	36,37	27,39	base	155
242	9,14	18,19	0,23	25,28	27,39	base	125
243	16,17	16,28	17,29	28,29	34,35	base	238
243	16,17	16,28	17,29	28,29	36,37	base	233
243	16,17	16,28	17,29	34,35	36,37	base	235
243	16,17	18,19	16,28	17,29	28,29	base	311
243	16,17	18,19	16,28	17,29	34,35	base	313
