orbit,packings,calls1,calls2,calls3,calls4,candidates1,candidates2,candidates3,candidates4,found
1143,83,0,0,13,83,0,0,0,13,0
1144,393,0,0,16,393,0,0,0,16,0
1145,448,0,0,40,448,0,0,0,40,0
1146,16,0,0,1,16,0,0,0,1,0
1147,3,0,0,0,3,0,0,0,0,0
1148,142,0,0,11,142,0,0,0,11,0
1149,361,0,0,46,361,0,0,0,46,0
1150,32,0,0,2,32,0,0,0,2,0
1151,43,0,0,2,43,0,0,0,2,0
1152,175,0,0,11,175,0,0,0,11,0
1153,86,0,0,7,86,0,0,0,7,0
1154,7,0,0,2,7,0,0,0,2,0
1155,62,0,0,3,62,0,0,0,3,0
1156,734,0,0,52,734,0,0,0,52,0
1157,72,0,0,8,72,0,0,0,8,0
1158,119,0,0,10,119,0,0,0,10,0
1159,156,0,0,23,156,0,0,0,23,0
1160,476,0,0,36,476,0,0,0,36,0
1161,142,0,0,13,142,0,0,0,13,0
1162,50,0,0,8,50,0,0,0,8,0
1163,149,0,0,9,149,0,0,0,9,0
1164,746,0,0,52,746,0,0,0,52,0
1165,42,0,0,4,42,0,0,0,4,0
1166,795,0,0,46,795,0,0,0,46,0
1167,68,0,0,9,68,0,0,0,9,0
1168,701,0,1,59,701,0,0,1,59,0
1169,221,0,0,26,221,0,0,0,26,0
1170,1014,0,0,71,1014,0,0,0,71,0
1171,2,0,0,0,2,0,0,0,0,0
1172,170,0,0,14,170,0,0,0,14,0
1173,294,0,0,14,294,0,0,0,14,0
1174,34,0,0,3,34,0,0,0,3,0
1175,49,0,0,5,49,0,0,0,5,0
1176,173,0,0,11,173,0,0,0,11,0
1177,957,0,0,63,957,0,0,0,63,0
1178,149,0,0,15,149,0,0,0,15,0
1179,637,0,0,34,637,0,0,0,34,0
1180,1338,0,0,121,1338,0,0,0,121,0
1181,187,0,0,16,187,0,0,0,16,0
1182,98,0,0,6,98,0,0,0,6,0
1183,68,0,0,10,68,0,0,0,10,0
1184,247,0,0,24,247,0,0,0,24,0
1185,583,0,0,44,583,0,0,0,44,0
1186,95,0,0,8,95,0,0,0,8,0
1187,140,0,0,14,140,0,0,0,14,0
1188,52,0,0,3,52,0,0,0,3,0
1189,39,0,0,2,39,0,0,0,2,0
1190,1548,0,0,104,1548,0,0,0,104,0
1191,11,0,0,4,11,0,0,0,4,0
1192,50,0,0,7,50,0,0,0,7,0
1193,243,0,0,17,243,0,0,0,17,0
1194,195,0,0,13,195,0,0,0,13,0
1195,65,0,0,3,65,0,0,0,3,0
1196,30,0,0,4,30,0,0,0,4,0
1197,930,0,0,39,930,0,0,0,39,0
1198,371,0,0,21,371,0,0,0,21,0
1199,166,0,0,21,166,0,0,0,21,0
1200,391,0,0,24,391,0,0,0,24,0
1201,1669,0,0,102,1669,0,0,0,102,0
1202,235,0,0,20,235,0,0,0,20,0
1203,286,0,0,19,286,0,0,0,19,0
1204,96,0,0,8,96,0,0,0,8,0
1205,466,0,0,32,466,0,0,0,32,0
1206,263,0,0,19,263,0,0,0,19,0
1207,569,0,0,46,569,0,0,0,46,0
1208,49,0,0,1,49,0,0,0,1,0
1209,172,0,0,17,172,0,0,0,17,0
1210,83,0,0,4,83,0,0,0,4,0
1211,178,0,0,18,178,0,0,0,18,0
1212,9,0,0,0,9,0,0,0,0,0
1213,54,0,0,9,54,0,0,0,9,0
1214,1093,0,0,66,1093,0,0,0,66,0
1215,17,0,0,2,17,0,0,0,2,0
1216,119,0,0,19,119,0,0,0,19,0
1217,72,0,0,8,72,0,0,0,8,0
1218,11,0,0,2,11,0,0,0,2,0
1219,128,0,0,10,128,0,0,0,10,0
1220,54,0,0,4,54,0,0,0,4,0
1221,4,0,0,0,4,0,0,0,0,0
1222,16,0,0,0,16,0,0,0,0,0
1223,48,0,0,5,48,0,0,0,5,0
1224,372,0,0,29,372,0,0,0,29,0
1225,190,0,0,9,190,0,0,0,9,0
1226,91,0,0,11,91,0,0,0,11,0
1227,178,0,0,9,178,0,0,0,9,0
1228,17,0,0,1,17,0,0,0,1,0
1229,524,0,0,38,524,0,0,0,38,0
1230,233,0,0,28,233,0,0,0,28,0
1231,443,0,0,23,443,0,0,0,23,0
1232,414,0,0,32,414,0,0,0,32,0
1233,959,0,0,43,959,0,0,0,43,0
1234,118,0,0,5,118,0,0,0,5,0
1235,2,0,0,0,2,0,0,0,0,0
1236,206,0,0,13,206,0,0,0,13,0
1237,7,0,0,2,7,0,0,0,2,0
1238,190,0,0,15,190,0,0,0,15,0
1239,81,0,0,6,81,0,0,0,6,0
1240,85,0,0,4,85,0,0,0,4,0
1241,380,0,0,30,380,0,0,0,30,0
1242,909,0,1,36,909,0,0,1,36,0
1243,417,0,2,20,417,0,0,2,20,0
1244,30,0,0,2,30,0,0,0,2,0
1245,190,0,0,19,190,0,0,0,19,0
1246,491,0,0,35,491,0,0,0,35,0
1247,8,0,0,0,8,0,0,0,0,0
1248,213,0,0,14,213,0,0,0,14,0
1249,103,0,2,8,103,0,0,2,8,0
1250,139,0,0,13,139,0,0,0,13,0
1251,66,0,0,3,66,0,0,0,3,0
1252,261,0,2,21,261,0,0,2,21,0
1253,166,0,0,12,166,0,0,0,12,0
1254,92,0,0,2,92,0,0,0,2,0
1255,61,0,0,6,61,0,0,0,6,0
1256,1225,0,0,91,1225,0,0,0,91,0
1257,284,0,0,26,284,0,0,0,26,0
1258,150,0,0,8,150,0,0,0,8,0
1259,679,0,0,54,679,0,0,0,54,0
1260,10,0,0,1,10,0,0,0,1,0
1261,133,0,0,5,133,0,0,0,5,0
1262,70,0,0,3,70,0,0,0,3,0
1263,518,0,0,20,518,0,0,0,20,0
1264,150,0,0,16,150,0,0,0,16,0
1265,55,0,0,4,55,0,0,0,4,0
1266,0,0,0,0,0,0,0,0,0,0
1267,140,0,0,12,140,0,0,0,12,0
1268,26,0,0,2,26,0,0,0,2,0
1269,487,0,0,27,487,0,0,0,27,0
1270,130,0,0,11,130,0,0,0,11,0
1271,94,0,0,5,94,0,0,0,5,0
1272,593,0,0,27,593,0,0,0,27,0
1273,113,0,0,6,113,0,0,0,6,0
1274,509,0,0,24,509,0,0,0,24,0
1275,18,0,0,3,18,0,0,0,3,0
1276,765,0,0,39,765,0,0,0,39,0
1277,593,0,1,50,593,0,0,1,50,0
1278,23,0,0,1,23,0,0,0,1,0
1279,394,0,0,33,394,0,0,0,33,0
1280,153,0,0,13,153,0,0,0,13,0
1281,64,0,0,5,64,0,0,0,5,0
1282,405,0,0,27,405,0,0,0,27,0
1283,68,0,0,6,68,0,0,0,6,0
1284,232,0,0,8,232,0,0,0,8,0
1285,294,0,0,12,294,0,0,0,12,0
1286,32,0,0,4,32,0,0,0,4,0
1287,128,0,0,16,128,0,0,0,16,0
1288,522,0,0,24,522,0,0,0,24,0
1289,234,0,0,7,234,0,0,0,7,0
1290,5,0,0,0,5,0,0,0,0,0
1291,58,0,0,10,58,0,0,0,10,0
1292,130,0,0,12,130,0,0,0,12,0
1293,734,0,0,35,734,0,0,0,35,0
1294,471,0,0,24,471,0,0,0,24,0
1295,26,0,0,1,26,0,0,0,1,0
1296,712,0,0,33,712,0,0,0,33,0
1297,309,0,0,20,309,0,0,0,20,0
1298,109,0,0,4,109,0,0,0,4,0
1299,42,0,0,3,42,0,0,0,3,0
1300,11,0,0,1,11,0,0,0,1,0
1301,141,0,0,15,141,0,0,0,15,0
1302,84,0,0,5,84,0,0,0,5,0
1303,240,0,0,19,240,0,0,0,19,0
1304,162,0,0,11,162,0,0,0,11,0
1305,75,0,0,8,75,0,0,0,8,0
1306,65,0,0,3,65,0,0,0,3,0
1307,504,0,0,28,504,0,0,0,28,0
1308,488,0,0,42,488,0,0,0,42,0
1309,1125,0,0,63,1125,0,0,0,63,0
1310,70,0,0,7,70,0,0,0,7,0
1311,36,0,0,1,36,0,0,0,1,0
1312,34,0,0,2,34,0,0,0,2,0
1313,341,0,0,23,341,0,0,0,23,0
1314,177,0,0,6,177,0,0,0,6,0
1315,895,0,0,57,895,0,0,0,57,0
1316,224,0,0,17,224,0,0,0,17,0
1317,80,0,0,7,80,0,0,0,7,0
1318,21,0,0,2,21,0,0,0,2,0
1319,480,0,0,19,480,0,0,0,19,0
1320,207,0,0,16,207,0,0,0,16,0
1321,834,0,1,39,834,0,0,1,39,0
1322,76,0,0,6,76,0,0,0,6,0
1323,317,0,0,16,317,0,0,0,16,0
1324,117,0,0,11,117,0,0,0,11,0
1325,1,0,0,0,1,0,0,0,0,0
1326,159,0,0,17,159,0,0,0,17,0
1327,39,0,0,1,39,0,0,0,1,0
1328,769,0,0,57,769,0,0,0,57,0
1329,59,0,0,6,59,0,0,0,6,0
1330,7,0,0,0,7,0,0,0,0,0
1331,611,0,0,32,611,0,0,0,32,0
1332,6,0,0,1,6,0,0,0,1,0
1333,47,0,0,5,47,0,0,0,5,0
1334,22,0,0,3,22,0,0,0,3,0
1335,49,0,0,3,49,0,0,0,3,0
1336,77,0,0,4,77,0,0,0,4,0
1337,6,0,0,1,6,0,0,0,1,0
1338,196,0,0,16,196,0,0,0,16,0
1339,65,0,0,2,65,0,0,0,2,0
1340,44,0,0,8,44,0,0,0,8,0
1341,284,0,0,15,284,0,0,0,15,0
1342,103,0,0,15,103,0,0,0,15,0
1343,158,0,0,10,158,0,0,0,10,0
1344,64,0,0,5,64,0,0,0,5,0
1345,121,0,0,9,121,0,0,0,9,0
1346,224,0,0,18,224,0,0,0,18,0
1347,61,0,0,6,61,0,0,0,6,0
1348,198,0,0,20,198,0,0,0,20,0
1349,81,0,0,3,81,0,0,0,3,0
1350,154,0,0,6,154,0,0,0,6,0
1351,8,0,0,1,8,0,0,0,1,0
1352,507,0,0,21,507,0,0,0,21,0
1353,897,0,0,38,897,0,0,0,38,0
1354,178,0,1,15,178,0,0,1,15,0
1355,281,0,0,24,281,0,0,0,24,0
1356,431,0,0,19,431,0,0,0,19,0
1357,74,0,0,6,74,0,0,0,6,0
1358,314,0,0,32,314,0,0,0,32,0
1359,440,0,0,21,440,0,0,0,21,0
1360,39,0,0,2,39,0,0,0,2,0
1361,709,0,0,41,709,0,0,0,41,0
1362,336,0,0,20,336,0,0,0,20,0
1363,72,0,0,5,72,0,0,0,5,0
1364,13,0,0,1,13,0,0,0,1,0
1365,86,0,0,5,86,0,0,0,5,0
1366,171,0,0,10,171,0,0,0,10,0
1367,463,0,0,16,463,0,0,0,16,0
1368,104,0,0,7,104,0,0,0,7,0
1369,7,0,0,0,7,0,0,0,0,0
1370,438,0,0,47,438,0,0,0,47,0
1371,47,0,0,4,47,0,0,0,4,0
1372,2,0,0,0,2,0,0,0,0,0
1373,71,0,0,5,71,0,0,0,5,0
1374,1,0,0,0,1,0,0,0,0,0
1375,391,0,0,26,391,0,0,0,26,0
1376,104,0,0,5,104,0,0,0,5,0
1377,154,0,0,6,154,0,0,0,6,0
1378,128,0,0,3,128,0,0,0,3,0
1379,206,0,0,14,206,0,0,0,14,0
1380,70,0,0,5,70,0,0,0,5,0
1381,206,0,0,12,206,0,0,0,12,0
1382,12,0,0,0,12,0,0,0,0,0
1383,198,0,0,13,198,0,0,0,13,0
1384,110,0,0,0,110,0,0,0,0,0
1385,6,0,0,0,6,0,0,0,0,0
1386,55,0,0,10,55,0,0,0,10,0
1387,30,0,0,3,30,0,0,0,3,0
1388,148,0,0,5,148,0,0,0,5,0
1389,191,0,0,10,191,0,0,0,10,0
1390,21,0,0,0,21,0,0,0,0,0
1391,299,0,0,16,299,0,0,0,16,0
1392,61,0,0,5,61,0,0,0,5,0
1393,743,0,0,44,743,0,0,0,44,0
1394,10,0,0,1,10,0,0,0,1,0
1395,9,0,0,1,9,0,0,0,1,0
1396,45,0,0,7,45,0,0,0,7,0
1397,95,0,0,1,95,0,0,0,1,0
1398,53,0,0,1,53,0,0,0,1,0
1399,43,0,0,6,43,0,0,0,6,0
1400,4,0,0,0,4,0,0,0,0,0
1401,230,0,0,13,230,0,0,0,13,0
1402,171,0,0,18,171,0,0,0,18,0
1403,118,0,0,7,118,0,0,0,7,0
1404,247,0,0,13,247,0,0,0,13,0
1405,297,0,0,14,297,0,0,0,14,0
1406,27,0,0,5,27,0,0,0,5,0
1407,62,0,0,3,62,0,0,0,3,0
1408,22,0,0,2,22,0,0,0,2,0
1409,63,0,0,1,63,0,0,0,1,0
1410,4,0,0,0,4,0,0,0,0,0
1411,8,0,0,0,8,0,0,0,0,0
1412,68,0,0,5,68,0,0,0,5,0
1413,46,0,0,3,46,0,0,0,3,0
1414,51,0,0,6,51,0,0,0,6,0
1415,26,0,0,0,26,0,0,0,0,0
1416,98,0,0,6,98,0,0,0,6,0
1417,700,0,0,34,700,0,0,0,34,0
1418,184,0,0,7,184,0,0,0,7,0
1419,39,0,0,4,39,0,0,0,4,0
1420,31,0,0,3,31,0,0,0,3,0
1421,42,0,0,2,42,0,0,0,2,0
1422,79,0,0,3,79,0,0,0,3,0
1423,7,0,0,0,7,0,0,0,0,0
1424,51,0,0,5,51,0,0,0,5,0
1425,0,0,0,0,0,0,0,0,0,0
1426,215,0,0,10,215,0,0,0,10,0
1427,26,0,0,1,26,0,0,0,1,0
1428,195,0,0,9,195,0,0,0,9,0
1429,48,0,0,3,48,0,0,0,3,0
1430,102,0,0,6,102,0,0,0,6,0
1431,347,0,0,23,347,0,0,0,23,0
1432,1,0,0,0,1,0,0,0,0,0
1433,53,0,0,2,53,0,0,0,2,0
1434,19,0,0,1,19,0,0,0,1,0
1435,14,0,0,7,14,0,0,0,7,0
1436,2,0,0,0,2,0,0,0,0,0
1437,2,0,0,0,2,0,0,0,0,0
1438,6,0,0,0,6,0,0,0,0,0
1439,91,0,0,8,91,0,0,0,8,0
1440,8,0,0,0,8,0,0,0,0,0
1441,45,0,0,1,45,0,0,0,1,0
1442,48,0,0,3,48,0,0,0,3,0
1443,44,0,0,0,44,0,0,0,0,0
1444,309,0,0,10,309,0,0,0,10,0
1445,193,0,0,13,193,0,0,0,13,0
1446,8,0,0,1,8,0,0,0,1,0
1447,67,0,0,3,67,0,0,0,3,0
1448,16,0,0,2,16,0,0,0,2,0
1449,27,0,0,1,27,0,0,0,1,0
1450,191,0,0,8,191,0,0,0,8,0
1451,20,0,0,1,20,0,0,0,1,0
1452,48,0,0,1,48,0,0,0,1,0
1453,26,0,0,3,26,0,0,0,3,0
1454,36,0,0,0,36,0,0,0,0,0
1455,4,0,0,0,4,0,0,0,0,0
1456,14,0,0,0,14,0,0,0,0,0
1457,25,0,0,2,25,0,0,0,2,0
1458,2,0,0,1,2,0,0,0,1,0
1459,411,0,0,14,411,0,0,0,14,0
1460,32,0,0,2,32,0,0,0,2,0
1461,151,0,0,9,151,0,0,0,9,0
1462,324,0,0,26,324,0,0,0,26,0
1463,111,0,0,2,111,0,0,0,2,0
1464,1,0,0,1,1,0,0,0,1,0
1465,120,0,0,3,120,0,0,0,3,0
1466,38,0,0,3,38,0,0,0,3,0
1467,501,0,0,22,501,0,0,0,22,0
1468,334,0,0,19,334,0,0,0,19,0
1469,194,0,0,8,194,0,0,0,8,0
1470,158,0,0,4,158,0,0,0,4,0
1471,48,0,0,2,48,0,0,0,2,0
1472,28,0,0,0,28,0,0,0,0,0
1473,1,0,0,0,1,0,0,0,0,0
1474,12,0,0,1,12,0,0,0,1,0
1475,113,0,0,4,113,0,0,0,4,0
1476,215,0,0,5,215,0,0,0,5,0
1477,43,0,0,2,43,0,0,0,2,0
1478,1,0,0,0,1,0,0,0,0,0
1479,396,0,0,20,396,0,0,0,20,0
1480,1,0,0,0,1,0,0,0,0,0
1481,51,0,0,2,51,0,0,0,2,0
1482,8,0,0,0,8,0,0,0,0,0
1483,317,0,0,15,317,0,0,0,15,0
1484,7,0,0,0,7,0,0,0,0,0
1485,25,0,0,4,25,0,0,0,4,0
1486,433,0,0,19,433,0,0,0,19,0
1487,21,0,0,2,21,0,0,0,2,0
1488,15,0,0,1,15,0,0,0,1,0
1489,223,0,0,13,223,0,0,0,13,0
1490,27,0,0,1,27,0,0,0,1,0
1491,47,0,0,3,47,0,0,0,3,0
1492,2,0,0,0,2,0,0,0,0,0
1493,17,0,0,1,17,0,0,0,1,0
1494,27,0,0,5,27,0,0,0,5,0
1495,7,0,0,2,7,0,0,0,2,0
1496,27,0,0,1,27,0,0,0,1,0
1497,13,0,0,0,13,0,0,0,0,0
1498,20,0,0,0,20,0,0,0,0,0
1499,18,0,0,2,18,0,0,0,2,0
1500,5,0,0,1,5,0,0,0,1,0
1501,22,0,0,1,22,0,0,0,1,0
1502,0,0,0,0,0,0,0,0,0,0
1503,7,0,0,1,7,0,0,0,1,0
1504,385,0,0,10,385,0,0,0,10,0
1505,100,0,0,5,100,0,0,0,5,0
1506,8,0,0,1,8,0,0,0,1,0
1507,9,0,0,0,9,0,0,0,0,0
1508,55,0,0,5,55,0,0,0,5,0
1509,151,0,0,2,151,0,0,0,2,0
1510,2,0,0,1,2,0,0,0,1,0
1511,120,0,0,9,120,0,0,0,9,0
1512,319,0,0,12,319,0,0,0,12,0
1513,4,0,0,0,4,0,0,0,0,0
1514,52,0,0,0,52,0,0,0,0,0
1515,242,0,0,12,242,0,0,0,12,0
1516,53,0,0,5,53,0,0,0,5,0
1517,137,0,0,5,137,0,0,0,5,0
1518,25,0,0,1,25,0,0,0,1,0
1519,95,0,0,2,95,0,0,0,2,0
1520,11,0,0,0,11,0,0,0,0,0
1521,18,0,0,1,18,0,0,0,1,0
1522,15,0,0,0,15,0,0,0,0,0
1523,12,0,0,0,12,0,0,0,0,0
1524,479,0,0,24,479,0,0,0,24,0
1525,38,0,0,1,38,0,0,0,1,0
1526,355,0,0,12,355,0,0,0,12,0
1527,62,0,0,10,62,0,0,0,10,0
1528,35,0,0,4,35,0,0,0,4,0
1529,9,0,0,0,9,0,0,0,0,0
1530,11,0,0,2,11,0,0,0,2,0
1531,73,0,0,5,73,0,0,0,5,0
1532,5,0,0,1,5,0,0,0,1,0
1533,66,0,0,5,66,0,0,0,5,0
1534,146,0,0,3,146,0,0,0,3,0
1535,30,0,0,2,30,0,0,0,2,0
1536,1,0,0,0,1,0,0,0,0,0
1537,93,0,0,5,93,0,0,0,5,0
1538,53,0,0,5,53,0,0,0,5,0
1539,38,0,0,2,38,0,0,0,2,0
1540,17,0,0,1,17,0,0,0,1,0
1541,1,0,0,0,1,0,0,0,0,0
1542,56,0,0,6,56,0,0,0,6,0
1543,187,0,0,11,187,0,0,0,11,0
1544,2,0,0,0,2,0,0,0,0,0
1545,104,0,0,4,104,0,0,0,4,0
1546,83,0,0,1,83,0,0,0,1,0
1547,63,0,0,6,63,0,0,0,6,0
1548,307,0,0,15,307,0,0,0,15,0
1549,22,0,0,0,22,0,0,0,0,0
1550,128,0,0,4,128,0,0,0,4,0
1551,93,0,0,9,93,0,0,0,9,0
1552,92,0,0,3,92,0,0,0,3,0
1553,66,0,0,4,66,0,0,0,4,0
1554,20,0,0,0,20,0,0,0,0,0
1555,86,0,0,3,86,0,0,0,3,0
1556,111,0,0,2,111,0,0,0,2,0
1557,3,0,0,1,3,0,0,0,1,0
1558,2,0,0,0,2,0,0,0,0,0
1559,197,0,0,15,197,0,0,0,15,0
1560,136,0,0,5,136,0,0,0,5,0
1561,36,0,0,0,36,0,0,0,0,0
1562,29,0,0,4,29,0,0,0,4,0
1563,2,0,0,0,2,0,0,0,0,0
1564,130,0,0,9,130,0,0,0,9,0
1565,18,0,0,2,18,0,0,0,2,0
1566,69,0,0,1,69,0,0,0,1,0
1567,143,0,0,3,143,0,0,0,3,0
1568,7,0,0,0,7,0,0,0,0,0
1569,199,0,0,7,199,0,0,0,7,0
1570,0,0,0,0,0,0,0,0,0,0
1571,165,0,0,7,165,0,0,0,7,0
1572,3,0,0,0,3,0,0,0,0,0
1573,24,0,0,1,24,0,0,0,1,0
1574,19,0,0,0,19,0,0,0,0,0
1575,116,0,0,10,116,0,0,0,10,0
1576,1,0,0,0,1,0,0,0,0,0
1577,5,0,0,0,5,0,0,0,0,0
1578,180,0,0,11,180,0,0,0,11,0
1579,92,0,0,4,92,0,0,0,4,0
1580,167,0,0,4,167,0,0,0,4,0
1581,0,0,0,0,0,0,0,0,0,0
1582,14,0,0,1,14,0,0,0,1,0
1583,239,0,0,8,239,0,0,0,8,0
1584,1,0,0,0,1,0,0,0,0,0
1585,7,0,0,0,7,0,0,0,0,0
1586,19,0,0,0,19,0,0,0,0,0
1587,84,0,0,7,84,0,0,0,7,0
1588,189,0,0,6,189,0,0,0,6,0
1589,25,0,0,2,25,0,0,0,2,0
1590,29,0,0,1,29,0,0,0,1,0
1591,18,0,0,1,18,0,0,0,1,0
1592,54,0,0,1,54,0,0,0,1,0
1593,12,0,0,0,12,0,0,0,0,0
1594,144,0,0,7,144,0,0,0,7,0
1595,19,0,0,0,19,0,0,0,0,0
1596,0,0,0,0,0,0,0,0,0,0
1597,38,0,0,1,38,0,0,0,1,0
1598,417,0,0,17,417,0,0,0,17,0
1599,132,0,0,6,132,0,0,0,6,0
1600,40,0,0,0,40,0,0,0,0,0
1601,43,0,0,1,43,0,0,0,1,0
1602,389,0,0,18,389,0,0,0,18,0
1603,23,0,0,3,23,0,0,0,3,0
1604,0,0,0,0,0,0,0,0,0,0
1605,2,0,0,0,2,0,0,0,0,0
1606,173,0,0,7,173,0,0,0,7,0
1607,190,0,0,8,190,0,0,0,8,0
1608,50,0,0,3,50,0,0,0,3,0
1609,109,0,0,11,109,0,0,0,11,0
1610,124,0,0,6,124,0,0,0,6,0
1611,26,0,0,0,26,0,0,0,0,0
1612,5,0,0,0,5,0,0,0,0,0
1613,148,0,0,12,148,0,0,0,12,0
1614,25,0,0,1,25,0,0,0,1,0
1615,35,0,0,1,35,0,0,0,1,0
1616,114,0,0,11,114,0,0,0,11,0
1617,238,0,0,7,238,0,0,0,7,0
1618,34,0,0,3,34,0,0,0,3,0
1619,206,0,0,8,206,0,0,0,8,0
1620,1,0,0,0,1,0,0,0,0,0
1621,63,0,0,1,63,0,0,0,1,0
1622,31,0,0,1,31,0,0,0,1,0
1623,2,0,0,0,2,0,0,0,0,0
1624,23,0,0,1,23,0,0,0,1,0
1625,10,0,0,1,10,0,0,0,1,0
1626,212,0,0,11,212,0,0,0,11,0
1627,28,0,0,3,28,0,0,0,3,0
1628,168,0,0,8,168,0,0,0,8,0
1629,1,0,0,0,1,0,0,0,0,0
1630,177,0,0,9,177,0,0,0,9,0
1631,11,0,0,1,11,0,0,0,1,0
1632,23,0,0,2,23,0,0,0,2,0
1633,32,0,0,1,32,0,0,0,1,0
1634,75,0,0,4,75,0,0,0,4,0
1635,159,0,0,7,159,0,0,0,7,0
1636,448,0,0,10,448,0,0,0,10,0
1637,52,0,0,2,52,0,0,0,2,0
1638,5,0,0,0,5,0,0,0,0,0
1639,162,0,0,9,162,0,0,0,9,0
1640,6,0,0,0,6,0,0,0,0,0
1641,10,0,0,0,10,0,0,0,0,0
1642,48,0,0,1,48,0,0,0,1,0
1643,6,0,0,1,6,0,0,0,1,0
1644,3,0,0,0,3,0,0,0,0,0
1645,10,0,0,0,10,0,0,0,0,0
1646,36,0,0,3,36,0,0,0,3,0
1647,9,0,0,1,9,0,0,0,1,0
1648,116,0,0,1,116,0,0,0,1,0
1649,269,0,0,5,269,0,0,0,5,0
1650,5,0,0,0,5,0,0,0,0,0
1651,19,0,0,5,19,0,0,0,5,0
1652,194,0,0,4,194,0,0,0,4,0
1653,112,0,0,3,112,0,0,0,3,0
1654,14,0,0,2,14,0,0,0,2,0
1655,31,0,0,1,31,0,0,0,1,0
1656,32,0,0,0,32,0,0,0,0,0
1657,18,0,0,1,18,0,0,0,1,0
1658,44,0,1,4,44,0,0,1,4,0
1659,2,0,0,0,2,0,0,0,0,0
1660,72,0,0,4,72,0,0,0,4,0
1661,9,0,0,0,9,0,0,0,0,0
1662,211,0,0,8,211,0,0,0,8,0
1663,9,0,0,0,9,0,0,0,0,0
1664,53,0,0,2,53,0,0,0,2,0
1665,0,0,0,0,0,0,0,0,0,0
1666,33,0,0,2,33,0,0,0,2,0
1667,11,0,0,0,11,0,0,0,0,0
1668,23,0,0,3,23,0,0,0,3,0
1669,69,0,0,2,69,0,0,0,2,0
1670,23,0,0,2,23,0,0,0,2,0
1671,1,0,0,0,1,0,0,0,0,0
1672,8,0,0,1,8,0,0,0,1,0
1673,9,0,0,0,9,0,0,0,0,0
1674,28,0,0,1,28,0,0,0,1,0
1675,17,0,0,0,17,0,0,0,0,0
1676,146,0,0,7,146,0,0,0,7,0
1677,34,0,0,2,34,0,0,0,2,0
1678,172,0,0,9,172,0,0,0,9,0
1679,5,0,0,0,5,0,0,0,0,0
1680,137,0,0,6,137,0,0,0,6,0
1681,0,0,0,0,0,0,0,0,0,0
1682,301,0,0,9,301,0,0,0,9,0
1683,130,0,0,9,130,0,0,0,9,0
1684,164,0,0,13,164,0,0,0,13,0
1685,55,0,0,1,55,0,0,0,1,0
1686,27,0,0,0,27,0,0,0,0,0
1687,59,0,0,2,59,0,0,0,2,0
1688,1,0,0,0,1,0,0,0,0,0
1689,134,0,0,3,134,0,0,0,3,0
1690,11,0,0,0,11,0,0,0,0,0
1691,1,0,0,0,1,0,0,0,0,0
1692,1,0,0,0,1,0,0,0,0,0
1693,262,0,0,11,262,0,0,0,11,0
1694,0,0,0,0,0,0,0,0,0,0
1695,25,0,0,1,25,0,0,0,1,0
1696,96,0,0,4,96,0,0,0,4,0
1697,1,0,0,0,1,0,0,0,0,0
1698,0,0,0,0,0,0,0,0,0,0
1699,2,0,0,0,2,0,0,0,0,0
1700,1,0,0,0,1,0,0,0,0,0
1701,83,0,0,5,83,0,0,0,5,0
1702,30,0,0,1,30,0,0,0,1,0
1703,82,0,0,0,82,0,0,0,0,0
1704,18,0,0,0,18,0,0,0,0,0
1705,59,0,0,2,59,0,0,0,2,0
1706,1,0,0,0,1,0,0,0,0,0
1707,18,0,0,0,18,0,0,0,0,0
1708,191,0,0,2,191,0,0,0,2,0
1709,9,0,0,0,9,0,0,0,0,0
1710,10,0,0,0,10,0,0,0,0,0
1711,32,0,0,2,32,0,0,0,2,0
1712,33,0,0,1,33,0,0,0,1,0
1713,99,0,0,7,99,0,0,0,7,0
1714,258,0,0,9,258,0,0,0,9,0
1715,19,0,0,0,19,0,0,0,0,0
1716,9,0,0,0,9,0,0,0,0,0
1717,32,0,0,2,32,0,0,0,2,0
1718,162,0,0,2,162,0,0,0,2,0
1719,76,0,0,4,76,0,0,0,4,0
1720,45,0,0,2,45,0,0,0,2,0
1721,9,0,0,0,9,0,0,0,0,0
1722,14,0,0,2,14,0,0,0,2,0
1723,0,0,0,0,0,0,0,0,0,0
1724,25,0,0,1,25,0,0,0,1,0
1725,194,0,0,10,194,0,0,0,10,0
1726,68,0,0,3,68,0,0,0,3,0
1727,2,0,0,0,2,0,0,0,0,0
1728,7,0,0,0,7,0,0,0,0,0
1729,2,0,0,0,2,0,0,0,0,0
1730,39,0,0,0,39,0,0,0,0,0
1731,4,0,0,1,4,0,0,0,1,0
1732,17,0,0,4,17,0,0,0,4,0
1733,17,0,0,1,17,0,0,0,1,0
1734,27,0,0,2,27,0,0,0,2,0
1735,14,0,0,1,14,0,0,0,1,0
1736,22,0,0,0,22,0,0,0,0,0
1737,43,0,0,3,43,0,0,0,3,0
1738,33,0,0,0,33,0,0,0,0,0
1739,6,0,0,0,6,0,0,0,0,0
1740,76,0,0,2,76,0,0,0,2,0
1741,22,0,0,0,22,0,0,0,0,0
1742,17,0,0,1,17,0,0,0,1,0
1743,9,0,0,0,9,0,0,0,0,0
1744,1,0,0,0,1,0,0,0,0,0
1745,0,0,0,0,0,0,0,0,0,0
1746,155,0,0,2,155,0,0,0,2,0
1747,21,0,0,0,21,0,0,0,0,0
1748,5,0,0,0,5,0,0,0,0,0
