index,cnf_sha256,proof_sha256,proof_bytes
1693,05a4a40312a5f2f673269aa464ccebd6b4d83cdb3a53f5db0b1dff7994c4566e,d0e7589a969fdf2b3062500dfa62e605cfe44f877624261236e48b7c7f10814a,89505
1694,789f6f574f8667ed3e13fd6a523d02524495cc6a118ea547c8cbbfa2835f27a6,a161b4007a36816a2f14c1fa470ce98ac3ff81e0b1a2eb9199e04f0b313b45c1,126457
1695,69861442a7ffde38c08693a308e59c6a4c0613aafe1e128e00acaf14c0dc6502,9636a208a92dd5fa361dcca0831d96dbdec349245b6e4ecd519dc8c31ae6ed3a,67532
1696,05cf17e4012a08dd79b8e99f30e103c84d3766b25167dc7ce06424e33d67e745,9ef5fd1d101f178a309dd3484d2df3c0a78b2ba31af0bdf64754f1f59cc195a3,96572
1697,9be65f90894350a478c6af4c7031b47b3bc1d75819e3018269d2a46a0b3c4560,e0569b2c21ed89d7ae14cfe0d8d71ca99f52ed6440bcb4117e4d4c8daeeb5b9e,158262
1698,d73dd12587f91b0b44ee6ba2339026b8d98dec331240e0474a04412a19deebe3,f20abc4f5cb7153dd1e443eb47d38d05fa678590c043c3ddc05aaeb28080803e,153752
1699,68fc7e68972b4d6f0d7a30def78fa87122a3ccad17931b4287ca921567dfe68b,ca68130d11a7e7f158096e0e45ad9b36d5f366cbba7e41dc35b6ed78625f5fe9,144145
1700,3bf6707c97ecc9d352a490541dd84bce6fa81f3b9932f9388cf656adfe9b2ce7,ff589eb25fdad2357423ffae48d215289bec5c1975a715d4e8372c5dd1c13b43,55439
1701,988ab5fef312faae41b4a7aa0cdd2aa901b128b2b2cbe8c7198c5b9a71beec13,dce3baa8a46c84ada8ebaa49d4520a5d8d6f42bba17ee9a5045dc3445f4fb40d,93858
1702,7bfbd766a3c7c190a11f936d942fc843cd38d008dab46735e03479f50fefd15e,03b68074948b4b4a37c19b9903110294aec9b8e2d0ca0c59f51c1b9e6cd46994,222230
1703,daf0677c19102c1d9a4d9ffdcdf9849ea2a5a7a63d3cde357f4a3f71572dc341,a7248d301538968b00ae3f262102f1131de2ab41cdd251459a34b3d9984dbe9d,85539
1704,d7a62d827bdb06054dd619a504a44ef76559e5ca8419dc29ca1470542427e037,273490aba6820af8944cf60235074c7a24791b09cb5e2b2a272616f96155bdc0,109995
1705,346b1dd391f706b869b8e9b2b0b50ae0cc0240f87b19543638f215376775e48a,aba902fc1964113eac5d0ada35f1ae9717b92487f8d5f99d5477937b2f6d9a25,126475
1706,6f9ad1b80f55cfb7b0637ffa5ae5353535a292c812d0f50ef40696d0f04568d9,6d28713e3100b373f34c2ef74e021147fc51b0fea3d85533367c50ad25563284,103294
1707,25f6bf6a6483e235833d3e8a4f9a361c2a0d24f15cde7080bdb23f801958b3ed,4d1bc6f52f66d3be5e7defbaca447afba81dc4759a4373877ee57af568fff061,170313
1708,579c874b0255f54bec6d4b31bdfbb514d80e6b15c0d837d132dc15236a61e917,06bccdf03271712df2e70422b89e878c29b2f33e8bdd2ab700455db2e0dbca03,364015
1709,dc09d8bd25c1215d2c8acfb5311d554b89106182ab053d565870968fa6a89c42,60b81a84892acc1cee3990a700e057fc7bf05e8faf910db70919d135d17735e7,177559
1710,ea7e54fd66e84486efcc054a860147678b70943ec690dd56454370b8287f2aa5,1fe79cb2b3eb84152721cad08336e9c7dbadba31f7e6b896d54159b10e328620,167851
1711,c17b57931037edb7c8ffa64fb2341662c5f759886e4916623f89644bd73dcfa0,1d230c480b4d2ed141f2341259f7e0dd00e021d3b2b87ce4a03eabac571eda2e,169195
1712,973a7677710591a89c3bc67a969420b2d41bd87c88020c6209de4a0d710616b2,380568fa601a2653258504c7e429da4b40028b2ce066e796983aaccaa0edf46e,130528
1713,219cd4eee8da96c74de548fe05dbb16dc0217a73d86f9c0f9339933a1ab7857a,3c80eb3bd080e04dbad863c93b23c37254d4b60ee7ca792db35ca706c1f71d70,110974
1714,5ea31af298c317eb4259a39ead2bf9f6129b6c78679336b4516c3546c23552b8,2f764a80176e41219fca81f546e545593c532375cd9b92cf734b94dabaefa72c,66796
1715,85ca8e92d82a00e8d7b999ca91e2e8116509f72136a6cf445bb502058ecbe226,536b6bbd7643d365b0dfa8b71c9f0427df1d1d1c19c414406fed5814027bd9f8,116970
1716,9821f82a82cf93c713fbd659a30cf0df1bcc786555fda43c237678103c59b006,7b9542298e3e1c2b457bdf37f7a753bf215b1124424506fa0c4f2ed1dcea1f73,141013
1717,0b65350493ab4d092189677081c4803e4c1f20ab90ec507247c647304044b9c7,0d1384b845cf570e90d4ea338d740b565f45d9e87691ae3523f4a702b155ff0a,235626
1718,7de5515b39dbab96858f003e034b1d1e107c56f70e4d9fd9b4819f748c0cb2e6,64e9dc11f99ab6b539a1b4241bc515a66cc28cd35159dfcbcb78287e5de83ddf,118572
1719,c5e2f70f48d85dfce2c09590776caa9acafea8626914accfd4862902194f63cf,1171c3dbe7e54cf38864607f46760605ead502ba4a08053bfba85513f20a4c3d,217674
1720,1da1493b2610b3a51b88c354e4368745fdb793ecacf9a7f0822b3c1604a5a032,2757d1e120c02846bbb75fb4ad3fafbc2c11d596aa5ad6be99477eeae5787144,155773
1721,608d7ff11c8bc6ff2c5472e91439737b7377ef952ce0160a0c8a0d7d9048ea7b,a5aac45e2d58f8bb0eeed1432bc441a41ec1a98afed07f9a3ce487adad35b63a,69812
1722,dc7901237beaa53517badad35654600dfa433322c80d1a43a26bf8dfde7024ac,aa926931084e095606680408976b44041c8b4e2047acab705f74c8a0a66da0a5,243385
1723,2f768897da5d0778553a5095b4329fee0179b19bec55bda0493f89600982e5cb,c2503ac0e6ba3cd803bc6c4898a4827d25cb926901de93bc26ee51999d49f841,145418
1724,eaf5c0614345bffb4a2bd04f7e34520d9886ed014252382be1bae17fda6829e3,0f8b3b4a3baa03766e600d0295d90632cf04465d69ac76b778f9629a35133c92,111621
1725,fcc6238618e0b789eaeaec5784fde7c74c7c5697be9fa0c37aad60a8f393b954,085135c57dfa878728a8e8af2a93cac0073ebd53f0ffb576eccf88ee2b39950c,131744
1726,59c8558a8ba2039c6de4d3e49e4d3d9e118ad936a4f1e8ba4f4e41a625af552b,28113d68150273a5550e6f22b4cf43d23f84c7c1ac27b5c6edf8522ebe4f8203,228693
1727,943dabc02b7bc436dd2a0d3da206cad1d11ccabe2266a13ced8bb2ba7a11dab5,e052c9e264ab9fe9607c3c35c3583423a247e6c3fd1e64501dfc8031032ea860,90108
1728,04143ef5c9bc8e8c5562be5e99f8ae8db9d43bc54dc74e5065fe4319012c6639,69508fec19e964d30e29db40a001942010c100c05e5b7d7b3483a59d61925556,294659
1729,5e9d08f24e491847e096edeee20db68d9905036374645b80f271c55be8fe92c8,1ba22107047fafdbbdeb22235efe2bc8673b32057e6632e16bc65264365524df,173681
1730,201250934726dc6200fd047345edc6831a33b0b786ad2b31c0fd9200dce1d0cc,b907698cb2d5e0d7b843ea9a356d67daebc0007e3264985da1caa4fe27ae69cc,103556
1731,81bc7c9fb43f1831c207b8e1555d277f31f5dd88e3f09b3e65841bd65e37667c,1ac1d84b98c9224d615063aa3d47b7792bb9cef073425a7c83fd8e1b0c8b6392,183620
1732,db16efce92437cc8c209ee426c7976338a5e17e4bdd92eade2f5b23f3abaf1d1,adf89110aa7fc2ae49bec03aa762e07a8ad7b7918eb603f2af9acefb965438d3,55961
1733,eee80906097bb5560b320d2d6d49d975b85847689ecb6acd5de3d7cfb43c6c34,a10b417aa6b033afcec2d424213908f8a1f89b15b0fc717ffddb3678ba35ea8d,98021
1734,1cb7379cdeac2b11f6d6441bfba9d03550d74e863e6badc09d400f9e6aefd1b6,03b71b7958d7278d133cb6749f263a08d07b33da4f3066c410b8518256c20401,118007
1735,494e8f9344ec194856e43526acc560d7a6f529e90fb7945082c212dfc9d9fe63,5b24e3befeb44f93f6b4a00a8f96cc19913b66e864882bc9d50ac041945aef5f,134238
1736,fd74c1b04e1624788532d8aa3dfec506b3069549b1d8434d92f707f9ba47fcec,0c76c066ff68f29edba631a48a299a9cba2a983bf8f9ce3ffcb53e1e43800528,142529
1737,46be0ebe6eed0e66432f42d959d0e71962a12b2682ad99d8b0e26d8e49f10a54,a608b0103da52d66f1758688ff5dc98d19a23f7bafaf8fdfc27a8b832b6b56df,111150
1738,550fcf655019fbb6c675a46dcf87e7f05ae07208e22d7fdb49f03cc8ca8de4b2,ed8a67b4b1a2d84518a35028090a031ebac23d6fe8cb19eb6fa458c2becd831a,61478
1739,ef47f114a256d1a694613c94f9c721b4ccdedc56ce703679fc0a4614454d8d71,ad8e81dcab0df4db25c4457f9a684693e19aaf8e27cdf9cb90ee7cbb5aba362b,159381
1740,5dbcfd905eef39470f04a3d1965f8fcc22a559ece1f9782720cf1e0fd546608f,52697fddc93d88479fc2445b4f33e41a5b2333ce9f8e4d3fd86f3a2f13e04a52,141590
1741,4d685cbaafadb003b39b28aa538437c56fc6102c445c427202856d3cf6afd8ad,7ae9b4cdf71f679ddec4ffd0dd72cb3652bd5ede1648ad05b5dc9e9038fba623,161430
1742,668aa5e525343e56083fbfe80fd6b6e8985cf5f33e59bf312bb3bec2bf8a6cfe,e6593edf0d160fb5453acb1a57f43de175879cbe4c36bf8bd230b4adb476e728,213910
1743,0ca57f8e048fbe68b2b29a10832e55559377bc3167b466e5283844e410da1d6b,f90d84a6b8ecd5cca3fb648ec0543a6a4a6ecbd608d8f5eef48a8eabe2dc8a9d,104009
1744,04932d17a521cf4c6b3a088e96ae35910c3c0a3c012d3d74873ad6f3a519c416,6f33dfd61054462d4eb502b446ad771753f0d9f984e538c2e3036e2e3292d493,234431
1745,0091f8f12f104751bb6bfb9f268f82c303cfbc4bb9e01a6a4434857f71319ea7,bbd459eafa2129c0893b75016f04d0e16e5c9abe24ead1a48720ff2f4bd4571c,162466
1746,e50772858f799bbabbe6a130084f032c10e6942a199e69d534a048a8132154ae,55a341e71f004b5b4239f4dc3c9058245010b47527c05368d1fefb36438c54ba,159452
1747,7a4e5501081e01e60744736f730b54d0bcfbd3125dd9af0c54f05bc4807f1c4b,faca6601c6eb06c5d7de08423b292c03c24ab31cf6f9cc4bcda35aaa2c5f70d7,65190
1748,0b782bab0b7fe2f911257bef00b13f235aaa5078318f16a669eb7ad6f30cc738,80441c59902b822a89d276aaa20b65d7f2ec7b1895d92564e9d821a3eefbafcd,87570
1749,ba5f0ea2ef085414786ddf3a3962b59c47766d99f07189bc3d58bb8a4a08a5e5,9a832fd5a95457d0cf964bcf6a4b90a9820bd9d89645638f6a29b3db1efc3e31,310825
1750,d314b14724f4c3643181abaab400c4be3ddfa464fa0a44d9fedc0cac0d9454c2,da16eb5eac057dd7b892bfd6b67363606676390c3fd2f231f7888c53b6fb83b2,90113
1751,504b12219040cf3731f6beaa236abff904d7bfb8a415ab7fd828254ad7e9e833,86b47a917f3432c93c1c872156e9dffa441d282367597485cf31c2376f5697ab,68703
1752,dea56e3a3d3fb1c6bbce5edaafba3ae18b7710ebf2b87d9b507f7bbf81b54255,58615a21ee6289fc1656b802c0833cf225e8a6cdaafb7e10d96ed0fb5252cd0b,129528
1753,bc77dd05e355500cff86b530b0512d49476e30cf5fdbe709c9555a3218ab8193,e5dbff13a9ee96ebb940b6705a18c3150623d5dc8150a7246c62cf68faacf7b8,208667
1754,47b09e1c84b59c374721e2a1a7dd6366372a9acc6ce6f5741fcf5459717f422d,66bd3d7a23ad943b5883119c35a530e69da9112b3cb73ce73e724aea067fcb70,110198
1755,558293d3b292a05875d04bfc8e26b5997cac95144dd8d71b12c719ea39ff5bf5,cb5a6c735c5452021fd7cf98524b8563c215680e86bcf4fb2936b81b823db7fb,219702
1756,80155fd23665588b44752817bfcbc679363a3e72023511fd8c985c3395f02538,015c637b6900176d1996bf5e3c130035f525911939c0eb2b5a2dd93d520e824d,185095
1757,e594f3d6f701bcbf00bcbab154c22c432decde9104254a5fb1e693caf6518197,1fef6afb7ca0605e50f1a1a00e996182cb6762a3e14122a51c78bb59e28de177,108806
1758,66fe7d84182ddd5f2a4b8490fc47f4556a759a665e4bc1964a0e234d21f0a359,74bdde82af9cab47db896f24c9cd9196e4e6d0df7c37517cabc628096174bed3,115721
1759,dba04114c6fc629aef2d3baf9d9c79aa3f6abea10520a66d49f8f67823ca7e48,cb8d6a2ebf9838fc312c3dededb260f1e2c34f439dd4b6dedde2d77683e1ec60,146340
1760,a11a7e6795cc365187a6b7c597926f417143b72121995a864666d33dd794e4e3,6b411638711c9ae8b416d0f03c9862edcbdeefa21f52ff084093560cda15e380,142832
1761,fc19aff9fbca921aa81ec6a02d27fed6ba541235a96fcf8a75f9ac4019790854,d8ee8ee7f354cced2258bc4f21bbd3307c092f980e0274295b2fe9772d03769b,165306
1762,3a4a3ad626c22b0292610749c1a8532bd50f9b83c76be2975937d4e6d1f9a48f,c30dfea5a2d52c07574d756cc25e0211ab1934000525a85d4486dadb358f8b79,149558
1763,d3509eca7305653710d52362a25b772209c38c9769954e13dd1449ea9d28c7d8,ae2bf444c40e5b34af67059a59ffd009fa43ab88cc67a7f2c81a94ed1e86a77d,198090
1764,818630fe1c3ddb733c07a2305dc80dae8107209773834becb10e4ca7c37ab034,c09a4cdab3d42a560c58265443a6d7f98abc83190204d49ba4472c8c6f6b23d9,88645
1765,a187ea40c4916c5db0d9a42206be47f11d195f52cb0914187727f61bebadaf92,0d681c83b1d88b586ff7d2ac5555f482aa3432f331008e1f25774b6b295a4baa,117549
1766,d02c455ad40d46fdefeb51ba207ce84e8b5ffe43e72435e9486dc91b79a8b9bf,160efff7af2c9e24a03e2b674aaf93f51aab57472653c244d8d7e44a5ee699d0,157971
1767,127741a39f98614209157fcf8ffc354847f73cc3bd2e91ff5823865fe9e2fab6,86b6591844bf89960f656a344832597db28fb5d463f8ba29ea2362cfc10bae77,130540
1768,6567ff196002496e52628e65fd990345b3bdfd41fd77a87e0f50f233c276664f,cc97573f58dbe9075f37b325b85e0fa2e0872ff568522d1386f3f4030595f35b,98924
1769,8f81dbfb2c042b9fa2d9efcedda04d1d3fc59f112a1bb818155442d4e99dae88,5aa81334c2c216d80ad880f230a38f2fd253a767d96b92ac98e60fd6701633b4,108735
1770,820b2f1803c6cf19b163770ec20adb93cadbc48d85eccbf434e4a8a2266458a5,a87f87e9072f41bdca0935463d445fb95bf005320b1821018d5220302cbd99a4,97099
1771,a17d4eef46917951c291e945ec1ed6825a55b56a88540923bc03416e99a6544f,b164dd92ca99f30f6584c91dff05cfb913c2e5f45a14a5b47b26ab128b690b6a,91746
1772,4f62693bb37f6e5afb636eade89c7df20ad8c6cd68b4511d3b616917f495b89e,3232a27aeea6b54da9ed0a2d3bd62a553c49556b165bdf4fb7c6e79c700beaa7,93060
1773,e21ab69e2189770e43b572bb1059f5809434d4830524709109d71e31ce7df4ed,c050b8544107d3e60bb9ca341dd7ec758abda81283c377bdd89852370bb3a832,70830
1774,87a461ffc1f0cf4ea3d981cc5b7ce7393a1483d8fbdf3dbb1546951a7a014fb5,6c0ab77e1b9566e206c9bb3bc3fa8c25679d36ddbd8ab0d00c8c58ba39244d81,144742
1775,a40bdda76d6b90a8f04cad94f246bcedd6c1a987252f97e987b52dcc15ecdfeb,5303a6a8796c6046df2b0922df41fce43dcddc3446f141bf8dd4de0bea514b9a,231079
1776,84b7e5f83c3f60b039816e636d2b55365c6b77d1e57a4376b9f373b018c591cc,d7df114354d7686d39b64fb1a7ce1879c2cfd646557c56eb02b4ba1115c95302,186880
1777,3cac8388ec0366cea3709b88c8d4eef360fe441e1e0e518a44234255b89bd64a,4381108fc6820440b50d119842e691231190e133a58e92023ff2fb0697a0cd96,109379
1778,dd5c807d571406c8108e8b2090666e50de1cd39b0c50e7ec92983bd83ee744e3,9564c667dbd9c226ed9e12dc335890fa86667ed7c2a149246e2e401af4a3bbfa,159937
1779,b8596c77bb64c6c37032b92b1673b823efc1f1ffadfa46d0d9e5ed0b874e8e23,c400f41b294b2d03c5ae46d99dbfd52d47ab8c7b42118198f1821dd51b9b2a1c,159035
1780,7f03dbabf21ebce229bcbfe5f0882330034d671b56aea90dfd9da3b54c44c4c7,f58a74c73a3bf7f74505b27bf35f0df7736b3f777e3cf990cb8edb5608ce4c69,107016
1781,6948819b65cf9ee10a7f6c26ca29c0a196c27634aafde403dc2cccda63bb1423,9b6aa15d297a6fb57a8655d8e72aa83867904ce22ed0c7e8565435189a06d9aa,240555
1782,2e53ddf8ec9d8acc29e3b95665472ee3551b55de7ea13f167b537121530e1324,f652ed6e5c3bc451eaa41b4d00bc938a724c55092533e2fb2e534d1e4cc121a3,148549
1783,85ab02d9c6c539c5ec88d1127b0f5e6f66e614bbc7e483875e270ef7fd5ea613,353662e65c7ed69120a97492600a1d373c25cec0b09f91d83b94d5cea71ff007,330342
1784,ce20c92aba8da6e81d673f94c1d6a3e7de504305a880825d1e04f84d9f20d63b,edf8193439c9aa513f4cf03af074a42e96a0d6d51977e28d0d51f907412316e6,109591
1785,4be52537bbf266a8108471d522f79b52298b85730a305348edf6d96c309ddeb9,ee1fde1d41a542cf69af24d86f05c3ee9f9bde61d27988ef62f69b12f01222a7,328210
1786,9a7e9322f910b63b2a87ae035833dce6db95e770d3893dcee04fe1c95a22cc4b,100b41a5d9160b68b2cfed179764e3401aa1de38ee7a34a8ccf7ace133e1057b,145156
1787,83d3ba73a6baf0a5c8981e1b70df4121b2336b3444fbbb50732ab1f03a030c07,7847609b1a8b34c73432a39997db5941f1d89d09dec66b0b55e80ffddb1a4328,55890
1788,61b9004252f120e6c0be33beea5e4dd26c544391e40faeeef154f1597758c6d6,d7ce8f6058a392d5ecac6a46b2f5409a2fafc03a116afe183afdb872ba4d0329,302537
1789,1dcc409fb25a3b569337a929ce0eb29793d519a62f0ce5679b999ee8dcfdd4a3,964f6639881d7ce42da0199ed439a19a7f7b4fb7cc3c5d19539f81d41cf6676c,163603
1790,1e1f84bca95c263ecd571cb6fed25216474661f58da621dd070abfdd028ee7b3,fd8454baa760a89c9db3cabe541121246feb58298d58d7ba8dd2a148cb726d9c,359758
1791,96a7763480e8bf68a23305852bc769490aa645a67abde68f7ae3bbac78cefda0,6223c93b05fae080e262399e1eae934c4e3ab9528e1b14a020b57e4fe301d901,245260
1792,28d6eae7d61b502a68b0607b4e54f1690f329c0af815a5a731d44b795b66edae,32459d4dfc744e60bbed6fc5c60865e8e1a98f348ddaef779c5be37897cf216a,98490
1793,953948899c1cd4f841c0a81ad96c66961191c925121be359fa294bf5de29a215,ff56633ff288dcbe02f94e82c26e795695b0502fa7c06c0d1e1fdb3d6cff84a5,181549
1794,532ae59abfe6145a4becb239afb5f6526b0847a99b559d76d395cbebff12a539,64a10e62c0f3b557c3736f79dfad660af83a66af5c98ecf0ca1366cdb75575c7,260599
1795,cba27303f3c9a9427a85b8a2581fea2e53f1d47680e0bbf6be04a11857adeb08,8578561e15bbe49b95093efc213ee917a5601db270abcb9a0a4e35f559f7194d,72877
1796,8e2dd4b78bfedb3bb2d5608d2e35bc461c4e67805bdfede046dea7593178bf60,4f4f54f2cc4c726bf79af3de0a79b638510c0162908dddb0426239e0c9ea9d9e,217265
1797,faccf66649a2575a113b50ca7239fee3b7a28bad4aa7d76a41af5a36ad74021d,d7d7a6bf55cca8c13b46beec881ee4b10e1ea7334ecbcf6e9bc25311938d851c,150691
1798,8bbde94fa3e033b2a33d69050aff38e03e39cb50029319f7d6285ff6087e0541,2c6c5bcaaee4cbdb348c40e775b1eaf93885b6e30cbace237a49ea5bdddfdd70,110696
1799,0971217c453480b143afe0e8454a8c11ce8fe366cd6ec766e8ef469f057b1b06,493211f3dea2ab32b8b775a16e343bcbbf856b632513539638208fe112cfc918,322439
1800,9024ccc3f3232020429b3ad0f1a2799a82dd86ba4d109586fa5bd15ac5b12e99,882519ef6da2e6070303e9e8512cf55eaa015a7c2acb84624b8bde4f6034746f,106823
1801,947b0b40e51b79b5ce70528b74cae8c57dfcaac6e82fe4b96c3e81d53aca8b8c,0bef38c3841db136eb104862a1b55a660b7845c80a47689bed00f3891fc5121c,254683
1802,5a99296d2ce303c54f970d4cd905bb84729e177b5bbb08ca6b99ecf034406c1c,75f67c8053c92fbc49780b62c9960e9b9433156fe97ec1fc398a254dbe520d4c,165243
1803,cda3bb1bfb1c9d1648f0cf168512b80a4badae4e3181be936cf21dd8d2ae571f,116471a83d2ce49644af043058f451db9b0c62e4417a81bb21c2967a75b94515,148252
1804,e1534986e576ab680e9d066e8c5e52534a413dbf8e9c4241c47d4ca31d15b9f5,e9f3c403d20bd0016ba3fde1db66d2cef52ca0408752f4deeeae20f6e751b4ae,104477
1805,5622f3abbe6854782bf60cc4e7345be7881dc4c4197988c32088fd5b0c092fdf,1d243b94c357038b4f3e4a1d194d0620a5ac1f21f3e52609d2e2efcd63492ff2,57161
1806,9cca300632326e4cb00c262a567f3736931a8e1bb9e1ee90a9d141284ff937f0,450c21c5730a5b69a7192f14920c0cffeec137060141fb4cb0085bba5c8ed8c0,94863
1807,f1088bdd1c358f760b6634b7ab1b4089c510bdd909fa026befcf7df60519e7b7,d53a2781c82952cefb5093e93dd8ee4a6b1208f3e3b53a796139dcd9b8d20b88,76289
1808,e0ca6f4aab152dad86cb501c77e733815bf76ad563f86b4a94b4c5a420e13226,2ba02d27dfd010072effcf31532990a501c2252b31078f373a6249e9ded3d9dc,203399
1809,6e0fec02b119d7f9e67bb4fed35bf5e3992f9d9bb368afe59307f4c2bf0e3f4c,377880a3d8e4fdeb4dcccb8ad3361893d7c266e64afa00b3bff8701aa6c6906d,250965
1810,8c1429446f74b2bb46e65b71214f6d27df8c8620fae1fa13ffc9217d3bf3d347,be7bb26f147fce3dd5ed38fa14af08fbcca52b316c7bb4c8b791abc97eac5e3e,246632
1811,67a8e406f350de7b52bbbdd2be4f98531505d1d5f6388e022bf928bd4a613e09,7d75bcd1ead2981b56c4b8bdbcc3fae67891ad5e1b428d69891534dfa07b2f78,219433
1812,03591b146deec4b5deb3e05b222157170afa82330e52c1901dd3746037d3367d,426991cffd9719daa1a1853833ec51c5a7bba3c788635706b849d682ea4806e3,49891
1813,27157862d49e4b3da0a41b8cbc1886a726fb152aacd00eb409b8e09e08c9cf6d,e840422b62e3ee8d5329e8994a29df937797708ef1ac74ad628c6221ce4be0f0,147662
1814,25a0486e5dce336239bee70348a70b813589741506dfacfac53ec7fc48324e05,38918033acddfc2a941d4bb62a189c027ed2524bedf96029ed80e6f9ba2fd4ca,105653
1815,c9ec3f7781764198cfb08a601425c809102c761c9e712c80ab5f100592bd88db,3cd197d99a3e5bc22016bba0c048b47b790f7659fe81ee4f236da67345dd2db3,58301
1816,1eecf5b9a2b15746f0f0a24dd71c5b1bb7cfe15def88a913fc9b416a0c65b687,efd1895ef52b2b1d613be3ae1ebece1b97416020ca10af0c5c14c5fc14677781,304175
1817,539884b20a1daa20e66018f8952ad02ec7205b5a85b9006474ad29cf9dc28f7b,573d49db166acda28f117612bca55a81e100c36f4ad713fb2bf8743baa886916,100328
1818,e346ab1c9b3d9565ce90cb97c6a80bcd2eaa39ed3c8d42d8a4f2b07b27e251c2,ca394b70bca87f77e7a26ac2196a9badb8aac4639912479dada1b3c4c790aef4,196876
1819,564d3329544cc0ecf4d04166cff1417c01c9c312d39bfa5452982c82ce08e3c8,0007427005484a2e5ab44e55b1ed384babee6909e83d11663230af17fb8ebc7c,190660
1820,008c7c7f332202e3df4d39f3a3142ce0dd37febb2687e40984c90fa48e7afc58,80a3fa4f019e809b3a7a822fbaa52bcbf8c7ecc99264c28555eebdb58aef3019,133468
1821,e7cb42591b5796c757bf6cc287db4108466ab6d8ae494935af820bfd0057ae43,7c5b85588c6e128702aa36d4345db08664251620568e0c1bf5506e09be75c605,149639
1822,f5537f4779721e7ebf2d14dbb190976a2dfeb82189d8d99fd3bdc1d37b3c1e5f,6f95113be3188c9c44ec23f6c41b31af0937d441646cceb244bc862093c259b5,112338
1823,21d7a189415973309eb1da0a6f6571d5722cdb7a81af67f25ab19a09ebcdc7e1,8dcf3f949f044b469c23b0d112881ff4772ca898f0521d78121d980a3aa97cd1,147519
1824,860eeecc7b0e99e80c8f04646125c7e64a7b347b4815d65f645da564a42204e5,43408d619634ad80f21bdbe91e7ba0c0ef79f27560f9adc1417dc3630a618e59,170072
1825,9d7a360e6a62489d5a43a98b97e0d672897da0ae3217c915616cfd1e1294a57c,f293a32c91c622e739a5ea9139606db3cecee8834371bbfe85cc4dcc4287c270,232717
1826,4058afe86b8878eaf9c10713dc5856a4188961557676ee13ebbd997f00973d19,e20dadccb5fa81001f608fd89cb2a448bf09203ca934132056cd36706b440e25,278262
1827,5c879ac2242ce1ca8077f95dc7c8cdac3b1ecbef3390723988e7a68a135c7945,3331a0b785a157cc800693ea6db86186ca555e881f91bfdc47087db9305fe3cb,100135
1828,4424c0644126da17eeb9ab13af496fa38e6db44f8515aa79ca7e619f3577d0e2,671155f985dbea6396a0daf6be48783e2efcd8df9d8b28e151eae5514d169142,213719
1829,331572797af3152b500f5600e88875a6d782bbad9f9ec2b79b8b1c900f5b829f,c945962ea70b6db757377cd858e27910568de237e60dd3ab5c693cb13b27b40b,149110
1830,6db8c2e06c9408ce4b6b08a9e94f18fa8b1c86cca4d7fa0fca32bf4f6869d68e,d215cce5633d5c3dc8cdbb66421faf0f9a864fb0562c31bcd232a2bcaf805557,63505
1831,946ae9325394855458a335f27220fb0f94e3fc51ad5a26c25175efcb169e7949,1a154e2b97b5ec64162454f1afaff13860610e0257e184ad85e00d1184a04150,244135
1832,97051bd2d495f45ab477e5c969f971042222da7e8a80879150f4537adde102fd,15c61dd52e096a38af6fa595a30794c988dae3b40dd6c3ffcf4e48a36e1a3ed4,107255
1833,793d819b67be68abf26c3857cec718b4772b259032f18c7a23dbd403d0506805,6ca567cf63a6fa09f818e0f5cd39172a6af696a7b5d9e7a1dd147b7bb1cef774,215046
1834,eaabe0ea44e1312ee5ce51926058f96a237fe2166dcba81d4a7859decb71a3fd,f3b7c259d1094cc3f7bf77ad3459ee2590a59cc95bf053c588726fe911872191,198761
1835,d2d68cc957322d18493a257bafdabd9a09868cfda78efcd50e14599d012dcf66,475ffd3e95be97d1ec4d66c2c5f5cf74cc86ce8838f72b749c4b64b4b9f5f939,251804
1836,9b56bf6db59d7db9847b27f46d3278e51b42a9998759f1396b971507b8b5df53,231d890bb74f81225286c5f812abc7bff350dd863ccaa159a232e40ebd852f4e,152160
1837,7e0083828384e6f641174366197f9c3b50056742e79bb2d14e01b26125fe957f,1715c2baebeeeba0596891baeefd2e9c3521b025d279b0d25c6f6f57c644478b,228785
1838,d768f1e29edbdce6fffa5b4a1bbdc0c2ce8b00403cbf066feef5aa8e8e44bead,ca5bbe2d69aef8c0dee7ebcd4f9b79192c41658718f0fd1de917b90c42ddaa34,135989
1839,fde9c1e73ab05b4f010921b3cba33743ff0168fb223200ec2c3b63790daf5291,e936bfbf9fa93416df3616cf5a4f2dbab32d4d1217849f8a596a7516880de4e5,129132
1840,bd7da5c52a326bbb06e9a6d3899af9eb62ea8fded8b133091705b8711e924725,1aafa583e2418950a0ff365eed238fce2817d11737100007f9d33be18febe1f5,99463
1841,8548f67724c8051f2cd4055be2460c4444a61c2b802d44a35aaf48c6dc4a133e,d9c0b9014038a93e7a84eb9f269acda29998fa34a12d8cedad6cc9a96d976543,268721
1842,a48626f77f595a0d6ab3105f29cc99f8c62364979572a7895a0d799d524e721f,15befaf9ffe56d6f4a2408e11f906ccb65cc8ec12ab7b41344af1dc65398c486,220134
1843,510da55b940cad454d03d85ac5cd70095efdd07f52460f5e6424750a38530c3d,8cd4894540a75e266e4962b91683ea4d1d698c90f478f3aa05e0f6a7e72e4d19,290727
