parent	edge_1	edge_2	edge_3	target_kind	target_index
240	4,5	16,17	32,33	base	211
240	4,5	16,17	34,35	base	213
240	4,5	16,17	36,37	base	214
240	4,5	18,19	32,33	base	301
240	4,5	18,19	34,35	base	150
240	4,5	18,19	36,37	base	148
240	4,5	32,33	34,35	base	197
240	4,5	32,33	36,37	base	199
240	4,5	34,35	36,37	base	200
241	16,17	16,30	17,31	base	236
241	16,30	17,31	30,31	base	245
241	16,30	17,31	36,37	base	247
241	18,19	16,30	17,31	base	320
241	18,19	16,30	36,37	base	257
241	18,19	17,31	36,37	base	257
241	18,19	22,23	16,30	base	284
241	18,19	22,23	17,31	base	284
241	18,19	22,23	36,37	base	316
241	22,23	16,30	17,31	base	251
241	22,23	16,30	36,37	base	231
241	22,23	17,31	36,37	base	231
241	4,5	16,30	17,31	base	210
241	4,5	16,30	36,37	base	216
241	4,5	17,31	36,37	base	216
241	4,5	18,19	16,30	base	286
241	4,5	18,19	17,31	base	286
241	4,5	18,19	22,23	base	152
241	4,5	18,19	36,37	base	304
241	4,5	22,23	16,30	base	195
241	4,5	22,23	17,31	base	195
241	4,5	22,23	36,37	base	207
242	16,17	16,30	17,31	base	235
242	16,30	17,31	30,31	base	246
242	16,30	17,31	36,37	base	248
242	18,19	16,30	17,31	base	321
242	18,19	16,30	36,37	base	258
242	18,19	17,31	36,37	base	258
242	18,19	22,23	16,30	base	283
242	18,19	22,23	17,31	base	283
242	18,19	22,23	36,37	base	317
242	22,23	16,30	17,31	base	252
242	22,23	16,30	36,37	base	230
242	22,23	17,31	36,37	base	230
242	4,5	16,30	17,31	base	211
242	4,5	16,30	36,37	base	194
242	4,5	17,31	36,37	base	194
242	4,5	18,19	16,30	base	186
242	4,5	18,19	17,31	base	186
242	4,5	18,19	22,23	base	153
242	4,5	18,19	36,37	base	303
242	4,5	22,23	16,30	base	215
242	4,5	22,23	17,31	base	215
242	4,5	22,23	36,37	base	206
243	16,17	16,28	17,29	base	239
243	16,28	17,29	28,29	base	249
243	16,28	17,29	34,35	base	252
243	16,28	17,29	36,37	base	248
243	16,28	34,35	36,37	base	232
243	17,29	34,35	36,37	base	232
243	18,19	16,28	17,29	base	324
243	18,19	16,28	34,35	base	283
243	18,19	16,28	36,37	base	258
243	18,19	17,29	34,35	base	283
243	18,19	17,29	36,37	base	258
243	18,19	34,35	36,37	base	314
243	4,5	16,28	17,29	base	214
243	4,5	16,28	34,35	base	215
243	4,5	16,28	36,37	base	194
243	4,5	17,29	34,35	base	215
243	4,5	17,29	36,37	base	194
243	4,5	18,19	16,28	base	287
243	4,5	18,19	17,29	base	287
243	4,5	18,19	34,35	base	153
243	4,5	18,19	36,37	base	303
243	4,5	34,35	36,37	base	205
244	16,17	16,28	17,29	base	240
244	16,28	17,29	28,29	base	250
244	16,28	17,29	34,35	base	247
244	16,28	17,29	36,37	base	251
244	16,28	34,35	36,37	base	229
244	17,29	34,35	36,37	base	229
244	18,19	16,28	17,29	base	325
244	18,19	16,28	34,35	base	257
244	18,19	16,28	36,37	base	284
244	18,19	17,29	34,35	base	257
244	18,19	17,29	36,37	base	284
244	18,19	34,35	36,37	base	315
244	4,5	16,28	17,29	complement	23
244	4,5	16,28	34,35	base	216
244	4,5	16,28	36,37	base	195
244	4,5	17,29	34,35	base	216
244	4,5	17,29	36,37	base	195
244	4,5	18,19	16,28	base	189
244	4,5	18,19	17,29	base	189
244	4,5	18,19	34,35	base	304
244	4,5	18,19	36,37	base	152
244	4,5	34,35	36,37	base	204
245	16,17	20,21	28,29	base	324
245	16,17	20,21	34,35	base	311
245	16,17	20,21	36,37	base	322
245	16,17	28,29	28,34	base	258
245	16,17	28,29	29,35	base	258
245	16,17	28,29	34,35	base	308
245	16,17	28,29	36,37	base	321
245	16,17	34,35	36,37	base	306
245	20,21	28,29	28,34	base	230
245	20,21	28,29	29,35	base	230
245	20,21	28,29	34,35	base	239
245	20,21	28,29	36,37	base	252
245	20,21	34,35	36,37	base	238
245	28,29	28,34	29,35	base	241
245	28,29	28,34	36,37	base	232
245	28,29	29,35	36,37	base	232
245	28,29	34,35	36,37	base	235
245	4,5	16,17	20,21	base	145
245	4,5	16,17	28,29	base	297
245	4,5	16,17	34,35	base	299
245	4,5	16,17	36,37	base	296
245	4,5	20,21	28,29	base	214
245	4,5	20,21	34,35	base	200
245	4,5	20,21	36,37	base	213
245	4,5	28,29	28,34	base	194
245	4,5	28,29	29,35	base	194
245	4,5	28,29	34,35	base	199
245	4,5	28,29	36,37	base	211
245	4,5	34,35	36,37	base	197
246	16,17	20,21	28,29	base	325
246	16,17	20,21	34,35	base	310
246	16,17	20,21	36,37	base	323
246	16,17	28,29	28,34	base	257
246	16,17	28,29	29,35	base	257
246	16,17	28,29	34,35	base	309
246	16,17	28,29	36,37	base	320
246	16,17	34,35	36,37	base	307
246	20,21	28,29	28,34	base	231
246	20,21	28,29	29,35	base	231
246	20,21	28,29	34,35	base	240
246	20,21	28,29	36,37	base	251
246	20,21	34,35	36,37	base	237
246	28,29	28,34	29,35	base	242
246	28,29	28,34	36,37	base	229
246	28,29	29,35	36,37	base	229
246	28,29	34,35	36,37	base	236
246	4,5	16,17	20,21	base	146
246	4,5	16,17	28,29	base	298
246	4,5	16,17	34,35	base	300
246	4,5	16,17	36,37	base	295
246	4,5	20,21	28,29	complement	23
246	4,5	20,21	34,35	base	201
246	4,5	20,21	36,37	base	212
246	4,5	28,29	28,34	base	216
246	4,5	28,29	29,35	base	216
246	4,5	28,29	34,35	base	198
246	4,5	28,29	36,37	base	210
246	4,5	34,35	36,37	base	196
247	16,17	20,21	32,33	base	313
247	16,17	20,21	32,34	base	283
247	16,17	20,21	33,35	base	283
247	16,17	20,21	34,35	base	322
247	16,17	20,21	36,37	base	324
247	16,17	32,33	34,35	base	306
247	16,17	32,33	36,37	base	308
247	16,17	32,34	33,35	base	314
247	16,17	32,34	36,37	base	258
247	16,17	33,35	36,37	base	258
247	16,17	34,35	36,37	base	319
247	20,21	32,33	34,35	base	238
247	20,21	32,33	36,37	base	239
247	20,21	32,34	33,35	base	244
247	20,21	32,34	36,37	base	230
247	20,21	33,35	36,37	base	230
247	20,21	34,35	36,37	base	249
247	32,33	34,35	36,37	base	233
247	32,34	33,35	36,37	base	241
247	4,5	16,17	20,21	base	147
247	4,5	16,17	32,33	base	301
247	4,5	16,17	32,34	base	186
247	4,5	16,17	33,35	base	186
247	4,5	16,17	34,35	base	296
247	4,5	16,17	36,37	base	297
247	4,5	20,21	32,33	base	203
247	4,5	20,21	32,34	base	215
247	4,5	20,21	33,35	base	215
247	4,5	20,21	34,35	base	213
247	4,5	20,21	36,37	base	214
247	4,5	32,33	34,35	base	197
247	4,5	32,33	36,37	base	199
247	4,5	32,34	33,35	base	205
247	4,5	32,34	36,37	base	194
247	4,5	33,35	36,37	base	194
247	4,5	34,35	36,37	base	208
248	16,17	20,21	32,33	base	312
248	16,17	20,21	32,36	base	284
248	16,17	20,21	33,37	base	284
248	16,17	20,21	34,35	base	325
248	16,17	20,21	36,37	base	323
248	16,17	32,33	34,35	base	309
248	16,17	32,33	36,37	base	307
248	16,17	32,36	33,37	base	315
248	16,17	34,35	32,36	base	257
248	16,17	34,35	33,37	base	257
248	16,17	34,35	36,37	base	318
248	20,21	32,33	34,35	base	240
248	20,21	32,33	36,37	base	237
248	20,21	32,36	33,37	base	243
248	20,21	34,35	32,36	base	231
248	20,21	34,35	33,37	base	231
248	20,21	34,35	36,37	base	250
248	32,33	34,35	36,37	base	234
248	34,35	32,36	33,37	base	242
248	4,5	16,17	20,21	base	144
248	4,5	16,17	32,33	base	302
248	4,5	16,17	32,36	base	286
248	4,5	16,17	33,37	base	286
248	4,5	16,17	34,35	base	298
248	4,5	16,17	36,37	base	295
248	4,5	20,21	32,33	base	202
248	4,5	20,21	32,36	base	195
248	4,5	20,21	33,37	base	195
248	4,5	20,21	34,35	complement	23
248	4,5	20,21	36,37	base	212
248	4,5	32,33	34,35	base	198
248	4,5	32,33	36,37	base	196
248	4,5	32,36	33,37	base	204
248	4,5	34,35	32,36	base	216
248	4,5	34,35	33,37	base	216
248	4,5	34,35	36,37	base	209
249	16,17	26,27	26,32	base	284
249	16,17	26,27	27,33	base	284
249	16,17	26,27	32,33	base	312
249	16,17	26,27	34,35	base	325
249	16,17	26,27	36,37	base	320
249	16,17	32,33	34,35	base	310
249	16,17	32,33	36,37	base	307
249	16,17	34,35	36,37	base	318
249	26,27	26,32	27,33	base	243
249	26,27	26,32	34,35	base	231
249	26,27	26,32	36,37	base	229
249	26,27	27,33	34,35	base	231
249	26,27	27,33	36,37	base	229
249	26,27	32,33	34,35	base	240
249	26,27	32,33	36,37	base	236
249	26,27	34,35	36,37	base	247
249	32,33	34,35	36,37	base	234
249	4,5	16,17	26,27	base	144
249	4,5	16,17	32,33	base	149
249	4,5	16,17	34,35	base	146
249	4,5	16,17	36,37	base	295
249	4,5	26,27	26,32	base	195
249	4,5	26,27	27,33	base	195
249	4,5	26,27	32,33	base	202
249	4,5	26,27	34,35	complement	23
249	4,5	26,27	36,37	base	210
249	4,5	32,33	34,35	base	201
249	4,5	32,33	36,37	base	196
249	4,5	34,35	36,37	base	209
250	16,17	26,27	26,32	base	283
250	16,17	26,27	27,33	base	283
250	16,17	26,27	32,33	base	313
250	16,17	26,27	34,35	base	321
250	16,17	26,27	36,37	base	324
250	16,17	32,33	34,35	base	306
250	16,17	32,33	36,37	base	311
250	16,17	34,35	36,37	base	319
250	26,27	26,32	27,33	base	244
250	26,27	26,32	34,35	base	232
250	26,27	26,32	36,37	base	230
250	26,27	27,33	34,35	base	232
250	26,27	27,33	36,37	base	230
250	26,27	32,33	34,35	base	235
250	26,27	32,33	36,37	base	239
250	26,27	34,35	36,37	base	248
250	32,33	34,35	36,37	base	233
250	4,5	16,17	26,27	base	147
250	4,5	16,17	32,33	base	150
250	4,5	16,17	34,35	base	296
250	4,5	16,17	36,37	base	145
250	4,5	26,27	26,32	base	215
250	4,5	26,27	27,33	base	215
250	4,5	26,27	32,33	base	203
250	4,5	26,27	34,35	base	211
250	4,5	26,27	36,37	base	214
250	4,5	32,33	34,35	base	197
250	4,5	32,33	36,37	base	200
250	4,5	34,35	36,37	base	208
251	16,17	30,31	32,33	base	313
251	16,17	30,31	34,35	base	308
251	16,17	30,31	36,37	base	311
251	16,17	30,36	31,37	base	317
251	16,17	32,33	30,36	base	283
251	16,17	32,33	31,37	base	283
251	16,17	32,33	34,35	base	321
251	16,17	32,33	36,37	base	322
251	16,17	34,35	30,36	base	258
251	16,17	34,35	31,37	base	258
251	16,17	34,35	36,37	base	319
251	30,31	32,33	34,35	base	235
251	30,31	32,33	36,37	base	238
251	30,31	34,35	36,37	base	233
251	32,33	30,36	31,37	base	244
251	32,33	34,35	30,36	base	232
251	32,33	34,35	31,37	base	232
251	32,33	34,35	36,37	base	246
251	34,35	30,36	31,37	base	241
251	4,5	16,17	30,31	base	148
251	4,5	16,17	30,36	base	287
251	4,5	16,17	31,37	base	287
251	4,5	16,17	32,33	base	147
251	4,5	16,17	34,35	base	297
251	4,5	16,17	36,37	base	145
251	4,5	30,31	32,33	base	203
251	4,5	30,31	34,35	base	199
251	4,5	30,31	36,37	base	200
251	4,5	30,36	31,37	base	206
251	4,5	32,33	30,36	base	215
251	4,5	32,33	31,37	base	215
251	4,5	32,33	34,35	base	211
251	4,5	32,33	36,37	base	213
251	4,5	34,35	30,36	base	194
251	4,5	34,35	31,37	base	194
251	4,5	34,35	36,37	base	208
252	16,17	30,31	32,33	base	309
252	16,17	30,31	34,35	base	310
252	16,17	30,31	36,37	base	312
252	16,17	30,34	31,35	base	316
252	16,17	30,34	36,37	base	284
252	16,17	31,35	36,37	base	284
252	16,17	32,33	30,34	base	257
252	16,17	32,33	31,35	base	257
252	16,17	32,33	34,35	base	318
252	16,17	32,33	36,37	base	320
252	16,17	34,35	36,37	base	323
252	30,31	32,33	34,35	base	234
252	30,31	32,33	36,37	base	236
252	30,31	34,35	36,37	base	237
252	30,34	31,35	36,37	base	243
252	32,33	30,34	31,35	base	242
252	32,33	30,34	36,37	base	229
252	32,33	31,35	36,37	base	229
252	32,33	34,35	36,37	base	245
252	4,5	16,17	30,31	base	151
252	4,5	16,17	30,34	base	189
252	4,5	16,17	31,35	base	189
252	4,5	16,17	32,33	base	298
252	4,5	16,17	34,35	base	146
252	4,5	16,17	36,37	base	144
252	4,5	30,31	32,33	base	198
252	4,5	30,31	34,35	base	201
252	4,5	30,31	36,37	base	202
252	4,5	30,34	31,35	base	207
252	4,5	30,34	36,37	base	195
252	4,5	31,35	36,37	base	195
252	4,5	32,33	30,34	base	216
252	4,5	32,33	31,35	base	216
252	4,5	32,33	34,35	base	209
252	4,5	32,33	36,37	base	210
252	4,5	34,35	36,37	base	212
253	24,33	32,33	18,41	base	271
253	24,33	32,33	21,35	base	254
253	32,33	21,35	18,41	base	305
254	6,17	7,29	23,39	base	170
254	6,17	7,29	29,41	base	253
254	7,29	23,39	29,41	base	225
255	23,38	34,38	19,41	base	278
255	8,32	23,38	19,41	base	273
255	8,32	23,38	32,39	base	264
255	8,32	23,38	34,38	base	285
255	8,32	32,36	19,41	base	291
255	8,32	32,36	23,38	base	261
255	8,32	32,36	32,39	base	172
255	8,32	32,36	34,38	base	176
255	8,32	32,39	19,41	base	269
255	8,32	34,38	19,41	base	326
255	8,32	34,38	32,39	base	260
256	23,33	24,33	19,41	base	279
256	23,33	24,33	8,34	base	288
256	23,33	8,34	19,41	base	268
256	23,33	8,34	34,37	base	263
256	23,33	8,34	34,39	base	178
256	24,33	8,34	19,41	base	274
256	24,33	8,34	34,37	base	262
256	24,33	8,34	34,39	base	267
256	8,34	34,37	19,41	base	290
256	8,34	34,37	34,39	base	174
256	8,34	34,39	19,41	base	327
257	0,2	21,31	21,34	base	235
257	0,2	21,31	31,35	base	246
257	0,2	21,31	34,35	base	232
257	0,2	21,31	36,37	base	248
257	0,2	23,26	21,31	base	252
257	0,2	23,26	34,35	base	244
257	0,2	23,26	36,37	base	230
257	0,2	34,35	36,37	base	241
257	0,2	6,7	21,31	base	211
257	0,2	6,7	23,26	base	215
257	0,2	6,7	34,35	base	205
257	0,2	6,7	36,37	base	194
257	21,31	21,34	31,35	base	306
257	21,31	21,34	36,37	base	308
257	21,31	31,35	36,37	base	319
257	21,31	34,35	36,37	base	258
257	23,26	21,31	21,34	base	313
257	23,26	21,31	31,35	base	322
257	23,26	21,31	34,35	base	283
257	23,26	21,31	36,37	base	324
257	23,26	34,35	36,37	base	317
257	6,7	21,31	21,34	base	301
257	6,7	21,31	31,35	base	296
257	6,7	21,31	34,35	base	186
257	6,7	21,31	36,37	base	297
257	6,7	23,26	21,31	base	147
257	6,7	23,26	34,35	base	153
257	6,7	23,26	36,37	base	287
257	6,7	34,35	36,37	base	303
258	0,2	21,35	21,36	base	236
258	0,2	21,35	35,37	base	245
258	0,2	21,35	36,37	base	229
258	0,2	23,26	21,35	base	251
258	0,2	23,26	27,32	base	231
258	0,2	23,26	36,37	base	243
258	0,2	27,32	21,35	base	247
258	0,2	27,32	36,37	base	242
258	0,2	6,7	21,35	base	210
258	0,2	6,7	23,26	base	195
258	0,2	6,7	27,32	base	216
258	0,2	6,7	36,37	base	204
258	21,35	21,36	35,37	base	307
258	23,26	21,35	21,36	base	312
258	23,26	21,35	35,37	base	323
258	23,26	21,35	36,37	base	284
258	23,26	27,32	21,35	base	325
258	23,26	27,32	36,37	base	316
258	27,32	21,35	21,36	base	309
258	27,32	21,35	35,37	base	318
258	27,32	21,35	36,37	base	257
258	6,7	21,35	21,36	base	302
258	6,7	21,35	35,37	base	295
258	6,7	21,35	36,37	base	286
258	6,7	23,26	21,35	base	144
258	6,7	23,26	27,32	base	189
258	6,7	23,26	36,37	base	152
258	6,7	27,32	21,35	base	298
258	6,7	27,32	36,37	base	304
259	8,32	22,40	32,41	base	275
259	8,32	27,35	22,40	base	274
259	8,32	27,35	32,38	base	262
259	8,32	27,35	32,41	base	267
259	8,32	32,38	22,40	base	281
259	8,32	32,38	32,41	base	265
259	9,27	27,35	22,40	base	272
259	9,27	8,32	22,40	base	268
259	9,27	8,32	27,35	base	175
259	9,27	8,32	32,38	base	263
259	9,27	8,32	32,41	base	178
260	19,34	23,34	16,41	base	275
260	19,34	23,34	35,36	base	288
260	19,34	23,34	35,39	base	265
260	19,34	24,35	35,36	base	255
260	19,34	35,36	16,41	base	268
260	19,34	35,36	35,39	base	263
260	19,34	35,39	16,41	base	270
260	23,34	24,35	35,36	base	289
260	23,34	35,36	16,41	base	274
260	23,34	35,36	35,39	base	262
260	23,34	35,39	16,41	base	277
260	24,35	35,36	16,41	base	272
260	35,36	35,39	16,41	base	290
261	23,36	31,36	17,41	base	279
261	31,36	36,40	17,41	base	275
261	32,34	23,36	31,36	base	289
261	32,34	31,36	17,41	base	274
261	32,34	31,36	36,40	base	267
261	32,34	36,40	17,41	base	277
261	8,32	23,36	31,36	base	255
261	8,32	31,36	17,41	base	268
261	8,32	31,36	36,40	base	178
261	8,32	32,34	17,41	base	290
261	8,32	32,34	31,36	base	175
261	8,32	32,34	36,40	base	174
261	8,32	36,40	17,41	base	270
262	15,21	25,36	33,36	base	259
262	15,21	33,36	18,41	base	273
262	15,21	33,36	36,40	base	264
262	15,21	36,40	18,41	base	280
262	25,36	33,36	18,41	base	278
262	33,36	36,40	18,41	base	276
262	8,15	15,21	18,41	base	291
262	8,15	15,21	33,36	base	173
262	8,15	15,21	36,40	base	172
262	8,15	25,36	33,36	base	256
262	8,15	33,36	18,41	base	326
262	8,15	33,36	36,40	base	260
262	8,15	36,40	18,41	base	293
263	22,35	30,35	17,41	base	292
263	22,35	30,35	23,38	base	259
263	22,35	30,35	34,38	base	256
263	23,38	34,38	17,41	base	282
263	23,38	34,38	35,40	base	266
263	23,38	35,40	17,41	base	280
263	30,35	23,38	17,41	base	273
263	30,35	23,38	34,38	base	285
263	30,35	23,38	35,40	base	264
263	30,35	34,38	17,41	base	326
263	30,35	34,38	35,40	base	260
263	30,35	35,40	17,41	base	269
263	34,38	35,40	17,41	base	293
264	23,35	35,36	17,41	base	279
264	32,34	23,35	35,36	base	289
264	32,34	35,36	17,41	base	274
264	32,34	35,36	35,39	base	262
264	32,34	35,39	17,41	base	277
264	35,36	35,39	17,41	base	281
264	8,32	23,35	35,36	base	255
264	8,32	32,34	17,41	base	327
264	8,32	32,34	35,36	base	175
264	8,32	32,34	35,39	base	174
264	8,32	35,36	17,41	base	268
264	8,32	35,36	35,39	base	263
264	8,32	35,39	17,41	base	270
265	20,24	20,30	20,37	base	259
265	20,30	20,37	17,41	base	273
265	20,30	34,36	17,41	base	276
265	20,30	34,36	20,37	base	285
265	20,30	8,34	17,41	base	269
265	20,30	8,34	20,37	base	173
265	20,30	8,34	34,36	base	260
265	34,36	20,37	17,41	base	282
265	8,34	20,37	17,41	base	291
265	8,34	34,36	17,41	base	293
265	8,34	34,36	20,37	base	176
266	20,21	22,33	17,41	base	275
266	20,21	22,33	22,37	base	288
266	20,21	22,37	17,41	base	281
266	22,26	22,33	22,37	base	289
266	22,33	22,37	17,41	base	274
266	8,20	20,21	17,41	base	270
266	8,20	20,21	22,33	base	178
266	8,20	20,21	22,37	base	263
266	8,20	22,33	17,41	base	327
266	8,20	22,33	22,37	base	175
266	8,20	22,37	17,41	base	290
267	20,21	25,35	35,36	base	259
267	20,21	35,36	17,41	base	273
267	20,21	35,36	35,39	base	261
267	20,21	35,39	17,41	base	280
267	25,35	35,36	17,41	base	278
267	35,36	35,39	17,41	base	282
267	8,20	20,21	17,41	base	269
267	8,20	20,21	35,36	base	173
267	8,20	20,21	35,39	base	172
267	8,20	25,35	35,36	base	256
267	8,20	35,36	17,41	base	326
267	8,20	35,36	35,39	base	176
267	8,20	35,39	17,41	base	293
268	22,39	31,39	23,40	base	278
268	22,39	31,39	37,40	base	282
268	22,39	31,39	40,41	base	276
268	22,39	37,40	40,41	base	280
268	31,39	37,40	40,41	base	293
268	6,34	22,39	23,40	base	259
268	6,34	22,39	31,39	base	285
268	6,34	22,39	37,40	base	261
268	6,34	22,39	40,41	base	264
268	6,34	31,39	23,40	base	256
268	6,34	31,39	37,40	base	176
268	6,34	31,39	40,41	base	260
268	6,34	37,40	40,41	base	172
269	23,33	33,35	22,41	base	279
269	23,33	33,35	31,41	base	272
269	23,33	33,35	6,36	base	255
269	33,35	22,41	31,41	base	274
269	33,35	33,39	22,41	base	281
269	33,35	33,39	31,41	base	290
269	33,35	6,36	22,41	base	288
269	33,35	6,36	31,41	base	175
269	33,35	6,36	33,39	base	263
269	33,39	22,41	31,41	base	277
269	6,36	22,41	31,41	base	267
269	6,36	33,39	22,41	base	265
269	6,36	33,39	31,41	base	174
270	19,24	19,32	19,36	base	292
270	19,32	19,36	23,41	base	273
270	19,32	19,36	33,41	base	326
270	19,32	19,36	6,37	base	173
270	19,32	23,41	33,41	base	276
270	19,32	6,37	23,41	base	264
270	19,32	6,37	33,41	base	260
270	19,36	23,41	33,41	base	282
270	19,36	6,37	23,41	base	261
270	19,36	6,37	33,41	base	176
270	6,37	23,41	33,41	base	266
271	5,30	7,33	20,34	base	39
271	5,30	7,33	33,40	base	253
271	7,33	20,34	33,40	base	225
272	22,30	24,30	7,36	base	259
272	22,30	24,30	9,32	base	273
272	22,30	9,32	32,38	base	291
272	22,30	9,32	32,41	base	269
272	22,30	9,32	7,36	base	173
272	24,30	9,32	32,38	base	282
272	24,30	9,32	32,41	base	276
272	24,30	9,32	7,36	base	285
272	9,32	32,38	32,41	base	293
272	9,32	7,36	32,38	base	176
272	9,32	7,36	32,41	base	260
273	2,35	38,40	40,41	base	265
273	27,32	2,35	23,40	base	289
273	27,32	2,35	38,40	base	262
273	27,32	2,35	40,41	base	267
273	27,32	38,40	40,41	base	277
273	8,27	2,35	23,40	base	255
273	8,27	2,35	38,40	base	263
273	8,27	2,35	40,41	base	178
273	8,27	27,32	2,35	base	175
273	8,27	27,32	23,40	base	272
273	8,27	27,32	38,40	base	290
273	8,27	27,32	40,41	base	327
273	8,27	38,40	40,41	base	270
274	16,20	2,35	25,40	base	259
274	16,20	2,35	38,40	base	261
274	16,20	2,35	40,41	base	264
274	16,20	38,40	40,41	base	280
274	2,35	38,40	40,41	base	266
274	8,16	16,20	2,35	base	173
274	8,16	16,20	25,40	base	292
274	8,16	16,20	38,40	base	291
274	8,16	16,20	40,41	base	269
274	8,16	2,35	25,40	base	256
274	8,16	2,35	38,40	base	176
274	8,16	2,35	40,41	base	260
274	8,16	38,40	40,41	base	293
275	23,34	34,36	2,37	base	259
275	28,32	2,37	34,39	base	266
275	28,32	23,34	34,36	base	278
275	28,32	34,36	2,37	base	285
275	28,32	34,36	34,39	base	282
275	34,36	2,37	34,39	base	261
275	8,28	2,37	34,39	base	172
275	8,28	23,34	34,36	base	292
275	8,28	28,32	2,37	base	260
275	8,28	28,32	34,36	base	326
275	8,28	28,32	34,39	base	293
275	8,28	34,36	2,37	base	173
275	8,28	34,36	34,39	base	291
276	14,20	2,37	34,39	base	265
276	14,20	25,34	34,36	base	279
276	14,20	34,36	2,37	base	288
276	14,20	34,36	34,39	base	281
276	25,34	34,36	2,37	base	289
276	34,36	2,37	34,39	base	262
276	8,14	14,20	2,37	base	178
276	8,14	14,20	34,36	base	268
276	8,14	14,20	34,39	base	270
276	8,14	2,37	34,39	base	174
276	8,14	25,34	34,36	base	272
276	8,14	34,36	2,37	base	175
276	8,14	34,36	34,39	base	290
277	14,20	23,29	2,38	base	264
277	14,20	23,29	23,37	base	273
277	14,20	23,37	2,38	base	261
277	23,26	23,29	23,37	base	278
277	23,29	23,37	2,38	base	285
277	8,14	14,20	2,38	base	172
277	8,14	14,20	23,29	base	269
277	8,14	14,20	23,37	base	291
277	8,14	23,29	2,38	base	260
277	8,14	23,29	23,37	base	326
277	8,14	23,37	2,38	base	176
278	10,34	2,35	34,37	base	262
278	10,34	2,35	34,40	base	267
278	10,34	34,37	34,40	base	277
278	18,22	10,34	2,35	base	288
278	18,22	10,34	34,37	base	281
278	18,22	10,34	34,40	base	275
278	8,18	10,34	2,35	base	175
278	8,18	10,34	34,37	base	290
278	8,18	10,34	34,40	base	327
278	8,18	18,22	10,34	base	268
278	8,18	18,22	2,35	base	255
279	10,33	2,35	33,37	base	261
279	10,33	2,35	33,40	base	264
279	10,33	27,34	2,35	base	285
279	10,33	27,34	33,37	base	282
279	10,33	27,34	33,40	base	276
279	10,33	33,37	33,40	base	280
279	8,27	10,33	2,35	base	173
279	8,27	10,33	27,34	base	326
279	8,27	10,33	33,37	base	291
279	8,27	10,33	33,40	base	269
279	8,27	27,34	2,35	base	256
280	21,24	21,27	21,37	base	279
280	21,27	21,37	2,38	base	288
280	21,27	31,33	2,38	base	267
280	21,27	31,33	21,37	base	274
280	21,27	8,31	2,38	base	178
280	21,27	8,31	21,37	base	268
280	21,27	8,31	31,33	base	327
280	31,33	21,37	2,38	base	262
280	8,31	21,37	2,38	base	263
280	8,31	31,33	2,38	base	174
280	8,31	31,33	21,37	base	290
281	23,32	29,32	2,37	base	259
281	23,32	29,32	26,34	base	278
281	26,34	2,37	32,41	base	266
281	29,32	2,37	32,41	base	264
281	29,32	26,34	2,37	base	285
281	29,32	26,34	32,41	base	276
281	8,26	2,37	32,41	base	172
281	8,26	23,32	29,32	base	292
281	8,26	26,34	2,37	base	176
281	8,26	26,34	32,41	base	293
281	8,26	29,32	2,37	base	173
281	8,26	29,32	26,34	base	326
281	8,26	29,32	32,41	base	269
282	14,20	2,37	33,41	base	265
282	14,20	25,33	30,33	base	279
282	14,20	30,33	2,37	base	288
282	14,20	30,33	33,41	base	275
282	25,33	30,33	2,37	base	289
282	30,33	2,37	33,41	base	267
282	8,14	14,20	2,37	base	263
282	8,14	14,20	30,33	base	268
282	8,14	14,20	33,41	base	270
282	8,14	2,37	33,41	base	174
282	8,14	25,33	30,33	base	272
282	8,14	30,33	2,37	base	175
282	8,14	30,33	33,41	base	327
283	2,3	20,31	20,32	base	240
283	2,3	20,31	31,35	base	250
283	2,3	20,31	32,35	base	231
283	2,3	20,31	33,34	base	247
283	2,3	20,31	36,37	base	251
283	2,3	32,35	36,37	base	243
283	2,3	33,34	32,35	base	242
283	2,3	33,34	36,37	base	229
283	2,3	4,5	20,31	complement	23
283	2,3	4,5	32,35	base	207
283	2,3	4,5	33,34	base	216
283	2,3	4,5	36,37	base	195
283	20,31	20,32	31,35	base	310
283	20,31	20,32	33,34	base	309
283	20,31	20,32	36,37	base	312
283	20,31	31,35	36,37	base	323
283	20,31	32,35	36,37	base	284
283	20,31	33,34	31,35	base	318
283	20,31	33,34	32,35	base	257
283	20,31	33,34	36,37	base	320
283	33,34	32,35	36,37	base	315
283	4,5	20,31	20,32	base	151
283	4,5	20,31	31,35	base	146
283	4,5	20,31	32,35	base	189
283	4,5	20,31	33,34	base	298
283	4,5	20,31	36,37	base	144
283	4,5	32,35	36,37	base	152
283	4,5	33,34	32,35	base	304
283	4,5	33,34	36,37	base	286
284	2,3	20,33	20,34	base	239
284	2,3	20,33	33,37	base	249
284	2,3	20,33	34,37	base	230
284	2,3	20,33	35,36	base	248
284	2,3	31,32	20,33	base	252
284	2,3	31,32	34,37	base	244
284	2,3	31,32	35,36	base	232
284	2,3	35,36	34,37	base	241
284	2,3	4,5	20,33	base	214
284	2,3	4,5	31,32	base	215
284	2,3	4,5	34,37	base	206
284	2,3	4,5	35,36	base	194
284	20,33	20,34	33,37	base	311
284	20,33	20,34	35,36	base	308
284	20,33	35,36	33,37	base	319
284	20,33	35,36	34,37	base	258
284	31,32	20,33	20,34	base	313
284	31,32	20,33	33,37	base	322
284	31,32	20,33	34,37	base	283
284	31,32	20,33	35,36	base	321
