24,0,0,0,0,0,8,0,0,0,-24,0,8,0,0,0
24,0,0,0,0,0,8,0,0,0,-8,0,-8,0,0,0
24,0,0,0,0,0,8,0,0,0,-8,0,24,0,0,0
24,0,0,0,0,0,8,0,0,0,8,0,-24,0,0,0
24,0,0,0,0,0,8,0,0,0,24,0,-8,0,0,0
24,0,0,0,0,0,8,0,0,0,24,0,24,0,0,0
24,0,0,0,0,0,8,0,0,0,40,0,-24,0,0,0
24,0,0,0,0,0,8,0,0,0,56,0,24,0,0,0
24,0,0,0,0,0,24,0,0,0,-24,0,24,0,0,0
24,0,0,0,0,0,24,0,0,0,-8,0,-24,0,0,0
24,0,0,0,0,0,24,0,0,0,24,0,-24,0,0,0
32,0,0,0,0,0,-16,0,0,0,-64,0,-16,0,0,0
32,0,0,0,0,0,-16,0,0,0,0,0,-16,0,0,0
32,0,0,0,0,0,0,0,0,0,-48,0,-16,0,0,0
32,0,0,0,0,0,0,0,0,0,-16,0,-16,0,0,0
32,0,0,0,0,0,0,0,0,0,-16,0,16,0,0,0
